"interval","sum_rank_prediction_correct","average_rank_prediction_correct","sample_size","Competition"
173,0,0,28,"World Cup Qualifiers, Europe"
175,0,0,23,"World Cup Qualifiers, Europe"
177,0,0,22,"World Cup Qualifiers, Europe"
179,0,0,19,"World Cup Qualifiers, Europe"
181,0,0,18,"World Cup Qualifiers, Europe"
183,0,0,14,"World Cup Qualifiers, Europe"
185,0,0,14,"World Cup Qualifiers, Europe"
187,0,0,12,"World Cup Qualifiers, Europe"
189,0,0,11,"World Cup Qualifiers, Europe"
191,0,0,11,"World Cup Qualifiers, Europe"
193,0,0,11,"World Cup Qualifiers, Europe"
195,0,0,10,"World Cup Qualifiers, Europe"
197,0,0,7,"World Cup Qualifiers, Europe"
199,0,0,6,"World Cup Qualifiers, Europe"
201,0,0,4,"World Cup Qualifiers, Europe"
203,0,0,3,"World Cup Qualifiers, Europe"
205,0,0,2,"World Cup Qualifiers, Europe"
207,0,NA,0,"World Cup Qualifiers, Europe"
209,0,NA,0,"World Cup Qualifiers, Europe"
1,40,0.236686390532544,169,"Gold Cup"
3,40,0.24390243902439,164,"Gold Cup"
5,40,0.245398773006135,163,"Gold Cup"
7,39,0.24223602484472,161,"Gold Cup"
9,38,0.24203821656051,157,"Gold Cup"
11,36,0.235294117647059,153,"Gold Cup"
13,36,0.241610738255034,149,"Gold Cup"
15,36,0.244897959183673,147,"Gold Cup"
17,35,0.241379310344828,145,"Gold Cup"
19,33,0.239130434782609,138,"Gold Cup"
21,29,0.221374045801527,131,"Gold Cup"
23,29,0.228346456692913,127,"Gold Cup"
25,28,0.231404958677686,121,"Gold Cup"
27,25,0.217391304347826,115,"Gold Cup"
29,24,0.222222222222222,108,"Gold Cup"
31,24,0.224299065420561,107,"Gold Cup"
33,21,0.203883495145631,103,"Gold Cup"
35,21,0.212121212121212,99,"Gold Cup"
37,19,0.2,95,"Gold Cup"
39,19,0.204301075268817,93,"Gold Cup"
41,19,0.208791208791209,91,"Gold Cup"
43,17,0.197674418604651,86,"Gold Cup"
45,16,0.192771084337349,83,"Gold Cup"
47,13,0.168831168831169,77,"Gold Cup"
49,13,0.178082191780822,73,"Gold Cup"
51,12,0.17910447761194,67,"Gold Cup"
53,10,0.158730158730159,63,"Gold Cup"
55,10,0.163934426229508,61,"Gold Cup"
57,10,0.169491525423729,59,"Gold Cup"
59,9,0.160714285714286,56,"Gold Cup"
61,8,0.156862745098039,51,"Gold Cup"
63,7,0.145833333333333,48,"Gold Cup"
65,7,0.152173913043478,46,"Gold Cup"
67,7,0.159090909090909,44,"Gold Cup"
69,7,0.170731707317073,41,"Gold Cup"
71,6,0.157894736842105,38,"Gold Cup"
73,5,0.142857142857143,35,"Gold Cup"
75,5,0.161290322580645,31,"Gold Cup"
77,5,0.166666666666667,30,"Gold Cup"
79,4,0.137931034482759,29,"Gold Cup"
81,4,0.137931034482759,29,"Gold Cup"
83,4,0.142857142857143,28,"Gold Cup"
85,3,0.115384615384615,26,"Gold Cup"
87,3,0.125,24,"Gold Cup"
89,3,0.136363636363636,22,"Gold Cup"
91,3,0.15,20,"Gold Cup"
93,3,0.176470588235294,17,"Gold Cup"
95,3,0.1875,16,"Gold Cup"
97,3,0.1875,16,"Gold Cup"
99,3,0.2,15,"Gold Cup"
101,2,0.142857142857143,14,"Gold Cup"
103,2,0.166666666666667,12,"Gold Cup"
105,2,0.166666666666667,12,"Gold Cup"
107,2,0.181818181818182,11,"Gold Cup"
109,2,0.2,10,"Gold Cup"
111,2,0.2,10,"Gold Cup"
113,2,0.2,10,"Gold Cup"
115,2,0.2,10,"Gold Cup"
117,1,0.125,8,"Gold Cup"
119,1,0.125,8,"Gold Cup"
121,1,0.125,8,"Gold Cup"
123,1,0.142857142857143,7,"Gold Cup"
125,1,0.142857142857143,7,"Gold Cup"
127,1,0.166666666666667,6,"Gold Cup"
129,1,0.166666666666667,6,"Gold Cup"
131,1,0.166666666666667,6,"Gold Cup"
133,1,0.166666666666667,6,"Gold Cup"
135,1,0.166666666666667,6,"Gold Cup"
137,0,0,4,"Gold Cup"
139,0,0,4,"Gold Cup"
141,0,0,4,"Gold Cup"
143,0,0,4,"Gold Cup"
145,0,0,4,"Gold Cup"
147,0,0,4,"Gold Cup"
149,0,0,3,"Gold Cup"
151,0,0,3,"Gold Cup"
153,0,0,3,"Gold Cup"
155,0,0,3,"Gold Cup"
157,0,0,3,"Gold Cup"
159,0,0,2,"Gold Cup"
161,0,0,2,"Gold Cup"
163,0,0,2,"Gold Cup"
165,0,0,2,"Gold Cup"
167,0,0,1,"Gold Cup"
169,0,0,1,"Gold Cup"
171,0,0,1,"Gold Cup"
173,0,0,1,"Gold Cup"
175,0,0,1,"Gold Cup"
177,0,NA,0,"Gold Cup"
179,0,NA,0,"Gold Cup"
181,0,NA,0,"Gold Cup"
183,0,NA,0,"Gold Cup"
185,0,NA,0,"Gold Cup"
187,0,NA,0,"Gold Cup"
189,0,NA,0,"Gold Cup"
191,0,NA,0,"Gold Cup"
193,0,NA,0,"Gold Cup"
195,0,NA,0,"Gold Cup"
197,0,NA,0,"Gold Cup"
199,0,NA,0,"Gold Cup"
201,0,NA,0,"Gold Cup"
203,0,NA,0,"Gold Cup"
205,0,NA,0,"Gold Cup"
207,0,NA,0,"Gold Cup"
209,0,NA,0,"Gold Cup"
1,46,0.210045662100457,219,"Africa Cup of Nations"
3,45,0.213270142180095,211,"Africa Cup of Nations"
5,45,0.221674876847291,203,"Africa Cup of Nations"
7,41,0.211340206185567,194,"Africa Cup of Nations"
9,39,0.206349206349206,189,"Africa Cup of Nations"
11,37,0.211428571428571,175,"Africa Cup of Nations"
13,36,0.211764705882353,170,"Africa Cup of Nations"
15,34,0.206060606060606,165,"Africa Cup of Nations"
17,33,0.210191082802548,157,"Africa Cup of Nations"
19,31,0.208053691275168,149,"Africa Cup of Nations"
21,29,0.204225352112676,142,"Africa Cup of Nations"
23,29,0.20863309352518,139,"Africa Cup of Nations"
25,26,0.198473282442748,131,"Africa Cup of Nations"
27,26,0.209677419354839,124,"Africa Cup of Nations"
29,24,0.201680672268908,119,"Africa Cup of Nations"
31,21,0.189189189189189,111,"Africa Cup of Nations"
33,19,0.175925925925926,108,"Africa Cup of Nations"
35,19,0.179245283018868,106,"Africa Cup of Nations"
37,19,0.180952380952381,105,"Africa Cup of Nations"
39,19,0.197916666666667,96,"Africa Cup of Nations"
41,17,0.191011235955056,89,"Africa Cup of Nations"
43,16,0.188235294117647,85,"Africa Cup of Nations"
45,16,0.19047619047619,84,"Africa Cup of Nations"
47,14,0.175,80,"Africa Cup of Nations"
49,13,0.166666666666667,78,"Africa Cup of Nations"
51,13,0.171052631578947,76,"Africa Cup of Nations"
53,12,0.171428571428571,70,"Africa Cup of Nations"
55,12,0.17910447761194,67,"Africa Cup of Nations"
57,11,0.174603174603175,63,"Africa Cup of Nations"
59,11,0.186440677966102,59,"Africa Cup of Nations"
61,9,0.163636363636364,55,"Africa Cup of Nations"
63,8,0.163265306122449,49,"Africa Cup of Nations"
65,7,0.159090909090909,44,"Africa Cup of Nations"
67,7,0.166666666666667,42,"Africa Cup of Nations"
69,6,0.166666666666667,36,"Africa Cup of Nations"
71,5,0.15625,32,"Africa Cup of Nations"
73,5,0.15625,32,"Africa Cup of Nations"
75,5,0.166666666666667,30,"Africa Cup of Nations"
77,5,0.172413793103448,29,"Africa Cup of Nations"
79,5,0.192307692307692,26,"Africa Cup of Nations"
81,4,0.173913043478261,23,"Africa Cup of Nations"
83,3,0.15,20,"Africa Cup of Nations"
85,3,0.176470588235294,17,"Africa Cup of Nations"
87,2,0.125,16,"Africa Cup of Nations"
89,2,0.133333333333333,15,"Africa Cup of Nations"
91,2,0.153846153846154,13,"Africa Cup of Nations"
93,2,0.153846153846154,13,"Africa Cup of Nations"
95,2,0.166666666666667,12,"Africa Cup of Nations"
97,1,0.0909090909090909,11,"Africa Cup of Nations"
99,1,0.125,8,"Africa Cup of Nations"
101,1,0.142857142857143,7,"Africa Cup of Nations"
103,1,0.2,5,"Africa Cup of Nations"
105,1,0.25,4,"Africa Cup of Nations"
107,1,0.25,4,"Africa Cup of Nations"
109,1,0.333333333333333,3,"Africa Cup of Nations"
111,1,1,1,"Africa Cup of Nations"
113,1,1,1,"Africa Cup of Nations"
115,1,1,1,"Africa Cup of Nations"
117,1,1,1,"Africa Cup of Nations"
119,1,1,1,"Africa Cup of Nations"
121,0,NA,0,"Africa Cup of Nations"
123,0,NA,0,"Africa Cup of Nations"
125,0,NA,0,"Africa Cup of Nations"
127,0,NA,0,"Africa Cup of Nations"
129,0,NA,0,"Africa Cup of Nations"
131,0,NA,0,"Africa Cup of Nations"
133,0,NA,0,"Africa Cup of Nations"
135,0,NA,0,"Africa Cup of Nations"
137,0,NA,0,"Africa Cup of Nations"
139,0,NA,0,"Africa Cup of Nations"
141,0,NA,0,"Africa Cup of Nations"
143,0,NA,0,"Africa Cup of Nations"
145,0,NA,0,"Africa Cup of Nations"
147,0,NA,0,"Africa Cup of Nations"
149,0,NA,0,"Africa Cup of Nations"
151,0,NA,0,"Africa Cup of Nations"
153,0,NA,0,"Africa Cup of Nations"
155,0,NA,0,"Africa Cup of Nations"
157,0,NA,0,"Africa Cup of Nations"
159,0,NA,0,"Africa Cup of Nations"
161,0,NA,0,"Africa Cup of Nations"
163,0,NA,0,"Africa Cup of Nations"
165,0,NA,0,"Africa Cup of Nations"
167,0,NA,0,"Africa Cup of Nations"
169,0,NA,0,"Africa Cup of Nations"
171,0,NA,0,"Africa Cup of Nations"
173,0,NA,0,"Africa Cup of Nations"
175,0,NA,0,"Africa Cup of Nations"
177,0,NA,0,"Africa Cup of Nations"
179,0,NA,0,"Africa Cup of Nations"
181,0,NA,0,"Africa Cup of Nations"
183,0,NA,0,"Africa Cup of Nations"
185,0,NA,0,"Africa Cup of Nations"
187,0,NA,0,"Africa Cup of Nations"
189,0,NA,0,"Africa Cup of Nations"
191,0,NA,0,"Africa Cup of Nations"
193,0,NA,0,"Africa Cup of Nations"
195,0,NA,0,"Africa Cup of Nations"
197,0,NA,0,"Africa Cup of Nations"
199,0,NA,0,"Africa Cup of Nations"
201,0,NA,0,"Africa Cup of Nations"
203,0,NA,0,"Africa Cup of Nations"
205,0,NA,0,"Africa Cup of Nations"
207,0,NA,0,"Africa Cup of Nations"
209,0,NA,0,"Africa Cup of Nations"
