,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
32,1132,531,"Euros 2016, Qualifiers",11.10.15,Finland vs Northern Ireland,2015,North. Ireland, NI,14. Даллас,Dallas,['Stuart Dallas'],Success
33,1133,532,"Euros 2016, Qualifiers",11.10.15,Greece vs Hungary,2015,Greece,GR,5. Морас,Vangelis Moras,['Vangelis Moras'],Success
34,1134,532,"Euros 2016, Qualifiers",11.10.15,Greece vs Hungary,2015,Greece,GR,2. Кициу,Kitiu,['Stelios Kitsiou'],Success
35,1135,532,"Euros 2016, Qualifiers",11.10.15,Greece vs Hungary,2015,Greece,GR,3. Стафилидис,Staphylidis,['Konstantinos Stafylidis'],Success
36,1136,532,"Euros 2016, Qualifiers",11.10.15,Greece vs Hungary,2015,Greece,GR,5. Манталос,Mantalos,['Petros Mantalos'],Success
37,1137,532,"Euros 2016, Qualifiers",11.10.15,Greece vs Hungary,2015,Greece,GR,7. Пелкас,Pelkas,['Dimitrios Pelkas'],Success
38,1138,532,"Euros 2016, Qualifiers",11.10.15,Greece vs Hungary,2015,Hungary,HU,5. Фиоло,Fiolo,['Attila Fiola'],Success
39,1139,532,"Euros 2016, Qualifiers",11.10.15,Greece vs Hungary,2015,Hungary,HU,6. Элек,Elek,['Ákos Elek'],Success
40,1140,532,"Euros 2016, Qualifiers",11.10.15,Greece vs Hungary,2015,Hungary,HU,14. Ловренчич,Lovrencic,['Gergő Lovrencsics'],Success
41,1141,532,"Euros 2016, Qualifiers",11.10.15,Greece vs Hungary,2015,Hungary,HU,21. Леандро,Leandro,['Leandro'],Success
42,1142,533,"Euros 2016, Qualifiers",08.09.14,Russia vs Liechtenstein,2014,Liechtenstein,LI,1. Йеле,Peter Jehle,['Peter Jehle'],Success
43,1143,533,"Euros 2016, Qualifiers",08.09.14,Russia vs Liechtenstein,2014,Liechtenstein,LI,5. Кинтанс,Quintans,['Ivan Quintans'],Success
44,1144,533,"Euros 2016, Qualifiers",08.09.14,Russia vs Liechtenstein,2014,Liechtenstein,LI,6. А.Кристен,A Kristen,['Mathias Christen'],Success
45,1145,533,"Euros 2016, Qualifiers",08.09.14,Russia vs Liechtenstein,2014,Liechtenstein,LI,8. Визер,Vieser,0,Fail
46,1146,533,"Euros 2016, Qualifiers",08.09.14,Russia vs Liechtenstein,2014,Liechtenstein,LI,10. Фрик,Frick,"['Mario Frick', 'Yanik Frick', 'Noah Frick']",Success
47,1147,533,"Euros 2016, Qualifiers",08.09.14,Russia vs Liechtenstein,2014,Liechtenstein,LI,11. Бургмайер,Burgmayer,['Franz Burgmeier'],Success
48,1148,533,"Euros 2016, Qualifiers",08.09.14,Russia vs Liechtenstein,2014,Liechtenstein,LI,13. Март.Бюхель,Mart Büchel,['Martin Büchel'],Success
49,1149,533,"Euros 2016, Qualifiers",08.09.14,Russia vs Liechtenstein,2014,Liechtenstein,LI,15. Сейхан Йилдиз,Ceyhan Yildiz,0,Fail
50,1150,533,"Euros 2016, Qualifiers",08.09.14,Russia vs Liechtenstein,2014,Liechtenstein,LI,18. Н.Хаслер,N Hasler,0,Fail
51,1151,533,"Euros 2016, Qualifiers",08.09.14,Russia vs Liechtenstein,2014,Liechtenstein,LI,21. Саланович,Salanović,['Dennis Salanović'],Success
52,1152,533,"Euros 2016, Qualifiers",08.09.14,Russia vs Liechtenstein,2014,Liechtenstein,LI,23. Польверино,Polverino,['Michele Polverino'],Success
53,1153,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Liechtenstein,LI,1. Йеле,Peter Jehle,['Peter Jehle'],Success
54,1154,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Liechtenstein,LI,4. Кауфманн,Kaufmann,['Daniel Kaufmann'],Success
55,1155,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Liechtenstein,LI,5. Квинтанс,Quintance,['Ivan Quintans'],Success
56,1156,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Liechtenstein,LI,8. Визер,Vieser,0,Fail
57,1157,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Liechtenstein,LI,10. Фрик,Frick,"['Mario Frick', 'Yanik Frick', 'Noah Frick']",Success
58,1158,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Liechtenstein,LI,11. Бургмайер,Burgmayer,['Franz Burgmeier'],Success
59,1159,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Liechtenstein,LI,13. Бюхель,Büchel,"['Benjamin Büchel', 'Martin Büchel', 'Marcel Büchel']",Success
60,1160,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Liechtenstein,LI,15. Йилдиз,Yildiz,['Seyhan Yildiz'],Success
61,1161,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Liechtenstein,LI,18. Хаслер,Hasler,"['Nicolas Hasler', 'David Hasler', 'Julien Hasler']",Success
62,1162,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Liechtenstein,LI,19. Саланович,Salanović,['Dennis Salanović'],Success
63,1163,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Liechtenstein,LI,23. Польверино,Polverino,['Michele Polverino'],Success
64,1164,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Montenegro,ME,1. Полекшич,Poleksic,['Vukasin Poleksic'],Success
65,1165,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Montenegro,ME,2. Павичевич,Pavicevic,['Savo Pavicevic'],Success
66,1166,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Montenegro,ME,4. Йованович,Jovanović,['Andjelko Jovanović'],Success
67,1167,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Montenegro,ME,6. Томашевич,Tomashevich,['Zarko Tomasevic'],Success
68,1168,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Montenegro,ME,7. Вукчевич,Vukcevic,"['Nikola Vukcevic', 'Marko Vukcevic', 'Simon Vukcevic', 'Andrija Vukcevic']",Success
69,1169,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Montenegro,ME,8. Йоветич,Stevan Jovetic,['Stevan Jovetic'],Success
70,1170,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Montenegro,ME,11. Бечирай,Beciray,['Fatos Beqiraj'],Success
71,1171,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Montenegro,ME,14. Дамьянович,Damjanovic,['Dejan Damjanović'],Success
72,1172,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Montenegro,ME,16. Йовович,Jovović,['Vladimir Jovovic'],Success
73,1173,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Montenegro,ME,17. Зверотич,Zverotić,['Elsad Zverotic'],Success
74,1174,536,"Euros 2016, Qualifiers",09.10.14,Liechtenstein vs Montenegro,2014,Montenegro,ME,23. Шимич,Šimić,0,Fail
75,1175,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Moldova,MD,1. Чебану,Cheban,['Ilie Cebanu'],Success
76,1176,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Moldova,MD,2. Армаш,Armash,0,Fail
77,1177,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Moldova,MD,3. Епуряну,Epureanu,['Alexandru Epureanu'],Success
78,1178,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Moldova,MD,4. Головатенко,Golovatenko,['Victor Golovatenco'],Success
79,1179,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Moldova,MD,5. Ярдан,Yardan,['Vasile Jardan'],Success
80,1180,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Moldova,MD,6. Эрхан,Erkhan,['Iulian Erhan'],Success
81,1181,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Moldova,MD,7. Кожокарь,Kozhokar,['No matches found even with the lowest threshold.'],Success
82,1182,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Moldova,MD,8. Гацкан,Gatskan,['Alexandru Gatcan'],Success
83,1183,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Moldova,MD,9. Ионица,Ionita,['Artur Ioniță'],Success
84,1184,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Moldova,MD,10. Дедов,Dedov,['Alexandru Dedov'],Success
85,1185,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Moldova,MD,11. Пикущак,Pikushchak,['Igor Picusceac'],Success
86,1186,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Austria,AT,1. Альмер,Almer,['Robert Almer'],Success
87,1187,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Austria,AT,3. Драгович,Dragović,['Aleksandar Dragovic'],Success
88,1188,537,"Euros 2016, Qualifiers",09.10.14,Moldova vs Austria,2014,Austria,AT,20. Забитцер,Zabitcer,['Marcel Sabitzer'],Success
89,1189,538,"Euros 2016, Qualifiers",09.10.14,Sweden vs Russia,2014,Sweden,SE,3. Антонссон,Antonsson,['Mikael Antonsson'],Success
90,1190,539,"Euros 2016, Qualifiers",12.10.14,Austria vs Montenegro,2014,Austria,AT,1. Альмер,Almer,['Robert Almer'],Success
91,1191,539,"Euros 2016, Qualifiers",12.10.14,Austria vs Montenegro,2014,Austria,AT,3. Драгович,Dragović,['Aleksandar Dragovic'],Success
92,1192,539,"Euros 2016, Qualifiers",12.10.14,Austria vs Montenegro,2014,Austria,AT,4. Хинтереггер,Hinteregger,['Martin Hinteregger'],Success
93,1193,539,"Euros 2016, Qualifiers",12.10.14,Austria vs Montenegro,2014,Austria,AT,5. Фухс,Fuchs,['Christian Fuchs'],Success
94,1194,539,"Euros 2016, Qualifiers",12.10.14,Austria vs Montenegro,2014,Austria,AT,7. Арнаутович,Marko Arnautovic,['Marko Arnautovic'],Success
95,1195,539,"Euros 2016, Qualifiers",12.10.14,Austria vs Montenegro,2014,Austria,AT,8. Алаба,Alaba,['David Alaba'],Success
96,1196,539,"Euros 2016, Qualifiers",12.10.14,Austria vs Montenegro,2014,Austria,AT,9. Окоти,Okoti,['Rubin Okotie'],Success
97,1197,539,"Euros 2016, Qualifiers",12.10.14,Austria vs Montenegro,2014,Austria,AT,10. Юнузович,Yunuzovich,['Zlatko Junuzovic'],Success
98,1198,539,"Euros 2016, Qualifiers",12.10.14,Austria vs Montenegro,2014,Austria,AT,11. Харник,Harnik,['Martin Harnik'],Success
99,1199,539,"Euros 2016, Qualifiers",12.10.14,Austria vs Montenegro,2014,Austria,AT,14. Баумгартлингер,Baumgartlinger,['Julian Baumgartlinger'],Success
