,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
37,1237,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Moldova,MD,3. А.Епуряну,A Epureanu,['Alexandru Epureanu'],Success
38,1238,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Moldova,MD,4. Головатенко,Golovatenko,['Victor Golovatenco'],Success
39,1239,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Moldova,MD,5. Раку,Cancer,0,Fail
40,1240,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Moldova,MD,6. Патраш,Patrash,['Artur Patras'],Success
41,1241,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Moldova,MD,7. Ионица,Ionita,['Artur Ioniță'],Success
42,1242,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Moldova,MD,8. Гацкан,Gatskan,['Alexandru Gatcan'],Success
43,1243,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Moldova,MD,9. Кожокарь,Kozhokar,['No matches found even with the lowest threshold.'],Success
44,1244,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Moldova,MD,10. Дедов,Dedov,['Alexandru Dedov'],Success
45,1245,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Liechtenstein,LI,21. Б.Бюхель,Büchel,"['Benjamin Büchel', 'Martin Büchel', 'Marcel Büchel']",Success
46,1246,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Liechtenstein,LI,4. Кауфманн,Kaufmann,['Daniel Kaufmann'],Success
47,1247,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Liechtenstein,LI,5. Кинтанс,Quintans,['Ivan Quintans'],Success
48,1248,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Liechtenstein,LI,6. А.Кристен,A Kristen,['Mathias Christen'],Success
49,1249,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Liechtenstein,LI,11. Бургмайер,Burgmayer,['Franz Burgmeier'],Success
50,1250,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Liechtenstein,LI,2. Брендле,Brendle,['Daniel Brändle'],Success
51,1251,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Liechtenstein,LI,13. Март.Бюхель,Mart Büchel,['Martin Büchel'],Success
52,1252,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Liechtenstein,LI,18. Н.Хаслер,N Hasler,0,Fail
53,1253,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Liechtenstein,LI,22. Саланович,Salanović,['Dennis Salanović'],Success
54,1254,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Liechtenstein,LI,23. Польверино,Polverino,['Michele Polverino'],Success
55,1255,543,"Euros 2016, Qualifiers",15.11.14,Moldova vs Liechtenstein,2014,Liechtenstein,LI,8. Визер,Vieser,0,Fail
56,1256,544,"Euros 2016, Qualifiers",15.11.14,Montenegro vs Sweden,2014,Montenegro,ME,1. М.Божович,M Bozovic,['Mladen Bozovic'],Success
57,1257,544,"Euros 2016, Qualifiers",15.11.14,Montenegro vs Sweden,2014,Montenegro,ME,3. Волков,Volkov,['Vladimir Volkov'],Success
58,1258,544,"Euros 2016, Qualifiers",15.11.14,Montenegro vs Sweden,2014,Montenegro,ME,5. Баша,Basha,['Marko Basa'],Success
59,1259,544,"Euros 2016, Qualifiers",15.11.14,Montenegro vs Sweden,2014,Montenegro,ME,6. Томашевич,Tomashevich,['Zarko Tomasevic'],Success
60,1260,544,"Euros 2016, Qualifiers",15.11.14,Montenegro vs Sweden,2014,Montenegro,ME,15. Савич,Savić,"['Stefan Savic', 'Vukan Savicevic']",Success
61,1261,544,"Euros 2016, Qualifiers",15.11.14,Montenegro vs Sweden,2014,Montenegro,ME,4. Н.Вукчевич,N Vukchevych,0,Fail
62,1262,544,"Euros 2016, Qualifiers",15.11.14,Montenegro vs Sweden,2014,Montenegro,ME,8. Йоветич,Stevan Jovetic,['Stevan Jovetic'],Success
63,1263,544,"Euros 2016, Qualifiers",15.11.14,Montenegro vs Sweden,2014,Montenegro,ME,16. Йовович,Jovović,['Vladimir Jovovic'],Success
64,1264,544,"Euros 2016, Qualifiers",15.11.14,Montenegro vs Sweden,2014,Montenegro,ME,17. Зверотич,Zverotić,['Elsad Zverotic'],Success
65,1265,544,"Euros 2016, Qualifiers",15.11.14,Montenegro vs Sweden,2014,Montenegro,ME,19. В.Божович,V Bojović,['Vladimir Bozovic'],Success
66,1266,544,"Euros 2016, Qualifiers",15.11.14,Montenegro vs Sweden,2014,Montenegro,ME,14. Дамьянович,Damjanovic,['Dejan Damjanović'],Success
67,1267,544,"Euros 2016, Qualifiers",15.11.14,Montenegro vs Sweden,2014,Sweden,SE,3. Антонссон,Antonsson,['Mikael Antonsson'],Success
68,1268,551,"Euros 2016, Qualifiers",05.09.15,Russia vs Sweden,2015,Sweden,SE,15. Антонссон,Antonsson,['Mikael Antonsson'],Success
69,1269,552,"Euros 2016, Qualifiers",05.09.15,Austria vs Moldova,2015,Moldova,MD,1. Чебану,Cheban,['Ilie Cebanu'],Success
70,1270,552,"Euros 2016, Qualifiers",05.09.15,Austria vs Moldova,2015,Moldova,MD,2. Армаш,Armash,0,Fail
71,1271,552,"Euros 2016, Qualifiers",05.09.15,Austria vs Moldova,2015,Moldova,MD,3. Патраш,Patrash,['Artur Patras'],Success
72,1272,552,"Euros 2016, Qualifiers",05.09.15,Austria vs Moldova,2015,Moldova,MD,4. Ерхан,Erkhan,['Iulian Erhan'],Success
73,1273,552,"Euros 2016, Qualifiers",05.09.15,Austria vs Moldova,2015,Moldova,MD,5. Головатенко,Golovatenko,['Victor Golovatenco'],Success
74,1274,552,"Euros 2016, Qualifiers",05.09.15,Austria vs Moldova,2015,Moldova,MD,6. Жардан,Jardin,"['Ion Jardan', 'Vasile Jardan']",Success
75,1275,552,"Euros 2016, Qualifiers",05.09.15,Austria vs Moldova,2015,Moldova,MD,7. Кожокарь,Kozhokar,['No matches found even with the lowest threshold.'],Success
76,1276,552,"Euros 2016, Qualifiers",05.09.15,Austria vs Moldova,2015,Moldova,MD,8. Чеботару,Chebotaru,['Eugeniu Cebotaru'],Success
77,1277,552,"Euros 2016, Qualifiers",05.09.15,Austria vs Moldova,2015,Moldova,MD,9. Андрончик,Andronchik,"['Gheorghe Andronic', 'Valeriu Andronic']",Success
78,1278,552,"Euros 2016, Qualifiers",05.09.15,Austria vs Moldova,2015,Moldova,MD,10. Дедов,Dedov,['Alexandru Dedov'],Success
79,1279,552,"Euros 2016, Qualifiers",05.09.15,Austria vs Moldova,2015,Moldova,MD,11. Милинчану,Milinčanu,['Nicolae Milinceanu'],Success
80,1280,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Montenegro,ME,1. Полексич,Poleksić,['Vukasin Poleksic'],Success
81,1281,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Montenegro,ME,3. Волков,Volkov,['Vladimir Volkov'],Success
82,1282,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Montenegro,ME,4. Вукчевич,Vukcevic,"['Nikola Vukcevic', 'Marko Vukcevic', 'Simon Vukcevic', 'Andrija Vukcevic']",Success
83,1283,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Montenegro,ME,5. Баша,Basha,['Marko Basa'],Success
84,1284,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Montenegro,ME,6. Томашевич,Tomashevich,['Zarko Tomasevic'],Success
85,1285,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Montenegro,ME,8. Йоветич,Stevan Jovetic,['Stevan Jovetic'],Success
86,1286,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Montenegro,ME,9. Вучинич,Vučinič,['Mirko Vucinic'],Success
87,1287,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Montenegro,ME,11. Бечирай,Beciray,['Fatos Beqiraj'],Success
88,1288,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Montenegro,ME,15. Савич,Savić,"['Stefan Savic', 'Vukan Savicevic']",Success
89,1289,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Montenegro,ME,18. Болевич,Bolevich,"['Aleksandar Boljevic', 'Vladimir Boljevic']",Success
90,1290,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Montenegro,ME,23. Марушич,Marušić,['Adam Marusic'],Success
91,1291,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Liechtenstein,LI,1. Йеле,Peter Jehle,['Peter Jehle'],Success
92,1292,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Liechtenstein,LI,4. Кауфман,Kaufman,['Daniel Kaufmann'],Success
93,1293,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Liechtenstein,LI,6. Кристен,Kristen,['Mathias Christen'],Success
94,1294,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Liechtenstein,LI,8. Визер,Vieser,0,Fail
95,1295,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Liechtenstein,LI,10. Фрик,Frick,"['Mario Frick', 'Yanik Frick', 'Noah Frick']",Success
96,1296,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Liechtenstein,LI,11. Бургмайер,Burgmayer,['Franz Burgmeier'],Success
97,1297,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Liechtenstein,LI,13. Бюхель,Büchel,"['Benjamin Büchel', 'Martin Büchel', 'Marcel Büchel']",Success
98,1298,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Liechtenstein,LI,15. Йилдиз,Yildiz,['Seyhan Yildiz'],Success
99,1299,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Liechtenstein,LI,16. Рехштайнер,Rechsteiner,['Martin Rechsteiner'],Success
