,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
32,732,491,"Euros 2016, Qualifiers",05.09.15,Estonia vs Lithuania,2015,Estonia,EE,9. Пурье,Purier,"['Sander Puri', 'Eino Puri']",Success
33,733,491,"Euros 2016, Qualifiers",05.09.15,Estonia vs Lithuania,2015,Estonia,EE,10. Зенев,Zenev,['Sergei Zenjov'],Success
34,734,491,"Euros 2016, Qualifiers",05.09.15,Estonia vs Lithuania,2015,Lithuania,LT,6. Жалюкас,Zhalukas,['Marius Zaliukas'],Success
35,735,491,"Euros 2016, Qualifiers",05.09.15,Estonia vs Lithuania,2015,Lithuania,LT,7. Чеснаускис Д.,D Chesnauskis,0,Fail
36,736,491,"Euros 2016, Qualifiers",05.09.15,Estonia vs Lithuania,2015,Lithuania,LT,18. Панка,Punk,"['Mindaugas Panka', 'Ignas Plukas', 'Lukas Paukste']",Success
37,737,491,"Euros 2016, Qualifiers",05.09.15,Estonia vs Lithuania,2015,Lithuania,LT,21. Матулявичус Д.,D Matuljavičius,['Deivydas Matulevicius'],Success
38,738,491,"Euros 2016, Qualifiers",05.09.15,Estonia vs Lithuania,2015,Lithuania,LT,11. Новиковас,Novikovas,['Arvydas Novikovas'],Success
39,739,491,"Euros 2016, Qualifiers",05.09.15,Estonia vs Lithuania,2015,Lithuania,LT,16. Сливка,Cream,0,Fail
40,740,491,"Euros 2016, Qualifiers",05.09.15,Estonia vs Lithuania,2015,Lithuania,LT,17. Жулпа,Zhulpa,['Arturas Zulpa'],Success
41,741,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,San Marino,SM,1. Симончини А.,A Simonchini,['Aldo Simoncini'],Success
42,742,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,San Marino,SM,3. Берарди,Berardi,"['Marco Berardi', 'Filippo Berardi']",Success
43,743,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,San Marino,SM,4. Бролли,Brolly,['Cristian Brolli'],Success
44,744,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,San Marino,SM,5. Симончини Д.,D Simoncini,0,Fail
45,745,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,San Marino,SM,8. Баттистини,Battistini,"['Manuel Battistini', 'Michael Battistini']",Success
46,746,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,San Marino,SM,2. Бонини,Bonini,['Giovanni Bonini'],Success
47,747,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,San Marino,SM,6. Палацци,Palazzi,['Mirko Palazzi'],Success
48,748,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,San Marino,SM,7. Хирш,Hirsch,['Adolfo Hirsch'],Success
49,749,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,San Marino,SM,9. Кьяруцци,Chiaruzzi,['Nicola Chiaruzzi'],Success
50,750,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,San Marino,SM,10. Селва,Selva,['Andy Selva'],Success
51,751,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,San Marino,SM,11. Витайоли М.,M  Vitajoli,['Matteo Vitaioli'],Success
52,752,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,England,EN,4. Шелви,Shelvey,['Jonjo Shelvey'],Success
53,753,492,"Euros 2016, Qualifiers",05.09.15,San Marino vs England,2015,England,EN,9. Варди,Vardi,['Jamie Vardy'],Success
54,754,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Switzerland,CH,4. Клозе,Klose,['Timm Klose'],Success
55,755,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Slovenia,SI,1. Ханданович,Handanović,"['Samir Handanovic', 'Jasmin Handanovic']",Success
56,756,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Slovenia,SI,3. Стеванович,Dalibor Stevanovic,['Dalibor Stevanovic'],Success
57,757,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Slovenia,SI,5. Цесар,Bostjan Cesar,['Bostjan Cesar'],Success
58,758,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Slovenia,SI,6. Илич,Ilic,"['Branko Ilic', 'Josip Ilicic']",Success
59,759,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Slovenia,SI,7. Иличич,Ilicic,['Josip Ilicic'],Success
60,760,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Slovenia,SI,8. Куртич,Curtici,['Jasmin Kurtić'],Success
61,761,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Slovenia,SI,10. Бирса,Birsa,['Valter Birsa'],Success
62,762,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Slovenia,SI,11. Новакович,Novakovic,['Milivoje Novakovic'],Success
63,763,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Slovenia,SI,13. Йокич,Bojan Jokic,['Bojan Jokic'],Success
64,764,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Slovenia,SI,15. Струна,String (music),"['Aljaz Struna', 'Andraz Struna']",Success
65,765,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Slovenia,SI,20. Кампл,Kampl,['Kevin Kampl'],Success
66,766,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,Lithuania,LT,5. Славицкас,Slavickas,['Vaidas Slavickas'],Success
67,767,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,Lithuania,LT,6. Славицкас,Slavickas,['Vaidas Slavickas'],Success
68,768,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,Lithuania,LT,11. Новиковас,Novikovas,['Arvydas Novikovas'],Success
69,769,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,Lithuania,LT,14. Пилибайтис,Pilibaitis,['Linas Pilibaitis'],Success
70,770,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,Lithuania,LT,16. Сливка,Cream,0,Fail
71,771,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,Lithuania,LT,17. Жулпа,Zhulpa,['Arturas Zulpa'],Success
72,772,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,Lithuania,LT,19. Спальвис,Spalvis,['Lukas Spalvis'],Success
73,773,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,San Marino,SM,1. Бенедеттини,Benedettini,"['Giacomo Benedettini', 'Elia Benedettini', 'Simone Benedettini']",Success
74,774,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,San Marino,SM,4. Витайоли,Vitaioli,"['Fabio Vitaioli', 'Matteo Vitaioli']",Success
75,775,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,San Marino,SM,5. Делла Валле,Della Valle,"['Alessandro Della Valle', 'Alex Della Valle']",Success
76,776,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,San Marino,SM,6. Бролли,Brolly,['Cristian Brolli'],Success
77,777,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,San Marino,SM,7. Витайоли,Vitaioli,"['Fabio Vitaioli', 'Matteo Vitaioli']",Success
78,778,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,San Marino,SM,10. Кьяруцци,Chiaruzzi,['Nicola Chiaruzzi'],Success
79,779,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,San Marino,SM,2. Баттистини,Battistini,"['Manuel Battistini', 'Michael Battistini']",Success
80,780,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,San Marino,SM,3. Палацци,Palazzi,['Mirko Palazzi'],Success
81,781,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,San Marino,SM,8. Гасперони,Gasperoni,"['Frederico Gasperoni', 'Alex Gasperoni', 'Lorenzo Gasperoni']",Success
82,782,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,San Marino,SM,9. Стефанелли,Stefanelli,['Mattia Stefanelli'],Success
83,783,495,"Euros 2016, Qualifiers",08.09.15,Lithuania vs San Marino,2015,San Marino,SM,11. Риналди,Rinaldi,['Danilo Rinaldi'],Success
84,784,496,"Euros 2016, Qualifiers",08.09.15,Slovenia vs Estonia,2015,Slovenia,SI,5. Цесар,Bostjan Cesar,['Bostjan Cesar'],Success
85,785,496,"Euros 2016, Qualifiers",08.09.15,Slovenia vs Estonia,2015,Estonia,EE,12. Аксалу,Aksalu,['Mihkel Aksalu'],Success
86,786,496,"Euros 2016, Qualifiers",08.09.15,Slovenia vs Estonia,2015,Estonia,EE,3. Пикк,Pikk,['Artur Pikk'],Success
87,787,496,"Euros 2016, Qualifiers",08.09.15,Slovenia vs Estonia,2015,Estonia,EE,18. Метс,Karol Mets,['Karol Mets'],Success
88,788,496,"Euros 2016, Qualifiers",08.09.15,Slovenia vs Estonia,2015,Estonia,EE,23.  Тенисте,Teniste,['Taijo Teniste'],Success
89,789,496,"Euros 2016, Qualifiers",08.09.15,Slovenia vs Estonia,2015,Estonia,EE,10. Линдпере,Lindpere,['Joel Lindpere'],Success
90,790,496,"Euros 2016, Qualifiers",08.09.15,Slovenia vs Estonia,2015,Estonia,EE,19. Калласте,Kallaste,['Ken Kallaste'],Success
91,791,497,"Euros 2016, Qualifiers",09.10.15,England vs Estonia,2015,Estonia,EE,1. Аксалу,Aksalu,['Mihkel Aksalu'],Success
92,792,497,"Euros 2016, Qualifiers",09.10.15,England vs Estonia,2015,Estonia,EE,3. Пикк,Pikk,['Artur Pikk'],Success
93,793,497,"Euros 2016, Qualifiers",09.10.15,England vs Estonia,2015,Estonia,EE,6. Дмитриев Ал.,Dmitriev Al,['Aleksandr Dmitrijev'],Success
94,794,497,"Euros 2016, Qualifiers",09.10.15,England vs Estonia,2015,Estonia,EE,18. Метс,Karol Mets,['Karol Mets'],Success
95,795,498,"Euros 2016, Qualifiers",09.10.15,Slovenia vs Lithuania,2015,Slovenia,SI,5. Цесар,Bostjan Cesar,['Bostjan Cesar'],Success
96,796,498,"Euros 2016, Qualifiers",09.10.15,Slovenia vs Lithuania,2015,Lithuania,LT,12. Зубас,Zubas,['Emilijus Zubas'],Success
97,797,498,"Euros 2016, Qualifiers",09.10.15,Slovenia vs Lithuania,2015,Lithuania,LT,4. Славицкас,Slavickas,['Vaidas Slavickas'],Success
98,798,498,"Euros 2016, Qualifiers",09.10.15,Slovenia vs Lithuania,2015,Lithuania,LT,6. Жалюкас,Zhalukas,['Marius Zaliukas'],Success
99,799,498,"Euros 2016, Qualifiers",09.10.15,Slovenia vs Lithuania,2015,Lithuania,LT,11. Новиковас,Novikovas,['Arvydas Novikovas'],Success
