interval,sum_mv_prediction_correct,average_mv_prediction_correct,sample_size,Competition
1990000,4,0.6666666666666666,6,All
2000000,4,0.6666666666666666,6,All
2010000,4,0.6666666666666666,6,All
2020000,4,0.6666666666666666,6,All
2030000,5,0.7142857142857143,7,All
2040000,5,0.7142857142857143,7,All
2050000,5,0.7142857142857143,7,All
2060000,5,0.7142857142857143,7,All
2070000,5,0.7142857142857143,7,All
2080000,5,0.7142857142857143,7,All
2090000,5,0.7142857142857143,7,All
2100000,5,0.7142857142857143,7,All
2110000,5,0.7142857142857143,7,All
2120000,5,0.7142857142857143,7,All
2130000,5,0.7142857142857143,7,All
2140000,5,0.7142857142857143,7,All
2150000,5,0.7142857142857143,7,All
2160000,5,0.7142857142857143,7,All
2170000,5,0.7142857142857143,7,All
2180000,5,0.7142857142857143,7,All
2190000,6,0.75,8,All
2200000,6,0.75,8,All
2210000,6,0.75,8,All
2220000,6,0.75,8,All
2230000,6,0.75,8,All
2240000,6,0.75,8,All
2250000,6,0.75,8,All
2260000,6,0.75,8,All
2270000,6,0.75,8,All
2280000,6,0.75,8,All
2290000,6,0.75,8,All
2300000,6,0.75,8,All
2310000,6,0.75,8,All
2320000,6,0.75,8,All
2330000,6,0.75,8,All
2340000,6,0.75,8,All
2350000,6,0.75,8,All
2360000,6,0.75,8,All
2370000,6,0.75,8,All
2380000,6,0.75,8,All
2390000,6,0.75,8,All
2400000,6,0.6666666666666666,9,All
2410000,6,0.6,10,All
2420000,6,0.6,10,All
2430000,6,0.6,10,All
2440000,6,0.6,10,All
2450000,6,0.6,10,All
2460000,6,0.6,10,All
2470000,6,0.6,10,All
2480000,6,0.6,10,All
2490000,6,0.6,10,All
2500000,6,0.6,10,All
2510000,6,0.6,10,All
2520000,6,0.5454545454545454,11,All
2530000,6,0.5454545454545454,11,All
2540000,6,0.5454545454545454,11,All
2550000,6,0.5454545454545454,11,All
2560000,6,0.5454545454545454,11,All
2570000,6,0.5454545454545454,11,All
2580000,6,0.5454545454545454,11,All
2590000,6,0.5454545454545454,11,All
2600000,6,0.5454545454545454,11,All
2610000,6,0.5454545454545454,11,All
2620000,6,0.5454545454545454,11,All
2630000,6,0.5454545454545454,11,All
2640000,7,0.5384615384615384,13,All
2650000,7,0.5384615384615384,13,All
2660000,7,0.5384615384615384,13,All
2670000,7,0.5384615384615384,13,All
2680000,7,0.5384615384615384,13,All
2690000,7,0.5384615384615384,13,All
2700000,7,0.5384615384615384,13,All
2710000,7,0.5384615384615384,13,All
2720000,7,0.5384615384615384,13,All
2730000,7,0.5384615384615384,13,All
2740000,7,0.5384615384615384,13,All
2750000,7,0.5384615384615384,13,All
2760000,7,0.5384615384615384,13,All
2770000,7,0.5384615384615384,13,All
2780000,8,0.5714285714285714,14,All
2790000,8,0.5714285714285714,14,All
2800000,8,0.5714285714285714,14,All
2810000,8,0.5714285714285714,14,All
2820000,8,0.5714285714285714,14,All
2830000,8,0.5714285714285714,14,All
2840000,8,0.5714285714285714,14,All
2850000,8,0.5714285714285714,14,All
2860000,8,0.5714285714285714,14,All
2870000,8,0.5714285714285714,14,All
2880000,8,0.5714285714285714,14,All
2890000,8,0.5714285714285714,14,All
2900000,8,0.5714285714285714,14,All
2910000,8,0.5714285714285714,14,All
2920000,8,0.5714285714285714,14,All
2930000,8,0.5714285714285714,14,All
2940000,8,0.5714285714285714,14,All
2950000,8,0.5714285714285714,14,All
2960000,8,0.5714285714285714,14,All
2970000,8,0.5714285714285714,14,All
2980000,8,0.5714285714285714,14,All
2990000,8,0.5714285714285714,14,All
3000000,8,0.5714285714285714,14,All
3010000,8,0.5714285714285714,14,All
3020000,8,0.5714285714285714,14,All
3030000,8,0.5714285714285714,14,All
3040000,8,0.5714285714285714,14,All
3050000,8,0.5714285714285714,14,All
3060000,8,0.5714285714285714,14,All
3070000,8,0.5714285714285714,14,All
3080000,8,0.5714285714285714,14,All
3090000,8,0.5714285714285714,14,All
3100000,8,0.5714285714285714,14,All
3110000,8,0.5714285714285714,14,All
3120000,8,0.5714285714285714,14,All
3130000,8,0.5714285714285714,14,All
3140000,8,0.5714285714285714,14,All
3150000,8,0.5714285714285714,14,All
3160000,8,0.5714285714285714,14,All
3170000,8,0.5714285714285714,14,All
3180000,8,0.5714285714285714,14,All
3190000,8,0.5714285714285714,14,All
3200000,8,0.5714285714285714,14,All
3210000,8,0.5714285714285714,14,All
3220000,8,0.5714285714285714,14,All
3230000,8,0.5714285714285714,14,All
3240000,8,0.5714285714285714,14,All
3250000,8,0.5714285714285714,14,All
3260000,8,0.5714285714285714,14,All
3270000,8,0.5714285714285714,14,All
3280000,8,0.5714285714285714,14,All
3290000,8,0.5714285714285714,14,All
3300000,8,0.5333333333333333,15,All
3310000,8,0.5,16,All
3320000,8,0.5,16,All
3330000,8,0.5,16,All
3340000,8,0.5,16,All
3350000,8,0.5,16,All
3360000,8,0.5,16,All
3370000,8,0.5,16,All
3380000,8,0.5,16,All
3390000,8,0.5,16,All
3400000,8,0.5,16,All
3410000,8,0.5,16,All
3420000,8,0.5,16,All
3430000,8,0.5,16,All
3440000,8,0.5,16,All
3450000,8,0.5,16,All
3460000,8,0.5,16,All
3470000,8,0.5,16,All
3480000,9,0.5294117647058824,17,All
3490000,9,0.5294117647058824,17,All
3500000,9,0.5294117647058824,17,All
3510000,9,0.5294117647058824,17,All
3520000,9,0.5294117647058824,17,All
3530000,9,0.5294117647058824,17,All
3540000,9,0.5294117647058824,17,All
3550000,9,0.5294117647058824,17,All
3560000,9,0.5294117647058824,17,All
3570000,9,0.5294117647058824,17,All
3580000,9,0.5294117647058824,17,All
3590000,9,0.5294117647058824,17,All
3600000,9,0.5294117647058824,17,All
3610000,9,0.5294117647058824,17,All
3620000,9,0.5294117647058824,17,All
3630000,9,0.5294117647058824,17,All
3640000,9,0.5294117647058824,17,All
3650000,9,0.5294117647058824,17,All
3660000,9,0.5294117647058824,17,All
3670000,9,0.5294117647058824,17,All
3680000,9,0.5294117647058824,17,All
3690000,9,0.5294117647058824,17,All
3700000,9,0.5,18,All
3710000,9,0.5,18,All
3720000,9,0.5,18,All
3730000,9,0.5,18,All
3740000,9,0.5,18,All
3750000,9,0.5,18,All
3760000,9,0.5,18,All
3770000,9,0.5,18,All
3780000,9,0.5,18,All
3790000,9,0.5,18,All
3800000,10,0.5263157894736842,19,All
3810000,10,0.5263157894736842,19,All
3820000,10,0.5263157894736842,19,All
3830000,10,0.5263157894736842,19,All
3840000,10,0.5263157894736842,19,All
3850000,10,0.5,20,All
3860000,10,0.5,20,All
3870000,10,0.5,20,All
3880000,10,0.5,20,All
3890000,10,0.5,20,All
3900000,10,0.5,20,All
3910000,10,0.5,20,All
3920000,10,0.5,20,All
3930000,10,0.5,20,All
3940000,10,0.5,20,All
3950000,10,0.5,20,All
3960000,10,0.5,20,All
3970000,10,0.5,20,All
3980000,10,0.5,20,All
3990000,10,0.5,20,All
4000000,10,0.5,20,All
4010000,10,0.5,20,All
4020000,10,0.5,20,All
4030000,10,0.5,20,All
4040000,10,0.5,20,All
4050000,10,0.5,20,All
4060000,10,0.5,20,All
4070000,10,0.5,20,All
4080000,10,0.5,20,All
4090000,10,0.5,20,All
4100000,10,0.5,20,All
4110000,10,0.5,20,All
4120000,10,0.5,20,All
4130000,10,0.5,20,All
4140000,10,0.5,20,All
4150000,12,0.5454545454545454,22,All
4160000,12,0.5454545454545454,22,All
4170000,12,0.5454545454545454,22,All
4180000,12,0.5454545454545454,22,All
4190000,12,0.5454545454545454,22,All
4200000,12,0.5454545454545454,22,All
4210000,12,0.5454545454545454,22,All
4220000,12,0.5454545454545454,22,All
4230000,12,0.5454545454545454,22,All
4240000,12,0.5454545454545454,22,All
4250000,12,0.5454545454545454,22,All
4260000,12,0.5454545454545454,22,All
4270000,12,0.5454545454545454,22,All
4280000,12,0.5454545454545454,22,All
4290000,12,0.5454545454545454,22,All
4300000,13,0.5652173913043478,23,All
4310000,13,0.5652173913043478,23,All
4320000,13,0.5652173913043478,23,All
4330000,13,0.5652173913043478,23,All
4340000,13,0.5652173913043478,23,All
4350000,13,0.5652173913043478,23,All
4360000,13,0.5652173913043478,23,All
4370000,13,0.5652173913043478,23,All
4380000,13,0.5652173913043478,23,All
4390000,13,0.5652173913043478,23,All
4400000,13,0.5652173913043478,23,All
4410000,13,0.5652173913043478,23,All
4420000,13,0.5652173913043478,23,All
4430000,13,0.5652173913043478,23,All
4440000,13,0.5652173913043478,23,All
4450000,13,0.5652173913043478,23,All
4460000,13,0.5652173913043478,23,All
4470000,13,0.5652173913043478,23,All
4480000,13,0.5652173913043478,23,All
4490000,13,0.5652173913043478,23,All
4500000,13,0.5652173913043478,23,All
4510000,13,0.5652173913043478,23,All
4520000,13,0.5652173913043478,23,All
4530000,13,0.5652173913043478,23,All
4540000,13,0.5652173913043478,23,All
4550000,13,0.5652173913043478,23,All
4560000,13,0.5652173913043478,23,All
4570000,13,0.5652173913043478,23,All
4580000,13,0.5652173913043478,23,All
4590000,13,0.5652173913043478,23,All
4600000,13,0.5652173913043478,23,All
4610000,13,0.5652173913043478,23,All
4620000,13,0.5652173913043478,23,All
4630000,13,0.5652173913043478,23,All
4640000,13,0.5652173913043478,23,All
4650000,13,0.5652173913043478,23,All
4660000,13,0.5652173913043478,23,All
4670000,13,0.5652173913043478,23,All
4680000,13,0.5652173913043478,23,All
4690000,13,0.5652173913043478,23,All
4700000,13,0.5652173913043478,23,All
4710000,13,0.5652173913043478,23,All
4720000,13,0.5652173913043478,23,All
4730000,13,0.5652173913043478,23,All
4740000,13,0.5652173913043478,23,All
4750000,13,0.5652173913043478,23,All
4760000,13,0.5652173913043478,23,All
4770000,13,0.5652173913043478,23,All
4780000,13,0.5652173913043478,23,All
4790000,13,0.5652173913043478,23,All
4800000,13,0.5652173913043478,23,All
4810000,13,0.5652173913043478,23,All
4820000,13,0.5652173913043478,23,All
4830000,13,0.5652173913043478,23,All
4840000,13,0.5652173913043478,23,All
4850000,13,0.5652173913043478,23,All
4860000,13,0.5652173913043478,23,All
4870000,13,0.5652173913043478,23,All
4880000,13,0.5652173913043478,23,All
4890000,13,0.5652173913043478,23,All
4900000,13,0.5652173913043478,23,All
4910000,13,0.5652173913043478,23,All
4920000,13,0.5652173913043478,23,All
4930000,13,0.5652173913043478,23,All
4940000,13,0.5652173913043478,23,All
4950000,13,0.5652173913043478,23,All
4960000,13,0.5652173913043478,23,All
4970000,13,0.5652173913043478,23,All
4980000,13,0.5652173913043478,23,All
4990000,14,0.5833333333333334,24,All
5000000,14,0.5833333333333334,24,All
5010000,14,0.5833333333333334,24,All
5020000,14,0.5833333333333334,24,All
5030000,14,0.5833333333333334,24,All
5040000,14,0.5833333333333334,24,All
5050000,14,0.5833333333333334,24,All
5060000,14,0.5833333333333334,24,All
5070000,14,0.5833333333333334,24,All
5080000,14,0.5833333333333334,24,All
5090000,14,0.5833333333333334,24,All
5100000,14,0.5833333333333334,24,All
5110000,14,0.5833333333333334,24,All
5120000,14,0.5833333333333334,24,All
5130000,14,0.5833333333333334,24,All
5140000,14,0.5833333333333334,24,All
5150000,14,0.5833333333333334,24,All
5160000,14,0.56,25,All
5170000,14,0.56,25,All
5180000,14,0.56,25,All
5190000,14,0.56,25,All
5200000,14,0.56,25,All
5210000,14,0.56,25,All
5220000,14,0.56,25,All
5230000,14,0.56,25,All
5240000,14,0.56,25,All
5250000,14,0.56,25,All
5260000,14,0.56,25,All
5270000,14,0.56,25,All
5280000,14,0.56,25,All
5290000,14,0.56,25,All
5300000,14,0.56,25,All
5310000,14,0.56,25,All
5320000,14,0.56,25,All
5330000,14,0.56,25,All
5340000,14,0.56,25,All
5350000,14,0.56,25,All
5360000,14,0.56,25,All
5370000,14,0.56,25,All
5380000,14,0.56,25,All
5390000,14,0.56,25,All
5400000,14,0.56,25,All
5410000,14,0.56,25,All
5420000,14,0.56,25,All
5430000,15,0.5769230769230769,26,All
5440000,15,0.5769230769230769,26,All
5450000,15,0.5769230769230769,26,All
5460000,15,0.5769230769230769,26,All
5470000,15,0.5769230769230769,26,All
5480000,15,0.5769230769230769,26,All
5490000,15,0.5769230769230769,26,All
5500000,15,0.5769230769230769,26,All
5510000,15,0.5769230769230769,26,All
5520000,15,0.5769230769230769,26,All
5530000,15,0.5769230769230769,26,All
5540000,15,0.5769230769230769,26,All
5550000,15,0.5769230769230769,26,All
5560000,15,0.5769230769230769,26,All
5570000,15,0.5769230769230769,26,All
5580000,15,0.5769230769230769,26,All
5590000,15,0.5769230769230769,26,All
5600000,15,0.5769230769230769,26,All
5610000,15,0.5769230769230769,26,All
5620000,15,0.5769230769230769,26,All
5630000,15,0.5769230769230769,26,All
5640000,15,0.5769230769230769,26,All
5650000,15,0.5769230769230769,26,All
5660000,15,0.5769230769230769,26,All
5670000,15,0.5769230769230769,26,All
5680000,15,0.5769230769230769,26,All
5690000,15,0.5769230769230769,26,All
5700000,15,0.5769230769230769,26,All
5710000,15,0.5769230769230769,26,All
5720000,15,0.5769230769230769,26,All
5730000,15,0.5769230769230769,26,All
5740000,15,0.5769230769230769,26,All
5750000,15,0.5769230769230769,26,All
5760000,15,0.5769230769230769,26,All
5770000,15,0.5769230769230769,26,All
5780000,15,0.5769230769230769,26,All
5790000,15,0.5769230769230769,26,All
5800000,15,0.5769230769230769,26,All
5810000,15,0.5769230769230769,26,All
5820000,15,0.5769230769230769,26,All
5830000,15,0.5769230769230769,26,All
5840000,15,0.5769230769230769,26,All
5850000,15,0.5769230769230769,26,All
5860000,15,0.5769230769230769,26,All
5870000,15,0.5769230769230769,26,All
5880000,15,0.5769230769230769,26,All
5890000,15,0.5769230769230769,26,All
5900000,15,0.5769230769230769,26,All
5910000,15,0.5769230769230769,26,All
5920000,15,0.5769230769230769,26,All
5930000,15,0.5769230769230769,26,All
5940000,15,0.5769230769230769,26,All
5950000,15,0.5769230769230769,26,All
5960000,15,0.5769230769230769,26,All
5970000,15,0.5769230769230769,26,All
5980000,15,0.5769230769230769,26,All
5990000,15,0.5769230769230769,26,All
6000000,15,0.5555555555555556,27,All
6010000,15,0.5555555555555556,27,All
6020000,15,0.5555555555555556,27,All
6030000,15,0.5555555555555556,27,All
6040000,15,0.5555555555555556,27,All
6050000,16,0.5714285714285714,28,All
6060000,16,0.5714285714285714,28,All
6070000,16,0.5714285714285714,28,All
6080000,16,0.5714285714285714,28,All
6090000,16,0.5714285714285714,28,All
6100000,16,0.5714285714285714,28,All
6110000,16,0.5714285714285714,28,All
6120000,16,0.5714285714285714,28,All
6130000,16,0.5714285714285714,28,All
6140000,16,0.5714285714285714,28,All
6150000,16,0.5714285714285714,28,All
6160000,16,0.5714285714285714,28,All
6170000,16,0.5714285714285714,28,All
6180000,16,0.5714285714285714,28,All
6190000,16,0.5714285714285714,28,All
6200000,16,0.5714285714285714,28,All
6210000,16,0.5714285714285714,28,All
6220000,16,0.5714285714285714,28,All
6230000,16,0.5714285714285714,28,All
6240000,16,0.5714285714285714,28,All
6250000,16,0.5714285714285714,28,All
6260000,16,0.5714285714285714,28,All
6270000,16,0.5714285714285714,28,All
6280000,16,0.5714285714285714,28,All
6290000,16,0.5714285714285714,28,All
6300000,16,0.5714285714285714,28,All
6310000,16,0.5714285714285714,28,All
6320000,16,0.5714285714285714,28,All
6330000,16,0.5714285714285714,28,All
6340000,16,0.5714285714285714,28,All
6350000,16,0.5714285714285714,28,All
6360000,16,0.5714285714285714,28,All
6370000,16,0.5714285714285714,28,All
6380000,16,0.5714285714285714,28,All
6390000,16,0.5714285714285714,28,All
6400000,16,0.5714285714285714,28,All
6410000,16,0.5714285714285714,28,All
6420000,16,0.5714285714285714,28,All
6430000,16,0.5714285714285714,28,All
6440000,16,0.5714285714285714,28,All
6450000,16,0.5714285714285714,28,All
6460000,16,0.5714285714285714,28,All
6470000,16,0.5714285714285714,28,All
6480000,16,0.5714285714285714,28,All
6490000,16,0.5714285714285714,28,All
6500000,16,0.5714285714285714,28,All
6510000,16,0.5714285714285714,28,All
6520000,16,0.5714285714285714,28,All
6530000,16,0.5714285714285714,28,All
6540000,16,0.5714285714285714,28,All
6550000,16,0.5714285714285714,28,All
6560000,16,0.5714285714285714,28,All
6570000,16,0.5714285714285714,28,All
6580000,16,0.5714285714285714,28,All
6590000,16,0.5714285714285714,28,All
6600000,16,0.5714285714285714,28,All
6610000,16,0.5714285714285714,28,All
6620000,16,0.5714285714285714,28,All
6630000,16,0.5714285714285714,28,All
6640000,16,0.5714285714285714,28,All
6650000,16,0.5714285714285714,28,All
6660000,16,0.5714285714285714,28,All
6670000,16,0.5714285714285714,28,All
6680000,16,0.5714285714285714,28,All
6690000,16,0.5714285714285714,28,All
6700000,16,0.5714285714285714,28,All
6710000,16,0.5714285714285714,28,All
6720000,16,0.5714285714285714,28,All
6730000,16,0.5714285714285714,28,All
6740000,16,0.5714285714285714,28,All
6750000,16,0.5714285714285714,28,All
6760000,16,0.5714285714285714,28,All
6770000,16,0.5714285714285714,28,All
6780000,16,0.5714285714285714,28,All
6790000,16,0.5714285714285714,28,All
6800000,16,0.5714285714285714,28,All
6810000,16,0.5714285714285714,28,All
6820000,16,0.5714285714285714,28,All
6830000,16,0.5714285714285714,28,All
6840000,16,0.5714285714285714,28,All
6850000,16,0.5714285714285714,28,All
6860000,16,0.5714285714285714,28,All
6870000,16,0.5714285714285714,28,All
6880000,16,0.5714285714285714,28,All
6890000,16,0.5714285714285714,28,All
6900000,16,0.5714285714285714,28,All
6910000,16,0.5714285714285714,28,All
6920000,16,0.5714285714285714,28,All
6930000,16,0.5714285714285714,28,All
6940000,16,0.5714285714285714,28,All
6950000,16,0.5714285714285714,28,All
6960000,16,0.5714285714285714,28,All
6970000,16,0.5714285714285714,28,All
6980000,16,0.5714285714285714,28,All
6990000,16,0.5714285714285714,28,All
7000000,16,0.5714285714285714,28,All
7010000,16,0.5714285714285714,28,All
7020000,16,0.5714285714285714,28,All
7030000,16,0.5714285714285714,28,All
7040000,16,0.5714285714285714,28,All
7050000,16,0.5714285714285714,28,All
7060000,16,0.5714285714285714,28,All
7070000,16,0.5714285714285714,28,All
7080000,16,0.5714285714285714,28,All
7090000,16,0.5714285714285714,28,All
7100000,16,0.5714285714285714,28,All
7110000,16,0.5714285714285714,28,All
7120000,16,0.5714285714285714,28,All
7130000,16,0.5714285714285714,28,All
7140000,16,0.5714285714285714,28,All
7150000,16,0.5714285714285714,28,All
7160000,16,0.5714285714285714,28,All
7170000,16,0.5714285714285714,28,All
7180000,16,0.5714285714285714,28,All
7190000,16,0.5714285714285714,28,All
7200000,16,0.5714285714285714,28,All
7210000,16,0.5714285714285714,28,All
7220000,16,0.5714285714285714,28,All
7230000,16,0.5714285714285714,28,All
7240000,16,0.5714285714285714,28,All
7250000,16,0.5714285714285714,28,All
7260000,16,0.5714285714285714,28,All
7270000,16,0.5714285714285714,28,All
7280000,16,0.5714285714285714,28,All
7290000,16,0.5714285714285714,28,All
7300000,16,0.5714285714285714,28,All
7310000,16,0.5714285714285714,28,All
7320000,16,0.5714285714285714,28,All
7330000,16,0.5714285714285714,28,All
7340000,16,0.5714285714285714,28,All
7350000,16,0.5714285714285714,28,All
7360000,16,0.5714285714285714,28,All
7370000,16,0.5714285714285714,28,All
7380000,16,0.5714285714285714,28,All
7390000,16,0.5714285714285714,28,All
7400000,16,0.5714285714285714,28,All
7410000,16,0.5714285714285714,28,All
7420000,16,0.5714285714285714,28,All
7430000,16,0.5714285714285714,28,All
7440000,16,0.5714285714285714,28,All
7450000,16,0.5714285714285714,28,All
7460000,16,0.5714285714285714,28,All
7470000,16,0.5714285714285714,28,All
7480000,16,0.5714285714285714,28,All
7490000,16,0.5714285714285714,28,All
7500000,16,0.5714285714285714,28,All
7510000,16,0.5714285714285714,28,All
7520000,16,0.5714285714285714,28,All
7530000,16,0.5714285714285714,28,All
7540000,16,0.5714285714285714,28,All
7550000,16,0.5714285714285714,28,All
7560000,16,0.5714285714285714,28,All
7570000,16,0.5714285714285714,28,All
7580000,16,0.5714285714285714,28,All
7590000,16,0.5714285714285714,28,All
7600000,16,0.5714285714285714,28,All
7610000,16,0.5714285714285714,28,All
7620000,16,0.5714285714285714,28,All
7630000,16,0.5714285714285714,28,All
7640000,16,0.5714285714285714,28,All
7650000,16,0.5714285714285714,28,All
7660000,16,0.5714285714285714,28,All
7670000,16,0.5714285714285714,28,All
7680000,16,0.5714285714285714,28,All
7690000,16,0.5714285714285714,28,All
7700000,16,0.5714285714285714,28,All
7710000,16,0.5714285714285714,28,All
7720000,16,0.5714285714285714,28,All
7730000,16,0.5714285714285714,28,All
7740000,16,0.5714285714285714,28,All
7750000,16,0.5714285714285714,28,All
7760000,16,0.5714285714285714,28,All
7770000,16,0.5714285714285714,28,All
7780000,16,0.5714285714285714,28,All
7790000,16,0.5714285714285714,28,All
7800000,16,0.5714285714285714,28,All
7810000,16,0.5714285714285714,28,All
7820000,16,0.5714285714285714,28,All
7830000,16,0.5714285714285714,28,All
7840000,16,0.5714285714285714,28,All
7850000,16,0.5714285714285714,28,All
7860000,16,0.5714285714285714,28,All
7870000,16,0.5714285714285714,28,All
7880000,16,0.5714285714285714,28,All
7890000,16,0.5714285714285714,28,All
7900000,16,0.5714285714285714,28,All
7910000,16,0.5714285714285714,28,All
7920000,16,0.5714285714285714,28,All
7930000,16,0.5714285714285714,28,All
7940000,16,0.5714285714285714,28,All
7950000,16,0.5714285714285714,28,All
7960000,16,0.5714285714285714,28,All
7970000,16,0.5714285714285714,28,All
7980000,16,0.5714285714285714,28,All
7990000,16,0.5714285714285714,28,All
8000000,16,0.5714285714285714,28,All
8010000,16,0.5714285714285714,28,All
8020000,16,0.5714285714285714,28,All
8030000,16,0.5714285714285714,28,All
8040000,16,0.5714285714285714,28,All
8050000,16,0.5714285714285714,28,All
8060000,16,0.5714285714285714,28,All
8070000,16,0.5714285714285714,28,All
8080000,16,0.5714285714285714,28,All
8090000,16,0.5714285714285714,28,All
8100000,16,0.5714285714285714,28,All
8110000,16,0.5714285714285714,28,All
