,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
23,523,461,"Euros 2016, Qualifiers",04.09.15,Georgia vs Scotland,2015,Scotland,SC,10. Нейсмит,Naismith,['Steven Naismith'],Success
24,524,461,"Euros 2016, Qualifiers",04.09.15,Georgia vs Scotland,2015,Scotland,SC,11. Анья,Anya,['Ikechi Anya'],Success
25,525,462,"Euros 2016, Qualifiers",04.09.15,Germany vs Poland,2015,Poland,PL,6. Йодловец,Jodlowiec,['Tomasz Jodlowiec'],Success
26,526,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Gibraltar,GI,1. Перес,Perez,"['Brian Perez', 'Jordan Perez']",Success
27,527,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Gibraltar,GI,3. Чиполина Д.,D Cipolina,['Kenneth Chipolina'],Success
28,528,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Gibraltar,GI,4. Серджант,Sergeant,['Jack Sergeant'],Success
29,529,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Gibraltar,GI,6. Чиполина Р.,R Chipolina,['Roy Chipolina'],Success
30,530,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Gibraltar,GI,7. Кашаро Л.,L  Kasharo,['Lee Casciaro'],Success
31,531,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Gibraltar,GI,9. Кашаро К.,Kasharok,['Kyle Casciaro'],Success
32,532,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Gibraltar,GI,10. Уокер,Walker,['Liam Walker'],Success
33,533,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Gibraltar,GI,15. Барнетт,Barnett,['Erin Barnett'],Success
34,534,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Gibraltar,GI,17. Бардон,Bardon,['Anthony Bardon'],Success
35,535,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Gibraltar,GI,18. Дуарте,Duarte,"['Daniel Duarte', 'John-Paul Duarte']",Success
36,536,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Gibraltar,GI,20. Гарсия,Garcia,"['Jean-Carlos Garcia', 'Kieron Garcia']",Success
37,537,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Ireland,IE,16. Гивен,Given,['Shay Given'],Success
38,538,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Ireland,IE,4. О`Ши,Oshi,"[""John O'Shea""]",Success
39,539,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Ireland,IE,5. Кларк,Clark,['Ciaran Clark'],Success
40,540,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Ireland,IE,6. Уилан,Whelan,['Glenn Whelan'],Success
41,541,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Ireland,IE,8. Маккарти,Mc Carthy,['James McCarthy'],Success
42,542,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Ireland,IE,10. Кин,Robbie Keane,['Robbie Keane'],Success
43,543,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Ireland,IE,14. Уолтерс,Walters,['Jonathan Walters'],Success
44,544,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Ireland,IE,15. Кристи,Christie,['Cyrus Christie'],Success
45,545,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Ireland,IE,19. Брэди,Brady,['Robbie Brady'],Success
46,546,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Ireland,IE,20. Хулахан,Hulahan,['Wes Hoolahan'],Success
47,547,463,"Euros 2016, Qualifiers",04.09.15,Gibraltar vs Ireland,2015,Ireland,IE,21. Хедрик,Hedrick,['Jeff Hendrick'],Success
48,548,464,"Euros 2016, Qualifiers",07.09.15,Poland vs Gibraltar,2015,Gibraltar,GI,1. Дж. Перес,J Perez,['Jordan Perez'],Success
49,549,464,"Euros 2016, Qualifiers",07.09.15,Poland vs Gibraltar,2015,Gibraltar,GI,3. Д. Чиполина,Dchipolina,['Kenneth Chipolina'],Success
50,550,464,"Euros 2016, Qualifiers",07.09.15,Poland vs Gibraltar,2015,Gibraltar,GI,6. Р. Чиполина,R Chipolina,['Roy Chipolina'],Success
51,551,464,"Euros 2016, Qualifiers",07.09.15,Poland vs Gibraltar,2015,Gibraltar,GI,15. Барнетт,Barnett,['Erin Barnett'],Success
52,552,464,"Euros 2016, Qualifiers",07.09.15,Poland vs Gibraltar,2015,Gibraltar,GI,10. Уокер,Walker,['Liam Walker'],Success
53,553,464,"Euros 2016, Qualifiers",07.09.15,Poland vs Gibraltar,2015,Gibraltar,GI,11. Гослинг,Gosling,['Jake Gosling'],Success
54,554,464,"Euros 2016, Qualifiers",07.09.15,Poland vs Gibraltar,2015,Gibraltar,GI,19. Д. Кумбс,D Kumbs,['No matches found even with the lowest threshold.'],Success
55,555,464,"Euros 2016, Qualifiers",07.09.15,Poland vs Gibraltar,2015,Gibraltar,GI,20. Гарсия,Garcia,"['Jean-Carlos Garcia', 'Kieron Garcia']",Success
56,556,464,"Euros 2016, Qualifiers",07.09.15,Poland vs Gibraltar,2015,Gibraltar,GI,17. Бардон,Bardon,['Anthony Bardon'],Success
57,557,464,"Euros 2016, Qualifiers",07.09.15,Poland vs Gibraltar,2015,Gibraltar,GI,18. Дж.-П. Дуарте,J P Duarte,['John-Paul Duarte'],Success
58,558,467,"Euros 2016, Qualifiers",08.10.15,Georgia vs Gibraltar,2015,Georgia,GE,21. Какабадзе,Kakabadze,['Otar Kakabadze'],Success
59,559,467,"Euros 2016, Qualifiers",08.10.15,Georgia vs Gibraltar,2015,Georgia,GE,16. Квеквескири,Kvekveskiri,['Nika Kvekveskiri'],Success
60,560,467,"Euros 2016, Qualifiers",08.10.15,Georgia vs Gibraltar,2015,Gibraltar,GI,1. Перес,Perez,"['Brian Perez', 'Jordan Perez']",Success
61,561,467,"Euros 2016, Qualifiers",08.10.15,Georgia vs Gibraltar,2015,Gibraltar,GI,3. Чиполина Д.,D Cipolina,['Kenneth Chipolina'],Success
62,562,467,"Euros 2016, Qualifiers",08.10.15,Georgia vs Gibraltar,2015,Gibraltar,GI,5. Кашаро Р.,R Kasharo,['Ryan Casciaro'],Success
63,563,467,"Euros 2016, Qualifiers",08.10.15,Georgia vs Gibraltar,2015,Gibraltar,GI,6. Чиполина Р.,R Chipolina,['Roy Chipolina'],Success
64,564,467,"Euros 2016, Qualifiers",08.10.15,Georgia vs Gibraltar,2015,Gibraltar,GI,20. Гарсия,Garcia,"['Jean-Carlos Garcia', 'Kieron Garcia']",Success
65,565,467,"Euros 2016, Qualifiers",08.10.15,Georgia vs Gibraltar,2015,Gibraltar,GI,9. Кашаро К.,Kasharok,['Kyle Casciaro'],Success
66,566,467,"Euros 2016, Qualifiers",08.10.15,Georgia vs Gibraltar,2015,Gibraltar,GI,10. Уокер,Walker,['Liam Walker'],Success
67,567,467,"Euros 2016, Qualifiers",08.10.15,Georgia vs Gibraltar,2015,Gibraltar,GI,11. Гослинг,Gosling,['Jake Gosling'],Success
68,568,467,"Euros 2016, Qualifiers",08.10.15,Georgia vs Gibraltar,2015,Gibraltar,GI,17. Бардон,Bardon,['Anthony Bardon'],Success
69,569,467,"Euros 2016, Qualifiers",08.10.15,Georgia vs Gibraltar,2015,Gibraltar,GI,12. Кабрера,Cabrera,['George Cabrera'],Success
70,570,468,"Euros 2016, Qualifiers",08.10.15,Ireland vs Germany,2015,Ireland,IE,17. Киог,Kyogh,"['Richard Keogh', 'Andy Keogh']",Success
71,571,470,"Euros 2016, Qualifiers",11.10.15,Germany vs Georgia,2015,Georgia,GE,9. Гелашвили,Gelashvili,"['Nikoloz Gelashvili', 'Iva Gelashvili']",Success
72,572,470,"Euros 2016, Qualifiers",11.10.15,Germany vs Georgia,2015,Georgia,GE,16. Кверквескири,Kverkveskiri,['Nika Kvekveskiri'],Success
73,573,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Gibraltar,GI,13. Робба,Robba,['Jamie Robba'],Success
74,574,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Gibraltar,GI,2. Чиполина Д.,D Cipolina,['Kenneth Chipolina'],Success
75,575,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Gibraltar,GI,5. Кашаро Р.,R Kasharo,['Ryan Casciaro'],Success
76,576,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Gibraltar,GI,6. Чиполина Р,R Chipolina,['Roy Chipolina'],Success
77,577,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Gibraltar,GI,7. Кашаро Л.,L  Kasharo,['Lee Casciaro'],Success
78,578,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Gibraltar,GI,9. Кашаро К.,Kasharok,['Kyle Casciaro'],Success
79,579,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Gibraltar,GI,10. Уокер,Walker,['Liam Walker'],Success
80,580,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Gibraltar,GI,14. Дуарте,Duarte,"['Daniel Duarte', 'John-Paul Duarte']",Success
81,581,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Gibraltar,GI,15. Барнетт,Barnett,['Erin Barnett'],Success
82,582,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Gibraltar,GI,17. Бардон,Bardon,['Anthony Bardon'],Success
83,583,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Gibraltar,GI,20. Гарсия,Garcia,"['Jean-Carlos Garcia', 'Kieron Garcia']",Success
84,584,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Scotland,SC,14. Берра,Berra,['Christophe Berra'],Success
85,585,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Scotland,SC,20. Грир,Greer,['Gordon Greer'],Success
86,586,471,"Euros 2016, Qualifiers",11.10.15,Gibraltar vs Scotland,2015,Scotland,SC,3. Робертсон,Robertson,['Andrew Robertson'],Success
87,587,472,"Euros 2016, Qualifiers",11.10.15,Poland vs Ireland,2015,Poland,PL,10. Линетты,Lynette,['Karol Linetty'],Success
88,588,472,"Euros 2016, Qualifiers",11.10.15,Poland vs Ireland,2015,Ireland,IE,17. Киог,Kyogh,"['Richard Keogh', 'Andy Keogh']",Success
89,589,476,"Euros 2016, Qualifiers",09.10.14,England vs San Marino,2014,England,EN,3. Гиббз,Gibbs,['Kieran Gibbs'],Success
90,590,476,"Euros 2016, Qualifiers",09.10.14,England vs San Marino,2014,San Marino,SM,1. Симончини,Simoncini,"['Aldo Simoncini', 'Davide Simoncini', 'Michael Simoncini']",Success
91,591,476,"Euros 2016, Qualifiers",09.10.14,England vs San Marino,2014,San Marino,SM,2. Палацци,Palazzi,['Mirko Palazzi'],Success
92,592,476,"Euros 2016, Qualifiers",09.10.14,England vs San Marino,2014,San Marino,SM,3. Баттистини,Battistini,"['Manuel Battistini', 'Michael Battistini']",Success
93,593,476,"Euros 2016, Qualifiers",09.10.14,England vs San Marino,2014,San Marino,SM,4. Витайоли Ф.,F Vitaioli,0,Fail
94,594,476,"Euros 2016, Qualifiers",09.10.14,England vs San Marino,2014,San Marino,SM,5. Бролли,Brolly,['Cristian Brolli'],Success
95,595,476,"Euros 2016, Qualifiers",09.10.14,England vs San Marino,2014,San Marino,SM,6. Делла Валле,Della Valle,"['Alessandro Della Valle', 'Alex Della Valle']",Success
96,596,476,"Euros 2016, Qualifiers",09.10.14,England vs San Marino,2014,San Marino,SM,7. Хирш,Hirsch,['Adolfo Hirsch'],Success
97,597,476,"Euros 2016, Qualifiers",09.10.14,England vs San Marino,2014,San Marino,SM,8. Кьяруцци,Chiaruzzi,['Nicola Chiaruzzi'],Success
98,598,476,"Euros 2016, Qualifiers",09.10.14,England vs San Marino,2014,San Marino,SM,9. Този,This one,['Luca Tosi'],Success
99,599,476,"Euros 2016, Qualifiers",09.10.14,England vs San Marino,2014,San Marino,SM,10. Сельва,Selva,['Andy Selva'],Success
