,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
21,1721,595,"Euros 2016, Qualifiers",11.10.14,Armenia vs Serbia,2014,Serbia,RS,21. Л.Маркович,L Markovich,['Lazar Markovic'],Success
22,1722,595,"Euros 2016, Qualifiers",11.10.14,Armenia vs Serbia,2014,Serbia,RS,10. Тадич,Tadić,['Dusan Tadic'],Success
23,1723,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Albania,AL,1. Бериша,Berisha,['Etrit Berisha'],Success
24,1724,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Albania,AL,2. Лиля,Lilya,['Andi Lila'],Success
25,1725,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Albania,AL,4. Хюсай,Hysai,['Elseid Hysaj'],Success
26,1726,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Albania,AL,7. Аголи,Agolli,['Ansi Agolli'],Success
27,1727,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Albania,AL,15. Маврай,Mergim Mavraj,['Mergim Mavraj'],Success
28,1728,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Albania,AL,3. Леняни,Lenjani,['Ermir Lenjani'],Success
29,1729,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Albania,AL,5. Цана,Cana,['Lorik Cana'],Success
30,1730,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Albania,AL,13. Кукели,Kukeli,['Burim Kukeli'],Success
31,1731,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Albania,AL,14. Джака,Xhaka,['Taulant Xhaka'],Success
32,1732,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Albania,AL,22. Абраши,Abrashi,['Amir Abrashi'],Success
33,1733,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Albania,AL,19. Балай,Balay,['Bekim Balaj'],Success
34,1734,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Denmark,DK,1. Шмейхель,Schmeichel,['Kasper Schmeichel'],Success
35,1735,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Denmark,DK,2. Анкерсен,Peter Ankersen,['Peter Ankersen'],Success
36,1736,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Denmark,DK,3. Кьер,Kier,['Simon Kjaer'],Success
37,1737,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Denmark,DK,5. Бойлесен,Boylesen,['Nicolai Boilesen'],Success
38,1738,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Denmark,DK,12. Бьелланд,Bjelland,['Andreas Bjelland'],Success
39,1739,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Denmark,DK,7. Квист,Kvist,['William Kvist'],Success
40,1740,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Denmark,DK,9. Крон-Дели,Kron Deli,['Michael Krohn-Dehli'],Success
41,1741,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Denmark,DK,10. Эриксен,Eriksen,['Christian Eriksen'],Success
42,1742,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Denmark,DK,11. Беннтнер,Benntner,['Nicklas Bendtner'],Success
43,1743,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Denmark,DK,23. Хейбьерг,Højbjerg,"['Pierre-Emile Højbjerg', 'Jeppe Højbjerg']",Success
44,1744,596,"Euros 2016, Qualifiers",11.10.14,Albania vs Denmark,2014,Denmark,DK,19. Поульсен,Poulsen,"['Jakob Poulsen', 'Simon Poulsen', 'Yussuf Poulsen']",Success
45,1745,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Denmark,DK,1. Шмейхель,Schmeichel,['Kasper Schmeichel'],Success
46,1746,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Denmark,DK,3. Кьер,Kier,['Simon Kjaer'],Success
47,1747,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Denmark,DK,4. Аггер,Agger,['Daniel Agger'],Success
48,1748,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Denmark,DK,5. Бойлесен,Boylesen,['Nicolai Boilesen'],Success
49,1749,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Denmark,DK,6. Якобсен,Jacobsen,"['Lars Jacobsen', 'Christopher Jacobsen']",Success
50,1750,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Denmark,DK,7. Квист,Kvist,['William Kvist'],Success
51,1751,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Denmark,DK,9. Крон-Дели,Kron Deli,['Michael Krohn-Dehli'],Success
52,1752,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Denmark,DK,10. Эриксен,Eriksen,['Christian Eriksen'],Success
53,1753,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Denmark,DK,11. Беннтнер,Benntner,['Nicklas Bendtner'],Success
54,1754,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Denmark,DK,21. Вибе,Vibe,['Lasse Vibe'],Success
55,1755,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Denmark,DK,23. Хейбьерг,Højbjerg,"['Pierre-Emile Højbjerg', 'Jeppe Højbjerg']",Success
56,1756,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Portugal,PT,1. Патрисиу,Patrisiu,['Rui Patrício'],Success
57,1757,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Portugal,PT,3. Пепе,Pepe,['Pepe'],Success
58,1758,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Portugal,PT,5. Элизеу,Elizeu,['Eliseu'],Success
59,1759,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Portugal,PT,6. Карьвалью Р.,R Carvalho,['Ricardo Carvalho'],Success
60,1760,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Portugal,PT,7. Роналду,Ronaldo,['Cristiano Ronaldo'],Success
61,1761,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Portugal,PT,8. Моутинью,Moutinho,['João Moutinho'],Success
62,1762,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Portugal,PT,10. Данни,Danny,['Danny'],Success
63,1763,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Portugal,PT,16. Карвалью В.,V Carvalho,['Ricardo Carvalho'],Success
64,1764,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Portugal,PT,17. Нани,Nani,['Nani'],Success
65,1765,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Portugal,PT,19. Тьягу,Tyagu,['Tiago'],Success
66,1766,597,"Euros 2016, Qualifiers",14.10.14,Denmark vs Portugal,2014,Portugal,PT,21. Седрик,Cedric,['Cédric Soares'],Success
67,1767,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Portugal,PT,13. Бозингва,Playing,['Paulinho'],Success
68,1768,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,1. Стойкович,Stojkovic,"['Vladimir Stojkovic', 'Arandjel Stojkovic']",Success
69,1769,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,5. Настасич,Nastasic,['Matija Nastasic'],Success
70,1770,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,6. Иванович,"['Djordje Ivanovic', 'Branislav Ivanovic']","['Djordje Ivanovic', 'Branislav Ivanovic']",Success
71,1771,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,8. Петрович,"['Nemanja Petrovic', 'Radosav Petrovic']","['Nemanja Petrovic', 'Radosav Petrovic']",Success
72,1772,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,9. Митрович А.,A  Mitrovič,['Aleksandar Mitrovic'],Success
73,1773,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,10. Тадич,Tadić,['Dusan Tadic'],Success
74,1774,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,11. Коларов,Kolarov,['Aleksandar Kolarov'],Success
75,1775,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,14. Матич,Matic,"['Nemanja Matic', 'Uros Matic']",Success
76,1776,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,18. Баста,Dusan Basta,['Dusan Basta'],Success
77,1777,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,21. Маркович,Marković,['Lazar Markovic'],Success
78,1778,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,22. Ляич,Ljajić,['Adem Ljajic'],Success
79,1779,1517,Nations League 2018-2020,11.10.18,Kosovo vs Malta,2018,Malta,MT,1. Хогг,Hogg,['Andrew Hogg'],Success
80,1780,1517,Nations League 2018-2020,11.10.18,Kosovo vs Malta,2018,Malta,MT,9. Мифсуд,Mifsud,"['Michael Mifsud', 'Jean Pierre Mifsud Triganza']",Success
81,1781,1518,Nations League 2018-2020,14.10.18,Azerbaijan vs Malta,2018,Azerbaijan,AZ,1. Агаев К.,K Agaev,['Kamran Agayev'],Success
82,1782,1518,Nations League 2018-2020,14.10.18,Azerbaijan vs Malta,2018,Malta,MT,1. Хогг,Hogg,['Andrew Hogg'],Success
83,1783,1518,Nations League 2018-2020,14.10.18,Azerbaijan vs Malta,2018,Malta,MT,3. Зерафа Дж.,J Zerafa,['Joseph Zerafa'],Success
84,1784,1518,Nations League 2018-2020,14.10.18,Azerbaijan vs Malta,2018,Malta,MT,17. Камильери Р.,R Camilleri,['Ryan Camilleri'],Success
85,1785,1518,Nations League 2018-2020,14.10.18,Azerbaijan vs Malta,2018,Malta,MT,19. Эффйонг,Effyong,['Alfred Effiong'],Success
86,1786,1520,Nations League 2018-2020,17.11.18,Azerbaijan vs Faroe Islands,2018,Azerbaijan,AZ,1. Агаев К.,K Agaev,['Kamran Agayev'],Success
87,1787,1521,Nations League 2018-2020,17.11.18,Malta vs Kosovo,2018,Malta,MT,1. Хогг,Hogg,['Andrew Hogg'],Success
88,1788,1521,Nations League 2018-2020,17.11.18,Malta vs Kosovo,2018,Malta,MT,2. Каруана Дж.,J Caruana,['Jonathan Caruana'],Success
89,1789,1521,Nations League 2018-2020,17.11.18,Malta vs Kosovo,2018,Malta,MT,3. Зерафа Дж.,J Zerafa,['Joseph Zerafa'],Success
90,1790,1521,Nations League 2018-2020,17.11.18,Malta vs Kosovo,2018,Malta,MT,17. Камильери Р.,R Camilleri,['Ryan Camilleri'],Success
91,1791,1521,Nations League 2018-2020,17.11.18,Malta vs Kosovo,2018,Malta,MT,21. Бриффа,Briffa,"['Roderick Briffa', 'Emanuel Briffa']",Success
92,1792,1523,Nations League 2018-2020,20.11.18,Malta vs Faroe Islands,2018,Malta,MT,1. Хогг,Hogg,['Andrew Hogg'],Success
93,1793,1523,Nations League 2018-2020,20.11.18,Malta vs Faroe Islands,2018,Malta,MT,9. Мифсуд,Mifsud,"['Michael Mifsud', 'Jean Pierre Mifsud Triganza']",Success
94,1794,1523,Nations League 2018-2020,20.11.18,Malta vs Faroe Islands,2018,Faroe Islands,FO,22. Томсен Я.Л.,YAL Tomsen,0,Fail
95,1795,1524,Nations League 2018-2020,06.09.18,Armenia vs Liechtenstein,2018,Liechtenstein,LI,22. Рекштайнер,Reksteiner,['Martin Rechsteiner'],Success
96,1796,1524,Nations League 2018-2020,06.09.18,Armenia vs Liechtenstein,2018,Liechtenstein,LI,23. Польверино,Polverino,['Michele Polverino'],Success
97,1797,1524,Nations League 2018-2020,06.09.18,Armenia vs Liechtenstein,2018,Liechtenstein,LI,7. Эрне,Erne,['Philippe Erne'],Success
98,1798,1525,Nations League 2018-2020,06.09.18,Gibraltar vs North Macedonia,2018,Gibraltar,GI,8. Бардон,Bardon,['Anthony Bardon'],Success
99,1799,1527,Nations League 2018-2020,09.09.18,Liechtenstein vs Gibraltar,2018,Liechtenstein,LI,5. Кинтанс,Quintans,['Ivan Quintans'],Success
