,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
13,213,415,"Euros 2016, Qualifiers",08.09.14,Ukraine vs Slovakia,2014,Slovakia,SK,20. Мак,Robert Mak,['Robert Mak'],Success
14,214,415,"Euros 2016, Qualifiers",08.09.14,Ukraine vs Slovakia,2014,Slovakia,SK,22. Печовски,Pechowski,['Viktor Pecovsky'],Success
15,215,416,"Euros 2016, Qualifiers",09.10.14,Belarus vs Ukraine,2014,Belarus,BY,1. Жевнов,Zhevnov,['Yuriy Zhevnov'],Success
16,216,416,"Euros 2016, Qualifiers",09.10.14,Belarus vs Ukraine,2014,Belarus,BY,3. Мартынович,Martynovich,['Aleksandr Martynovich'],Success
17,217,416,"Euros 2016, Qualifiers",09.10.14,Belarus vs Ukraine,2014,Belarus,BY,5. Поляков,Polyakov,['Denis Polyakov'],Success
18,218,416,"Euros 2016, Qualifiers",09.10.14,Belarus vs Ukraine,2014,Belarus,BY,18. Верховцев,Verkhovtsev,['Dmitriy Verkhovtsov'],Success
19,219,416,"Euros 2016, Qualifiers",09.10.14,Belarus vs Ukraine,2014,Belarus,BY,21. Филипенко,Filipenko,['Egor Filipenko'],Success
20,220,416,"Euros 2016, Qualifiers",09.10.14,Belarus vs Ukraine,2014,Belarus,BY,2. Драгун,Stanislav Dragun,['Stanislav Dragun'],Success
21,221,416,"Euros 2016, Qualifiers",09.10.14,Belarus vs Ukraine,2014,Belarus,BY,9. Стасевич,Stasevich,['Igor Stasevich'],Success
22,222,416,"Euros 2016, Qualifiers",09.10.14,Belarus vs Ukraine,2014,Belarus,BY,11. Гордейчук,Gordeychuk,['Mikhail Gordeychuk'],Success
23,223,416,"Euros 2016, Qualifiers",09.10.14,Belarus vs Ukraine,2014,Belarus,BY,14. Кривец,Sergey Krivets,['Sergey Krivets'],Success
24,224,416,"Euros 2016, Qualifiers",09.10.14,Belarus vs Ukraine,2014,Belarus,BY,23. Калачев,Kalachev,['Timofey Kalachev'],Success
25,225,416,"Euros 2016, Qualifiers",09.10.14,Belarus vs Ukraine,2014,Belarus,BY,16. Баланович,Balanović,['Sergey Balanovich'],Success
26,226,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,N. Macedonia,MK,1. Пачовски,Pachowski,0,Fail
27,227,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,N. Macedonia,MK,4. Цуцули,Cuculi,['Ardian Cuculi'],Success
28,228,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,N. Macedonia,MK,5. Мойсов,Moisov,['Daniel Mojsov'],Success
29,229,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,N. Macedonia,MK,6. Шиков,Shikov,['Vance Sikov'],Success
30,230,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,N. Macedonia,MK,13. Ристовски,Ristowski,"['Stefan Ristovski', 'Milan Ristovski']",Success
31,231,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,N. Macedonia,MK,8. Демири,Demiri,"['Muhamed Demiri', 'Besir Demiri']",Success
32,232,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,N. Macedonia,MK,10. Ибраими,Ibraimi,"['Agim Ibraimi', 'Besart Ibraimi']",Success
33,233,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,N. Macedonia,MK,14. Муарем,Muarem,['Muarem Muarem'],Success
34,234,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,N. Macedonia,MK,15. Адеми,Ademi,['Arijan Ademi'],Success
35,235,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,N. Macedonia,MK,7. Трайковски,Trajkovski,['Aleksandar Trajkovski'],Success
36,236,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,N. Macedonia,MK,23. Костовски,Kostowski,['Jovan Kostovski'],Success
37,237,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,Luxembourg,LU,1. Жубер,Joubert,['Jonathan Joubert'],Success
38,238,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,Luxembourg,LU,2. Шано,Shano,0,Fail
39,239,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,Luxembourg,LU,3. Йениш,Jenisch,['Mathias Jänisch'],Success
40,240,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,Luxembourg,LU,10. Мутш,Mutsh,['Mario Mutsch'],Success
41,241,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,Luxembourg,LU,18. Янс,Jans,['Laurent Jans'],Success
42,242,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,Luxembourg,LU,6. Филиппс,Philipps,['Chris Philipps'],Success
43,243,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,Luxembourg,LU,7. Жерсон,Gerson,"['Lars Gerson', 'Gerson Rodrigues']",Success
44,244,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,Luxembourg,LU,8. Мартинс,Martins,"['Marvin Martins', 'Christopher Martins Pereira']",Success
45,245,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,Luxembourg,LU,9. да Мота,da Mota,['Daniel da Mota'],Success
46,246,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,Luxembourg,LU,11. Бенси,Bensi,['Stefano Bensi'],Success
47,247,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,Luxembourg,LU,20. Тюрпель,Turpel,['Dave Turpel'],Success
48,248,418,"Euros 2016, Qualifiers",09.10.14,Slovakia vs Spain,2014,Slovakia,SK,5. Дьомбер,Diomber,0,Fail
49,249,418,"Euros 2016, Qualifiers",09.10.14,Slovakia vs Spain,2014,Slovakia,SK,22. Печовски,Pechowski,['Viktor Pecovsky'],Success
50,250,419,"Euros 2016, Qualifiers",12.10.14,Ukraine vs North Macedonia,2014,N. Macedonia,MK,1. Пачовски,Pachowski,0,Fail
51,251,419,"Euros 2016, Qualifiers",12.10.14,Ukraine vs North Macedonia,2014,N. Macedonia,MK,2. Алиловски,Alilovski,['Ezgjan Alioski'],Success
52,252,419,"Euros 2016, Qualifiers",12.10.14,Ukraine vs North Macedonia,2014,N. Macedonia,MK,3. Дамчевски,Damczewski,['Aleksandar Damcevski'],Success
53,253,419,"Euros 2016, Qualifiers",12.10.14,Ukraine vs North Macedonia,2014,N. Macedonia,MK,6. Шиков,Shikov,['Vance Sikov'],Success
54,254,419,"Euros 2016, Qualifiers",12.10.14,Ukraine vs North Macedonia,2014,N. Macedonia,MK,15. Адеми,Ademi,['Arijan Ademi'],Success
55,255,419,"Euros 2016, Qualifiers",12.10.14,Ukraine vs North Macedonia,2014,N. Macedonia,MK,16. Глигоров,Gligorov,"['Nikola Gligorov', 'Gligor Gligorov']",Success
56,256,419,"Euros 2016, Qualifiers",12.10.14,Ukraine vs North Macedonia,2014,N. Macedonia,MK,19. Абдурахими,Abdurahimi,['Besart Abdurahimi'],Success
57,257,419,"Euros 2016, Qualifiers",12.10.14,Ukraine vs North Macedonia,2014,N. Macedonia,MK,7. Трайковски,Trajkovski,['Aleksandar Trajkovski'],Success
58,258,419,"Euros 2016, Qualifiers",12.10.14,Ukraine vs North Macedonia,2014,N. Macedonia,MK,21. Ивановски,Ivanovsky,"['Daniel Ivanovski', 'Mirko Ivanovski', 'Filip Ivanovski']",Success
59,259,420,"Euros 2016, Qualifiers",12.10.14,Belarus vs Slovakia,2014,Belarus,BY,1. Жевнов,Zhevnov,['Yuriy Zhevnov'],Success
60,260,420,"Euros 2016, Qualifiers",12.10.14,Belarus vs Slovakia,2014,Belarus,BY,23. Калачев,Kalachev,['Timofey Kalachev'],Success
61,261,420,"Euros 2016, Qualifiers",12.10.14,Belarus vs Slovakia,2014,Slovakia,SK,5. Дьомбер,Diomber,0,Fail
62,262,420,"Euros 2016, Qualifiers",12.10.14,Belarus vs Slovakia,2014,Slovakia,SK,22. Печовски,Pechowski,['Viktor Pecovsky'],Success
63,263,421,"Euros 2016, Qualifiers",12.10.14,Luxembourg vs Spain,2014,Luxembourg,LU,1. Жубер,Joubert,['Jonathan Joubert'],Success
64,264,421,"Euros 2016, Qualifiers",12.10.14,Luxembourg vs Spain,2014,Luxembourg,LU,2. Шано,Shano,0,Fail
65,265,421,"Euros 2016, Qualifiers",12.10.14,Luxembourg vs Spain,2014,Luxembourg,LU,3. Йениш,Jenisch,['Mathias Jänisch'],Success
66,266,421,"Euros 2016, Qualifiers",12.10.14,Luxembourg vs Spain,2014,Luxembourg,LU,18. Янс,Jans,['Laurent Jans'],Success
67,267,421,"Euros 2016, Qualifiers",12.10.14,Luxembourg vs Spain,2014,Luxembourg,LU,6. Филлипс,Chris Philipps,['Chris Philipps'],Success
68,268,421,"Euros 2016, Qualifiers",12.10.14,Luxembourg vs Spain,2014,Luxembourg,LU,7. Жерсон,Gerson,"['Lars Gerson', 'Gerson Rodrigues']",Success
69,269,421,"Euros 2016, Qualifiers",12.10.14,Luxembourg vs Spain,2014,Luxembourg,LU,8. Мартинс,Martins,"['Marvin Martins', 'Christopher Martins Pereira']",Success
70,270,421,"Euros 2016, Qualifiers",12.10.14,Luxembourg vs Spain,2014,Luxembourg,LU,17. Мутш,Mutsh,['Mario Mutsch'],Success
71,271,421,"Euros 2016, Qualifiers",12.10.14,Luxembourg vs Spain,2014,Luxembourg,LU,19. Хольтер,Holter,['Dwayn Holter'],Success
72,272,421,"Euros 2016, Qualifiers",12.10.14,Luxembourg vs Spain,2014,Luxembourg,LU,9. да Мота,da Mota,['Daniel da Mota'],Success
73,273,421,"Euros 2016, Qualifiers",12.10.14,Luxembourg vs Spain,2014,Luxembourg,LU,11. Бенси,Bensi,['Stefano Bensi'],Success
74,274,422,"Euros 2016, Qualifiers",15.11.14,Luxembourg vs Ukraine,2014,Luxembourg,LU,1. Жубер,Joubert,['Jonathan Joubert'],Success
75,275,422,"Euros 2016, Qualifiers",15.11.14,Luxembourg vs Ukraine,2014,Luxembourg,LU,2. Шано,Shano,0,Fail
76,276,422,"Euros 2016, Qualifiers",15.11.14,Luxembourg vs Ukraine,2014,Luxembourg,LU,3. Йениш,Jenisch,['Mathias Jänisch'],Success
77,277,422,"Euros 2016, Qualifiers",15.11.14,Luxembourg vs Ukraine,2014,Luxembourg,LU,5. Шнелль,Schnell,['Tom Schnell'],Success
78,278,422,"Euros 2016, Qualifiers",15.11.14,Luxembourg vs Ukraine,2014,Luxembourg,LU,7. Жерсон,Gerson,"['Lars Gerson', 'Gerson Rodrigues']",Success
79,279,422,"Euros 2016, Qualifiers",15.11.14,Luxembourg vs Ukraine,2014,Luxembourg,LU,8. Мартинс,Martins,"['Marvin Martins', 'Christopher Martins Pereira']",Success
80,280,422,"Euros 2016, Qualifiers",15.11.14,Luxembourg vs Ukraine,2014,Luxembourg,LU,11. Бенси,Bensi,['Stefano Bensi'],Success
81,281,422,"Euros 2016, Qualifiers",15.11.14,Luxembourg vs Ukraine,2014,Luxembourg,LU,17. Мутш,Mutsh,['Mario Mutsch'],Success
82,282,422,"Euros 2016, Qualifiers",15.11.14,Luxembourg vs Ukraine,2014,Luxembourg,LU,18. Янс,Jans,['Laurent Jans'],Success
83,283,422,"Euros 2016, Qualifiers",15.11.14,Luxembourg vs Ukraine,2014,Luxembourg,LU,19. Хольтер,Holter,['Dwayn Holter'],Success
84,284,422,"Euros 2016, Qualifiers",15.11.14,Luxembourg vs Ukraine,2014,Luxembourg,LU,20. Тюрпель,Turpel,['Dave Turpel'],Success
85,285,423,"Euros 2016, Qualifiers",15.11.14,North Macedonia vs Slovakia,2014,N. Macedonia,MK,1. Пачовски,Pachowski,0,Fail
86,286,423,"Euros 2016, Qualifiers",15.11.14,North Macedonia vs Slovakia,2014,N. Macedonia,MK,3. Алиловски,Alilovski,['Ezgjan Alioski'],Success
87,287,423,"Euros 2016, Qualifiers",15.11.14,North Macedonia vs Slovakia,2014,N. Macedonia,MK,5. Мойсов,Moisov,['Daniel Mojsov'],Success
88,288,423,"Euros 2016, Qualifiers",15.11.14,North Macedonia vs Slovakia,2014,N. Macedonia,MK,6. Шиков,Shikov,['Vance Sikov'],Success
89,289,423,"Euros 2016, Qualifiers",15.11.14,North Macedonia vs Slovakia,2014,N. Macedonia,MK,7. Трайковски,Trajkovski,['Aleksandar Trajkovski'],Success
90,290,423,"Euros 2016, Qualifiers",15.11.14,North Macedonia vs Slovakia,2014,N. Macedonia,MK,8. Демири,Demiri,"['Muhamed Demiri', 'Besir Demiri']",Success
91,291,423,"Euros 2016, Qualifiers",15.11.14,North Macedonia vs Slovakia,2014,N. Macedonia,MK,10. Стойков,Stoykov,['Aco Stojkov'],Success
92,292,423,"Euros 2016, Qualifiers",15.11.14,North Macedonia vs Slovakia,2014,N. Macedonia,MK,15. Адеми,Ademi,['Arijan Ademi'],Success
93,293,423,"Euros 2016, Qualifiers",15.11.14,North Macedonia vs Slovakia,2014,N. Macedonia,MK,19. Абдурахими,Abdurahimi,['Besart Abdurahimi'],Success
94,294,423,"Euros 2016, Qualifiers",15.11.14,North Macedonia vs Slovakia,2014,N. Macedonia,MK,11. К.Велкоски,K Velkoski,['Krste Velkoski'],Success
95,295,423,"Euros 2016, Qualifiers",15.11.14,North Macedonia vs Slovakia,2014,Slovakia,SK,22. Печовски,Pechowski,['Viktor Pecovsky'],Success
96,296,424,"Euros 2016, Qualifiers",15.11.14,Spain vs Belarus,2014,Belarus,BY,1. Жевнов,Zhevnov,['Yuriy Zhevnov'],Success
97,297,424,"Euros 2016, Qualifiers",15.11.14,Spain vs Belarus,2014,Belarus,BY,21. Янушкевич,Yanushkevich,['Aleksey Yanushkevich'],Success
98,298,424,"Euros 2016, Qualifiers",15.11.14,Spain vs Belarus,2014,Belarus,BY,23. Калачев,Kalachev,['Timofey Kalachev'],Success
99,299,425,"Euros 2016, Qualifiers",27.03.15,North Macedonia vs Belarus,2015,N. Macedonia,MK,1. Пачовски,Pachowski,0,Fail
