,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
96,96,2722,"World Cup Qualifiers, Asia, 2026",Sri Lanka vs Yemen,17-10-2023,Sri Lanka,LK,2023,SUCCESS,Rifkhan Mohamed,0,FALSE,Both Empty,FALSE,Rifkhan Mohamed,Rifkhan Mohamed,single
98,98,2728,"World Cup Qualifiers, Asia, 2026",Afghanistan vs Kuwait,21-11-2023,Afghanistan,AF,2023,SUCCESS,Habibulla Askar,0,FALSE,Both Empty,FALSE,Habibulla Askar,H Askar,single
101,101,2728,"World Cup Qualifiers, Asia, 2026",Afghanistan vs Kuwait,21-11-2023,Afghanistan,AF,2023,SUCCESS,Jamshed Asekzai,0,FALSE,Both Empty,FALSE,Jamshed Asekzai,J Asekzai,single
107,107,4240,"World Cup 2014, Qualifiers, CONMEBOL",Colombia vs Bolivia,22-Mar-13,Bolivia,BO,2013,SUCCESS,Rony Jiménez,0,FALSE,Both Empty,FALSE,Rony Jiménez,Jiménez,single
111,111,4243,"World Cup 2014, Qualifiers, CONMEBOL",Peru vs Chile,22-Mar-13,Chile,CL,2013,SUCCESS,Rubén Farfán,0,FALSE,Both Empty,FALSE,Rubén Farfán,Farfán,single
112,112,4248,"World Cup 2014, Qualifiers, CONMEBOL",Bolivia vs Venezuela,07-Jun-13,Bolivia,BO,2013,SUCCESS,Sergio Galarza,0,FALSE,Both Empty,FALSE,Sergio Galarza,Galarza,single
187,187,4036,"World Cup 2018, Qualifiers, CONCACAF",Haiti vs Costa Rica,02-Sep-16,Haiti,HT,2016,SUCCESS,Ronaldo Damus,0,FALSE,Both Empty,FALSE,Ronaldo Damus,Damus,single
190,190,4037,"World Cup 2018, Qualifiers, CONCACAF",Trinidad and Tobago vs Guatemala,02-Sep-16,Guatemala,GT,2016,SUCCESS,Jefrey Payeras,0,FALSE,Both Empty,FALSE,Jefrey Payeras,Payeras,single
195,195,4038,"World Cup 2018, Qualifiers, CONCACAF",El Salvador vs Mexico,02-Sep-16,El Salvador,SV,2016,SUCCESS,Harold Alas,0,FALSE,Both Empty,FALSE,Harold Alas,Alas,single
199,199,4040,"World Cup 2018, Qualifiers, CONCACAF",Guatemala vs Saint Vincent and the Grenadines,06-Sep-16,Guatemala,GT,2016,SUCCESS,Jefrey Payeras,0,FALSE,Both Empty,FALSE,Jefrey Payeras,Payeras,single
204,204,4040,"World Cup 2018, Qualifiers, CONCACAF",Guatemala vs Saint Vincent and the Grenadines,06-Sep-16,Saint Vincent and the Grenadines,VC,2016,SUCCESS,Ezra Alleyne,0,FALSE,Both Empty,FALSE,Ezra Alleyne,Alleyne,single
211,211,4041,"World Cup 2018, Qualifiers, CONCACAF",Canada vs El Salvador,06-Sep-16,El Salvador,SV,2016,SUCCESS,Harold Alas,0,FALSE,Both Empty,FALSE,Harold Alas,Alas,single
212,212,4042,"World Cup 2018, Qualifiers, CONCACAF",Costa Rica vs Panama,06-Sep-16,Panama,PA,2016,SUCCESS,Richard Dixon,0,FALSE,Both Empty,FALSE,Richard Dixon,Dixon,single
218,218,4044,"World Cup 2018, Qualifiers, CONCACAF",Jamaica vs Haiti,06-Sep-16,Haiti,HT,2016,SUCCESS,Andy Délice,0,FALSE,Both Empty,FALSE,Andy Délice,Délice,single
222,222,2224,"World Cup Qualifiers, Africa, 2026",South Sudan vs Mauritania,21-11-2023,South Sudan,SS,2023,SUCCESS,Majak Mawith,0,FALSE,Both Empty,FALSE,Majak Mawith,M Mawith,single
232,232,2225,"World Cup Qualifiers, Africa, 2026",Burundi vs Gambia,16-11-2023,Burundi,BI,2023,SUCCESS,Abdul Razak Fiston,0,FALSE,Both Empty,FALSE,Abdul Razak Fiston,F Abdul Razak,single
237,237,2227,"World Cup Qualifiers, Africa, 2026",São Tomé and Príncipe vs Namibia,21-11-2023,São Tomé and Príncipe,ST,2023,SUCCESS,Denilson Silva,0,FALSE,Both Empty,FALSE,Denilson Silva,Denilson Silva,single
239,239,2227,"World Cup Qualifiers, Africa, 2026",São Tomé and Príncipe vs Namibia,21-11-2023,São Tomé and Príncipe,ST,2023,SUCCESS,Mauro Vilhete,0,FALSE,Both Empty,FALSE,Mauro Vilhete,Mauro Vilhete,single
241,241,2227,"World Cup Qualifiers, Africa, 2026",São Tomé and Príncipe vs Namibia,21-11-2023,São Tomé and Príncipe,ST,2023,SUCCESS,Álvaro Amado,0,FALSE,Both Empty,FALSE,Álvaro Amado,Álvaro Amado,single
244,244,2228,"World Cup Qualifiers, Africa, 2026",Ethiopia vs Burkina Faso,21-11-2023,Ethiopia,ET,2023,SUCCESS,Wogene Gezahegn,0,FALSE,Both Empty,FALSE,Wogene Gezahegn,W Gezahegn,single
251,251,2229,"World Cup Qualifiers, Africa, 2026",Lesotho vs Benin,21-11-2023,Lesotho,LS,2023,SUCCESS,Thabo Matsoele,0,FALSE,Both Empty,FALSE,Thabo Matsoele,T Matsoele,single
253,253,2229,"World Cup Qualifiers, Africa, 2026",Lesotho vs Benin,21-11-2023,Lesotho,LS,2023,SUCCESS,Thabo Lesaoana,0,FALSE,Both Empty,FALSE,Thabo Lesaoana,T Lesaoana,single
259,259,2232,"World Cup Qualifiers, Africa, 2026",Sierra Leone vs Egypt,19-11-2023,Sierra Leone,SL,2023,SUCCESS,Mohamed Kabia,0,FALSE,Both Empty,FALSE,Mohamed Kabia,M Kabia,single
260,260,2234,"World Cup Qualifiers, Africa, 2026",Zimbabwe vs Nigeria,19-11-2023,Zimbabwe,ZW,2023,SUCCESS,Bernard Donovan,0,FALSE,Both Empty,FALSE,Bernard Donovan,B Donovan,single
261,261,2234,"World Cup Qualifiers, Africa, 2026",Zimbabwe vs Nigeria,19-11-2023,Zimbabwe,ZW,2023,SUCCESS,Andrew Mbeba,0,FALSE,Both Empty,FALSE,Andrew Mbeba,A Mbeba,single
262,262,2234,"World Cup Qualifiers, Africa, 2026",Zimbabwe vs Nigeria,19-11-2023,Zimbabwe,ZW,2023,SUCCESS,Walter Musona,0,FALSE,Both Empty,FALSE,Walter Musona,W Musona,single
266,266,2239,"World Cup Qualifiers, Africa, 2026",Eswatini vs Cape Verde,21-11-2023,Eswatini,SZ,2023,SUCCESS,Khanyakwezwe Shabalala,0,FALSE,Both Empty,FALSE,Khanyakwezwe Shabalala,K Shabalala,single
275,275,2241,"World Cup Qualifiers, Africa, 2026",Nigeria vs Lesotho,16-11-2023,Lesotho,LS,2023,SUCCESS,Thabo Matsoele,0,FALSE,Both Empty,FALSE,Thabo Matsoele,T Matsoele,single
277,277,2241,"World Cup Qualifiers, Africa, 2026",Nigeria vs Lesotho,16-11-2023,Lesotho,LS,2023,SUCCESS,Thabo Lesaoana,0,FALSE,Both Empty,FALSE,Thabo Lesaoana,T Lesaoana,single
281,281,2241,"World Cup Qualifiers, Africa, 2026",Nigeria vs Lesotho,16-11-2023,Lesotho,LS,2023,SUCCESS,Bokang Sello,0,FALSE,Both Empty,FALSE,Bokang Sello,B Sello,single
284,284,2243,"World Cup Qualifiers, Africa, 2026",Liberia vs Equatorial Guinea,20-11-2023,Liberia,LR,2023,SUCCESS,Albert Korvah,0,FALSE,Both Empty,FALSE,Albert Korvah,A Korvah,single
285,285,2243,"World Cup Qualifiers, Africa, 2026",Liberia vs Equatorial Guinea,20-11-2023,Liberia,LR,2023,SUCCESS,Edward Ledlum,0,FALSE,Both Empty,FALSE,Edward Ledlum,E Ledlum,single
290,290,2244,"World Cup Qualifiers, Africa, 2026",Malawi vs Tunisia,21-11-2023,Malawi,MW,2023,SUCCESS,Tatenda Mbalaka,0,FALSE,Both Empty,FALSE,Tatenda Mbalaka,T Mbalaka,single
294,294,2245,"World Cup Qualifiers, Africa, 2026",Cameroon vs Mauritius,17-11-2023,Mauritius,MU,2023,SUCCESS,Dorian Chiotti,0,FALSE,Both Empty,FALSE,Dorian Chiotti,D Chiotti,single
299,299,2247,"World Cup Qualifiers, Africa, 2026",Cote d'Ivoire vs Seychelles,17-11-2023,Seychelles,SC,2023,SUCCESS,Carlos Simeon,0,FALSE,Both Empty,FALSE,Carlos Simeon,C Simeon,single
300,300,2247,"World Cup Qualifiers, Africa, 2026",Cote d'Ivoire vs Seychelles,17-11-2023,Seychelles,SC,2023,SUCCESS,Markus Payet,0,FALSE,Both Empty,FALSE,Markus Payet,M Payet,single
312,312,2250,"World Cup Qualifiers, Africa, 2026",Mauritius vs Angola,21-11-2023,Mauritius,MU,2023,SUCCESS,Dorian Chiotti,0,FALSE,Both Empty,FALSE,Dorian Chiotti,D Chiotti,single
318,318,2251,"World Cup Qualifiers, Africa, 2026",Gabon vs Kenya,16-11-2023,Kenya,KE,2023,SUCCESS,Rooney Onyango,0,FALSE,Both Empty,FALSE,Rooney Onyango,R Onyango,single
321,321,2252,"World Cup Qualifiers, Africa, 2026",Rwanda vs South Africa,21-11-2023,Rwanda,RW,2023,SUCCESS,Olivier Niyonzima,0,FALSE,Both Empty,FALSE,Olivier Niyonzima,O Niyonzima,single
322,322,2252,"World Cup Qualifiers, Africa, 2026",Rwanda vs South Africa,21-11-2023,Rwanda,RW,2023,SUCCESS,Lague Byiringiro,0,FALSE,Both Empty,FALSE,Lague Byiringiro,L Byiringiro,single
327,327,2254,"World Cup Qualifiers, Asia, 2014",Jordan vs Uzbekistan,06-09-2013,Jordan,JO,2013,SUCCESS,Mus'ab Al-Laham,0,FALSE,Both Empty,FALSE,Mus'ab Al-Laham,Mussab Al Laham,single
345,345,2261,"World Cup Qualifiers, Asia, 2014",Uzbekistan vs Jordan,10-09-2013,Jordan,JO,2013,SUCCESS,Mus'ab Al-Laham,0,FALSE,Both Empty,FALSE,Mus'ab Al-Laham,Mussab Al Laham,single
436,436,1698,Nations League 2020-2021,San Marino vs Liechtenstein,08.09.20,Liechtenstein,LI,2020,SUCCESS,Daniel Kaufmann,0,FALSE,Both Empty,FALSE,Daniel Kaufmann,D Kaufmann,single
442,442,1699,Nations League 2020-2021,Liechtenstein vs Gibraltar,10.10.20,Liechtenstein,LI,2020,SUCCESS,Simon Kühne,0,FALSE,Both Empty,FALSE,Simon Kühne,Kuhne,single
449,449,1700,Nations League 2020-2021,Liechtenstein vs San Marino,13.10.20,Liechtenstein,LI,2020,SUCCESS,Daniel Kaufmann,0,FALSE,Both Empty,FALSE,Daniel Kaufmann,D Kaufmann,single
459,459,1702,Nations League 2020-2021,Gibraltar vs Liechtenstein,17.11.20,Liechtenstein,LI,2020,SUCCESS,Thomas Hobi,0,FALSE,Both Empty,FALSE,Thomas Hobi,Hobi,single
462,462,1702,Nations League 2020-2021,Gibraltar vs Liechtenstein,17.11.20,Liechtenstein,LI,2020,SUCCESS,Simon Kühne,0,FALSE,Both Empty,FALSE,Simon Kühne,Kuhne,single
536,536,3642,"Gold Cup, 2013",Honduras vs Costa Rica,22-07-2013,Honduras,HN,2013,SUCCESS,Rony Martínez,0,FALSE,Both Empty,FALSE,Rony Martínez,R Martínez,single
537,537,3643,"Gold Cup, 2013",United States vs El Salvador,21-07-2013,El Salvador,SV,2013,SUCCESS,Dagoberto Portillo,0,FALSE,Both Empty,FALSE,Dagoberto Portillo,D Portillo,single
538,538,3643,"Gold Cup, 2013",United States vs El Salvador,21-07-2013,El Salvador,SV,2013,SUCCESS,Marcelo Posadas,0,FALSE,Both Empty,FALSE,Marcelo Posadas,M Posadas,single
542,542,3643,"Gold Cup, 2013",United States vs El Salvador,21-07-2013,El Salvador,SV,2013,SUCCESS,Víctor Turcios,0,FALSE,Both Empty,FALSE,Víctor Turcios,V Turcios,single
543,543,3643,"Gold Cup, 2013",United States vs El Salvador,21-07-2013,El Salvador,SV,2013,SUCCESS,Léster Blanco,0,FALSE,Both Empty,FALSE,Léster Blanco,L Blanco,single
544,544,3644,"Gold Cup, 2013",El Salvador vs Haiti,16-07-2013,El Salvador,SV,2013,SUCCESS,Dagoberto Portillo,0,FALSE,Both Empty,FALSE,Dagoberto Portillo,D Portillo,single
546,546,3644,"Gold Cup, 2013",El Salvador vs Haiti,16-07-2013,El Salvador,SV,2013,SUCCESS,Víctor Turcios,0,FALSE,Both Empty,FALSE,Víctor Turcios,V Turcios,single
547,547,3644,"Gold Cup, 2013",El Salvador vs Haiti,16-07-2013,El Salvador,SV,2013,SUCCESS,Marcelo Posadas,0,FALSE,Both Empty,FALSE,Marcelo Posadas,M Posadas,single
550,550,3644,"Gold Cup, 2013",El Salvador vs Haiti,16-07-2013,El Salvador,SV,2013,SUCCESS,Léster Blanco,0,FALSE,Both Empty,FALSE,Léster Blanco,L Blanco,single
553,553,3645,"Gold Cup, 2013",Cuba vs Belize,16-07-2013,Cuba,CU,2013,SUCCESS,Alianni Urgellés,0,FALSE,Both Empty,FALSE,Alianni Urgellés,A Urgellés,single
582,582,3650,"Gold Cup, 2013",Costa Rica vs Cuba,10-07-2013,Cuba,CU,2013,SUCCESS,Alianni Urgellés,0,FALSE,Both Empty,FALSE,Alianni Urgellés,A Urgellés,single
585,585,3651,"Gold Cup, 2013",El Salvador vs Trinidad and Tobago,09-07-2013,El Salvador,SV,2013,SUCCESS,Dagoberto Portillo,0,FALSE,Both Empty,FALSE,Dagoberto Portillo,D Portillo,single
587,587,3651,"Gold Cup, 2013",El Salvador vs Trinidad and Tobago,09-07-2013,El Salvador,SV,2013,SUCCESS,Víctor Turcios,0,FALSE,Both Empty,FALSE,Víctor Turcios,V Turcios,single
588,588,3651,"Gold Cup, 2013",El Salvador vs Trinidad and Tobago,09-07-2013,El Salvador,SV,2013,SUCCESS,Marcelo Posadas,0,FALSE,Both Empty,FALSE,Marcelo Posadas,M Posadas,single
595,595,3653,"Gold Cup, 2013",Honduras vs Trinidad and Tobago,16-07-2013,Honduras,HN,2013,SUCCESS,Wilmer Fuentes,0,FALSE,Both Empty,FALSE,Wilmer Fuentes,W Fuentes,single
599,599,3654,"Gold Cup, 2013",United States vs Cuba,13-07-2013,Cuba,CU,2013,SUCCESS,Alianni Urgellés,0,FALSE,Both Empty,FALSE,Alianni Urgellés,A Urgellés,single
621,621,3659,"Gold Cup, 2013",Panama vs Cuba,20-07-2013,Cuba,CU,2013,SUCCESS,Alianni Urgellés,0,FALSE,Both Empty,FALSE,Alianni Urgellés,A Urgellés,single
630,630,3661,"Gold Cup, 2013",Panama vs Canada,14-07-2013,Panama,PA,2013,SUCCESS,Eybir Bonaga,0,FALSE,Both Empty,FALSE,Eybir Bonaga,E Bonaga,single
636,636,3662,"Gold Cup, 2013",Haiti vs Honduras,09-07-2013,Haiti,HT,2013,SUCCESS,Hérold Charles,0,FALSE,Both Empty,FALSE,Hérold Charles,C Hérold,single
639,639,3662,"Gold Cup, 2013",Haiti vs Honduras,09-07-2013,Honduras,HN,2013,SUCCESS,Rony Martínez,0,FALSE,Both Empty,FALSE,Rony Martínez,R Martínez,single
648,648,3664,"Gold Cup, 2013",Trinidad and Tobago vs Haiti,13-07-2013,Haiti,HT,2013,SUCCESS,Jean-Philippe Peguero,0,FALSE,Both Empty,FALSE,Jean-Philippe Peguero,J Peguero,single
650,650,3665,"Gold Cup, 2013",Honduras vs El Salvador,13-07-2013,Honduras,HN,2013,SUCCESS,Rony Martínez,0,FALSE,Both Empty,FALSE,Rony Martínez,R Martínez,single
651,651,3665,"Gold Cup, 2013",Honduras vs El Salvador,13-07-2013,El Salvador,SV,2013,SUCCESS,Dagoberto Portillo,0,FALSE,Both Empty,FALSE,Dagoberto Portillo,D Portillo,single
653,653,3665,"Gold Cup, 2013",Honduras vs El Salvador,13-07-2013,El Salvador,SV,2013,SUCCESS,Marcelo Posadas,0,FALSE,Both Empty,FALSE,Marcelo Posadas,M Posadas,single
654,654,3665,"Gold Cup, 2013",Honduras vs El Salvador,13-07-2013,El Salvador,SV,2013,SUCCESS,Víctor Turcios,0,FALSE,Both Empty,FALSE,Víctor Turcios,V Turcios,single
769,769,2175,"World Cup Qualifiers, Africa, 2022",Sudan vs Chad,10-09-2019,Chad,TD,2019,SUCCESS,Ninga Ndonane,0,FALSE,Both Empty,FALSE,Ninga Ndonane,N Ndonane,single
783,783,2177,"World Cup Qualifiers, Africa, 2022",Equatorial Guinea vs Zambia,07-10-2021,Equatorial Guinea,GQ,2021,SUCCESS,Javier Akapo,0,FALSE,Both Empty,FALSE,Javier Akapo,Javier Akapo,single
791,791,2179,"World Cup Qualifiers, Africa, 2022",Zimbabwe vs Somalia,10-09-2019,Zimbabwe,ZW,2019,SUCCESS,Clive Augusto,0,FALSE,Both Empty,FALSE,Clive Augusto,C Augusto,single
792,792,2179,"World Cup Qualifiers, Africa, 2022",Zimbabwe vs Somalia,10-09-2019,Somalia,SO,2019,SUCCESS,Said Aweys Ali,0,FALSE,Both Empty,FALSE,Said Aweys Ali,S Ali,single
798,798,2181,"World Cup Qualifiers, Africa, 2022",Tanzania vs Burundi,08-09-2019,Tanzania,TZ,2019,SUCCESS,Ramadhani Awam Kabwili,0,FALSE,Both Empty,FALSE,Ramadhani Awam Kabwili,H Ramadhani,single
804,804,2181,"World Cup Qualifiers, Africa, 2022",Tanzania vs Burundi,08-09-2019,Burundi,BI,2019,SUCCESS,Diamant Ramazani,0,FALSE,Both Empty,FALSE,Diamant Ramazani,D Ramazani,single
816,816,2185,"World Cup Qualifiers, Africa, 2022",Liberia vs Sierra Leone,04-09-2019,Liberia,LR,2019,SUCCESS,Seth Hellberg,0,FALSE,Both Empty,FALSE,Seth Hellberg,S Hellberg,single
832,832,2188,"World Cup Qualifiers, Africa, 2022",Zimbabwe vs Ethiopia,14-11-2021,Ethiopia,ET,2021,SUCCESS,Ahmed Reshid,0,FALSE,Both Empty,FALSE,Ahmed Reshid,A Reshid,single
858,858,2195,"World Cup Qualifiers, Africa, 2022",Congo DR vs Benin,14-11-2021,Benin,BJ,2021,SUCCESS,Roland Junior Beakou,0,FALSE,Both Empty,FALSE,Roland Junior Beakou,R Beakou,single
870,870,2201,"World Cup Qualifiers, Africa, 2026",Mali vs Chad,17-11-2023,Chad,TD,2023,SUCCESS,Fabrice Djimhoue,0,FALSE,Both Empty,FALSE,Fabrice Djimhoue,F Djimhoue,single
875,875,2201,"World Cup Qualifiers, Africa, 2026",Mali vs Chad,17-11-2023,Chad,TD,2023,SUCCESS,Moral Djomothoum,0,FALSE,Both Empty,FALSE,Moral Djomothoum,M Djimhotoum,single
879,879,2203,"World Cup Qualifiers, Africa, 2026",Algeria vs Somalia,16-11-2023,Somalia,SO,2023,SUCCESS,Yusuf Ahmed,0,FALSE,Both Empty,FALSE,Yusuf Ahmed,Y Ahmed,single
880,880,2203,"World Cup Qualifiers, Africa, 2026",Algeria vs Somalia,16-11-2023,Somalia,SO,2023,SUCCESS,Sakariya Hassan,0,FALSE,Both Empty,FALSE,Sakariya Hassan,S Hassan,single
883,883,2204,"World Cup Qualifiers, Africa, 2026",Niger vs Tanzania,18-11-2023,Niger,NE,2023,SUCCESS,Massoudi Salifou,0,FALSE,Both Empty,FALSE,Massoudi Salifou,M Salifou,single
885,885,2204,"World Cup Qualifiers, Africa, 2026",Niger vs Tanzania,18-11-2023,Niger,NE,2023,SUCCESS,Boubacar Djibrill Goumey,0,FALSE,Both Empty,FALSE,Boubacar Djibrill Goumey,B Goumey,single
890,890,2205,"World Cup Qualifiers, Africa, 2026",Burundi vs Gabon,19-11-2023,Burundi,BI,2023,SUCCESS,Abdul Razak Fiston,0,FALSE,Both Empty,FALSE,Abdul Razak Fiston,F Abdul Razak,single
891,891,2205,"World Cup Qualifiers, Africa, 2026",Burundi vs Gabon,19-11-2023,Gabon,GA,2023,SUCCESS,Anse Ngoubi Demba,0,FALSE,Both Empty,FALSE,Anse Ngoubi Demba,A Ngoubi,single
895,895,2206,"World Cup Qualifiers, Africa, 2026",Ethiopia vs Sierra Leone,15-11-2023,Ethiopia,ET,2023,SUCCESS,Wogene Gezahegn,0,FALSE,Both Empty,FALSE,Wogene Gezahegn,W Gezahegn,single
899,899,2206,"World Cup Qualifiers, Africa, 2026",Ethiopia vs Sierra Leone,15-11-2023,Sierra Leone,SL,2023,SUCCESS,Mohamed Kabia,0,FALSE,Both Empty,FALSE,Mohamed Kabia,M Kabia,single
905,905,2207,"World Cup Qualifiers, Africa, 2026",Tunisia vs São Tomé and Príncipe,17-11-2023,São Tomé and Príncipe,ST,2023,SUCCESS,Elias Varela,0,FALSE,Both Empty,FALSE,Elias Varela,Elias Varela,single
906,906,2207,"World Cup Qualifiers, Africa, 2026",Tunisia vs São Tomé and Príncipe,17-11-2023,São Tomé and Príncipe,ST,2023,SUCCESS,Denilson Silva,0,FALSE,Both Empty,FALSE,Denilson Silva,Denilson Silva,single
907,907,2207,"World Cup Qualifiers, Africa, 2026",Tunisia vs São Tomé and Príncipe,17-11-2023,São Tomé and Príncipe,ST,2023,SUCCESS,Edmílson Viegas,0,FALSE,Both Empty,FALSE,Edmílson Viegas,Edmílson Viegas,single
911,911,2210,"World Cup Qualifiers, Africa, 2026",Botswana vs Mozambique,16-11-2023,Botswana,BW,2023,SUCCESS,Kabelo Dambe,0,FALSE,Both Empty,FALSE,Kabelo Dambe,K Dambe,single
916,916,2210,"World Cup Qualifiers, Africa, 2026",Botswana vs Mozambique,16-11-2023,Botswana,BW,2023,SUCCESS,Segolame Boy,0,FALSE,Both Empty,FALSE,Segolame Boy,S Boy,single
923,923,2211,"World Cup Qualifiers, Africa, 2026",Liberia vs Malawi,17-11-2023,Malawi,MW,2023,SUCCESS,Tatenda Mbalaka,0,FALSE,Both Empty,FALSE,Tatenda Mbalaka,T Mbalaka,single
936,936,2213,"World Cup Qualifiers, Africa, 2026",Somalia vs Uganda,21-11-2023,Somalia,SO,2023,SUCCESS,Sakariya Hassan,0,FALSE,Both Empty,FALSE,Sakariya Hassan,S Hassan,single
937,937,2213,"World Cup Qualifiers, Africa, 2026",Somalia vs Uganda,21-11-2023,Somalia,SO,2023,SUCCESS,Yusuf Ahmed,0,FALSE,Both Empty,FALSE,Yusuf Ahmed,Y Ahmed,single
940,940,2214,"World Cup Qualifiers, Africa, 2026",Egypt vs Djibouti,16-11-2023,Djibouti,DJ,2023,SUCCESS,Sulait Luyima,0,FALSE,Both Empty,FALSE,Sulait Luyima,S Luyima,single
951,951,2215,"World Cup Qualifiers, Africa, 2026",Comoros vs Central African Republic,17-11-2023,Central African Republic,CF,2023,SUCCESS,Sadack Ndobé,0,FALSE,Both Empty,FALSE,Sadack Ndobé,S Ndobe,single
952,952,2216,"World Cup Qualifiers, Africa, 2026",Eswatini vs Libya,17-11-2023,Eswatini,SZ,2023,SUCCESS,Khanyakwezwe Shabalala,0,FALSE,Both Empty,FALSE,Khanyakwezwe Shabalala,K Shabalala,single
963,963,2217,"World Cup Qualifiers, Africa, 2026",Rwanda vs Zimbabwe,15-11-2023,Rwanda,RW,2023,SUCCESS,Lague Byiringiro,0,FALSE,Both Empty,FALSE,Lague Byiringiro,L Byiringiro,single
964,964,2217,"World Cup Qualifiers, Africa, 2026",Rwanda vs Zimbabwe,15-11-2023,Zimbabwe,ZW,2023,SUCCESS,Bernard Donovan,0,FALSE,Both Empty,FALSE,Bernard Donovan,B Donovan,single
965,965,2217,"World Cup Qualifiers, Africa, 2026",Rwanda vs Zimbabwe,15-11-2023,Zimbabwe,ZW,2023,SUCCESS,Andrew Mbeba,0,FALSE,Both Empty,FALSE,Andrew Mbeba,A Mbeba,single
966,966,2217,"World Cup Qualifiers, Africa, 2026",Rwanda vs Zimbabwe,15-11-2023,Zimbabwe,ZW,2023,SUCCESS,Brian Banda,0,FALSE,Both Empty,FALSE,Brian Banda,B Banda,single
967,967,2217,"World Cup Qualifiers, Africa, 2026",Rwanda vs Zimbabwe,15-11-2023,Zimbabwe,ZW,2023,SUCCESS,Walter Musona,0,FALSE,Both Empty,FALSE,Walter Musona,W Musona,single
970,970,2218,"World Cup Qualifiers, Africa, 2026",Niger vs Zambia,21-11-2023,Niger,NE,2023,SUCCESS,Massoudi Salifou,0,FALSE,Both Empty,FALSE,Massoudi Salifou,M Salifou,single
972,972,2218,"World Cup Qualifiers, Africa, 2026",Niger vs Zambia,21-11-2023,Niger,NE,2023,SUCCESS,Boubacar Djibrill Goumey,0,FALSE,Both Empty,FALSE,Boubacar Djibrill Goumey,B Goumey,single
973,973,2219,"World Cup Qualifiers, Africa, 2026",Senegal vs South Sudan,18-11-2023,South Sudan,SS,2023,SUCCESS,Majak Mawith,0,FALSE,Both Empty,FALSE,Majak Mawith,M Mawith,single
976,976,2219,"World Cup Qualifiers, Africa, 2026",Senegal vs South Sudan,18-11-2023,South Sudan,SS,2023,SUCCESS,Jackson Dwang,0,FALSE,Both Empty,FALSE,Jackson Dwang,J Dwang,single
978,978,2220,"World Cup Qualifiers, Africa, 2026",Seychelles vs Kenya,20-11-2023,Seychelles,SC,2023,SUCCESS,Carlos Simeon,0,FALSE,Both Empty,FALSE,Carlos Simeon,C Simeon,single
979,979,2220,"World Cup Qualifiers, Africa, 2026",Seychelles vs Kenya,20-11-2023,Seychelles,SC,2023,SUCCESS,Markus Payet,0,FALSE,Both Empty,FALSE,Markus Payet,M Payet,single
