,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
1783,683,2711,"World Cup Qualifiers, Asia, 2026",Oman vs Chinese Taipei,16-11-2023,Oman,OM,2023,SUCCESS,Amjad Al-Harthi,350000.0,False,Data Ended before season : 2023,False,Amjad Al-Harthi,Amjad Al-Harthi,single
1813,713,2712,"World Cup Qualifiers, Asia, 2026",Australia vs Bangladesh,16-11-2023,Australia,AU,2023,SUCCESS,Brandon Borrello,700000.0,False,Data Ended before season : 2023,False,Brandon Borrello,B Borrello,single
1839,739,2713,"World Cup Qualifiers, Asia, 2026",Cambodia vs Pakistan,12-10-2023,Pakistan,PK,2023,SUCCESS,Easah Suliman,800000.0,False,Data Ended before season : 2023,False,Easah Suliman,Easah Suliman,single
1877,777,2715,"World Cup Qualifiers, Asia, 2026",Tajikistan vs Jordan,16-11-2023,Tajikistan,TJ,2023,SUCCESS,Amirbek Dzhuraboev,250000.0,False,Data Ended before season : 2023,False,Amirbek Dzhuraboev,A Dzhuraboev,single
1911,811,2716,"World Cup Qualifiers, Asia, 2026",Philippines vs Vietnam,16-11-2023,Vietnam,VN,2023,SUCCESS,Nguyen Manh Tran,225000.0,False,Data Ended before season : 2023,False,Nguyen Manh Tran,Nguyn Văn Toàn,single
1941,841,2718,"World Cup Qualifiers, Asia, 2026",Syria vs North Korea,16-11-2023,Syria,SY,2023,SUCCESS,Mahmoud Al-Mawas,500000.0,False,Data Ended before season : 2023,False,Mahmoud Al-Mawas,Mahmoud Al Mawas,single
1946,846,2718,"World Cup Qualifiers, Asia, 2026",Syria vs North Korea,16-11-2023,Syria,SY,2023,SUCCESS,Omar Al-Somah,1300000.0,False,Data Ended before season : 2023,False,Omar Al-Somah,Omar Al Somah,single
1977,877,2719,"World Cup Qualifiers, Asia, 2026",Bhutan vs Hong Kong,17-10-2023,Hong Kong,HK,2023,SUCCESS,Jahangir Khan,100000.0,False,Data Ended before season : 2023,False,Jahangir Khan,Chan Siu Kwan,single
1987,887,2720,"World Cup Qualifiers, Asia, 2026",Hong Kong vs Bhutan,12-10-2023,Hong Kong,HK,2023,SUCCESS,Jahangir Khan,100000.0,False,Data Ended before season : 2023,False,Jahangir Khan,Chan Siu Kwan,single
2009,909,2721,"World Cup Qualifiers, Asia, 2026",Mongolia vs Afghanistan,17-10-2023,Mongolia,MN,2023,SUCCESS,Baljinnyam Batbold,75000.0,False,Data Ended before season : 2023,False,Baljinnyam Batbold,B Baljinnyam,single
2017,917,2721,"World Cup Qualifiers, Asia, 2026",Mongolia vs Afghanistan,17-10-2023,Afghanistan,AF,2023,SUCCESS,Taufee Skandari,-,False,Data Ended before season : 2023,False,Taufee Skandari,Taufee Skandari,single
2019,919,2721,"World Cup Qualifiers, Asia, 2026",Mongolia vs Afghanistan,17-10-2023,Afghanistan,AF,2023,SUCCESS,Faysal Shayesteh,-,False,Data Ended before season : 2023,False,Faysal Shayesteh,Faysal Shayesteh,single
2076,976,2724,"World Cup Qualifiers, Asia, 2026",Vietnam vs Iraq,21-11-2023,Vietnam,VN,2023,SUCCESS,Nguyen Manh Tran,225000.0,False,Data Ended before season : 2023,False,Nguyen Manh Tran,Nguyn Văn Toàn,single
2092,992,2725,"World Cup Qualifiers, Asia, 2026",Nepal vs Laos,12-10-2023,Nepal,NP,2023,SUCCESS,Ananta Tamang,125000.0,False,Data Ended before season : 2023,False,Ananta Tamang,A Tamang,single
2096,996,2725,"World Cup Qualifiers, Asia, 2026",Nepal vs Laos,12-10-2023,Nepal,NP,2023,SUCCESS,Awas Lamichhane,-,False,Data Ended before season : 2023,False,Awas Lamichhane,A Lamichhane,single
2134,1034,2727,"World Cup Qualifiers, Asia, 2026",Saudi Arabia vs Pakistan,16-11-2023,Saudi Arabia,SA,2023,SUCCESS,Mohammed Al-Owais,550000.0,False,Data Ended before season : 2023,False,Mohammed Al-Owais,Mohammed Al Owais,single
2141,1041,2727,"World Cup Qualifiers, Asia, 2026",Saudi Arabia vs Pakistan,16-11-2023,Saudi Arabia,SA,2023,SUCCESS,Ali Al-Hassan,450000.0,False,Data Ended before season : 2023,False,Ali Al-Hassan,Abbas Al Hassan,single
2144,1044,2727,"World Cup Qualifiers, Asia, 2026",Saudi Arabia vs Pakistan,16-11-2023,Saudi Arabia,SA,2023,SUCCESS,Mohammed Maran,200000.0,False,Data Ended before season : 2023,False,Mohammed Maran,Mohammed Maran,single
2170,1070,2728,"World Cup Qualifiers, Asia, 2026",Afghanistan vs Kuwait,21-11-2023,Kuwait,KW,2023,SUCCESS,Hassan Al-Enezi,225000.0,False,Data Ended before season : 2023,False,Hassan Al-Enezi,Hasan Al Enezi,single
2172,1072,2728,"World Cup Qualifiers, Asia, 2026",Afghanistan vs Kuwait,21-11-2023,Kuwait,KW,2023,SUCCESS,Redha Hani,100000.0,False,Data Ended before season : 2023,False,Redha Hani,Reda Hani,single
2175,1075,2728,"World Cup Qualifiers, Asia, 2026",Afghanistan vs Kuwait,21-11-2023,Kuwait,KW,2023,SUCCESS,Mohammad Daham,-,False,Data Ended before season : 2023,False,Mohammad Daham,Mohammad Daham,single
2177,1077,2728,"World Cup Qualifiers, Asia, 2026",Afghanistan vs Kuwait,21-11-2023,Kuwait,KW,2023,SUCCESS,Hamad Al-Qallaf,300000.0,False,Data Ended before season : 2023,False,Hamad Al-Qallaf,Hamad Al Qallaf,single
4452,52,2226,"World Cup Qualifiers, Africa, 2026",South Africa vs Benin,18-11-2023,South Africa,ZA,2023,SUCCESS,Bongokuhle Hlongwane,200000.0,False,Data Ended before season : 2023,False,Bongokuhle Hlongwane,B Hlongwane,single
4553,153,2230,"World Cup Qualifiers, Africa, 2026",Equatorial Guinea vs Namibia,15-11-2023,Namibia,,2023,SUCCESS,0,-,False,Data Ended before season : 2023,False,0,E Kambindu,none
4592,192,2232,"World Cup Qualifiers, Africa, 2026",Sierra Leone vs Egypt,19-11-2023,Egypt,EG,2023,SUCCESS,"['Ahmed Eid', 'Ahmed Ali']",-,False,Data Ended before season : 2023,False,"['Ahmed Eid', 'Ahmed Ali']",Ahmed Zizo,multiple
4651,251,2235,"World Cup Qualifiers, Africa, 2026",Comoros vs Ghana,21-11-2023,Comoros,KM,2023,SUCCESS,Faïz Selemani,2200000.0,False,Data Ended before season : 2023,False,Faïz Selemani,F Selemani,single
4694,294,2237,"World Cup Qualifiers, Africa, 2026",Cape Verde vs Angola,16-11-2023,Cape Verde,CV,2023,SUCCESS,Leandro Andrade,450000.0,False,Data Ended before season : 2023,False,Leandro Andrade,Leandro Andrade,single
4731,331,2239,"World Cup Qualifiers, Africa, 2026",Eswatini vs Cape Verde,21-11-2023,Eswatini,SZ,2023,SUCCESS,Mxolisi Simiso Manana,-,False,Data Ended before season : 2023,False,Mxolisi Simiso Manana,M Manana,single
4735,335,2239,"World Cup Qualifiers, Africa, 2026",Eswatini vs Cape Verde,21-11-2023,Eswatini,SZ,2023,SUCCESS,Njabulo Magagula,-,False,Data Ended before season : 2023,False,Njabulo Magagula,N Magagula,single
4739,339,2239,"World Cup Qualifiers, Africa, 2026",Eswatini vs Cape Verde,21-11-2023,Eswatini,SZ,2023,SUCCESS,Sabelo Ndzinisa,-,False,Data Ended before season : 2023,False,Sabelo Ndzinisa,S Ndzinisa,single
4859,459,2244,"World Cup Qualifiers, Africa, 2026",Malawi vs Tunisia,21-11-2023,Tunisia,TN,2023,SUCCESS,Ferjani Sassi,2000000.0,False,Data Ended before season : 2023,False,Ferjani Sassi,F Sassi,single
4880,480,2245,"World Cup Qualifiers, Africa, 2026",Cameroon vs Mauritius,17-11-2023,Mauritius,MU,2023,SUCCESS,Kévin Bru,-,False,Data Ended before season : 2023,False,Kévin Bru,K Bru,single
4883,483,2245,"World Cup Qualifiers, Africa, 2026",Cameroon vs Mauritius,17-11-2023,Mauritius,MU,2023,SUCCESS,Jérémy Villeneuve,-,False,Data Ended before season : 2023,False,Jérémy Villeneuve,J Villeneuve,single
4920,520,2247,"World Cup Qualifiers, Africa, 2026",Cote d'Ivoire vs Seychelles,17-11-2023,Seychelles,SC,2023,SUCCESS,Gervais Waye-Hive,-,False,Data Ended before season : 2023,False,Gervais Waye-Hive,G Waye-Hive,single
4979,579,2250,"World Cup Qualifiers, Africa, 2026",Mauritius vs Angola,21-11-2023,Mauritius,MU,2023,SUCCESS,Kévin Bru,-,False,Data Ended before season : 2023,False,Kévin Bru,K Bru,single
4982,582,2250,"World Cup Qualifiers, Africa, 2026",Mauritius vs Angola,21-11-2023,Mauritius,MU,2023,SUCCESS,Jérémy Villeneuve,-,False,Data Ended before season : 2023,False,Jérémy Villeneuve,J Villeneuve,single
5037,637,2252,"World Cup Qualifiers, Africa, 2026",Rwanda vs South Africa,21-11-2023,South Africa,ZA,2023,SUCCESS,Bongokuhle Hlongwane,200000.0,False,Data Ended before season : 2023,False,Bongokuhle Hlongwane,B Hlongwane,single
5216,816,2263,"World Cup Qualifiers, Asia, 2018",Iraq vs Chinese Taipei,03-09-2015,Iraq,IQ,2015,SUCCESS,Ali Qasim,-,False,Data Ended before season : 2015,False,Ali Qasim,Ali Qasim,single
5232,832,2263,"World Cup Qualifiers, Asia, 2018",Iraq vs Chinese Taipei,03-09-2015,Chinese Taipei,TW,2015,SUCCESS,Víctor Chou,25000.0,False,Data Ended before season : 2015,False,Víctor Chou,Chou Victor,single
5284,884,2266,"World Cup Qualifiers, Asia, 2018",Laos vs Kuwait,08-09-2015,Laos,LA,2015,SUCCESS,Khamla Pinkeo,-,False,Data Ended before season : 2015,False,Khamla Pinkeo,K Pinkeo,single
5287,887,2266,"World Cup Qualifiers, Asia, 2018",Laos vs Kuwait,08-09-2015,Laos,LA,2015,SUCCESS,Souksakhone Bountathip,-,False,Data Ended before season : 2015,False,Souksakhone Bountathip,S Bountathip,single
5327,927,2268,"World Cup Qualifiers, Asia, 2018",Philippines vs North Korea,29-03-2016,Philippines,PH,2016,SUCCESS,Juan Luis Guirado,25000.0,False,Data Ended before season : 2016,False,Juan Luis Guirado,J Guirado,single
5361,961,2269,"World Cup Qualifiers, Asia, 2018",Iran vs Uzbekistan,12-06-2017,Uzbekistan,UZ,2017,SUCCESS,Stanislav Andreev,400000.0,False,Data Ended before season : 2017,False,Stanislav Andreev,S Andreev,single
5362,962,2269,"World Cup Qualifiers, Asia, 2018",Iran vs Uzbekistan,12-06-2017,Uzbekistan,UZ,2017,SUCCESS,Vadim Afonin,800000.0,False,Data Ended before season : 2017,False,Vadim Afonin,V Afonin,single
5434,1034,2273,"World Cup Qualifiers, Asia, 2018",Saudi Arabia vs Malaysia,24-03-2016,Saudi Arabia,SA,2016,SUCCESS,Khaled Shrahili,75000.0,False,Data Ended before season : 2016,False,Khaled Shrahili,Khaled Shrahili,single
5503,3,3284,"World Cup Qualifiers, Europe, 2022",San Marino vs Andorra,12-10-2021,San Marino,SM,2021,SUCCESS,Davide Simoncini,25000.0,False,Data Ended before season : 2021,False,Davide Simoncini,D Simoncini,single
5516,16,3284,"World Cup Qualifiers, Europe, 2022",San Marino vs Andorra,12-10-2021,Andorra,AD,2021,SUCCESS,Cristian Martínez,75000.0,False,Data Ended before season : 2021,False,Cristian Martínez,Cristian Martínez,single
5526,26,3285,"World Cup Qualifiers, Europe, 2022",Cyprus vs Malta,11-10-2021,Cyprus,CY,2021,SUCCESS,Marios Dimitriou,150000.0,False,Data Ended before season : 2021,False,Marios Dimitriou,M Demetriou,single
5549,49,3286,"World Cup Qualifiers, Europe, 2022",Albania vs England,28-03-2021,Albania,AL,2021,SUCCESS,Hysen Memolla,250000.0,False,Data Ended before season : 2021,False,Hysen Memolla,H Memolla,single
5599,99,3288,"World Cup Qualifiers, Europe, 2022",Germany vs Iceland,25-03-2021,Iceland,IS,2021,SUCCESS,"['Hannes Thór Halldórsson', 'Hilmar Árni Halldórsson']",150000.0,False,Data Ended before season : 2021,False,"['Hannes Thór Halldórsson', 'Hilmar Árni Halldórsson']",H Halldórsson,multiple
5601,101,3288,"World Cup Qualifiers, Europe, 2022",Germany vs Iceland,25-03-2021,Iceland,IS,2021,SUCCESS,Kári Árnason,50000.0,False,Data Ended before season : 2021,False,Kári Árnason,K Árnason,single
5607,107,3288,"World Cup Qualifiers, Europe, 2022",Germany vs Iceland,25-03-2021,Iceland,IS,2021,SUCCESS,Ragnar Sigurdsson,300000.0,False,Data Ended before season : 2021,False,Ragnar Sigurdsson,R Sigurðsson,single
5634,134,3290,"World Cup Qualifiers, Europe, 2022",Israel vs Austria,04-09-2021,Israel,IL,2021,SUCCESS,Eitan Tibi,300000.0,False,Data Ended before season : 2021,False,Eitan Tibi,E Tibi,single
5638,138,3290,"World Cup Qualifiers, Europe, 2022",Israel vs Austria,04-09-2021,Israel,IL,2021,SUCCESS,Hatem Elhamed,700000.0,False,Data Ended before season : 2021,False,Hatem Elhamed,H Elhamed,single
5666,166,3291,"World Cup Qualifiers, Europe, 2022",Malta vs Russia,24-03-2021,Russia,RU,2021,SUCCESS,Mário Fernandes,16000000.0,False,Data Ended before season : 2021,False,Mário Fernandes,M Fernandes,single
5667,167,3291,"World Cup Qualifiers, Europe, 2022",Malta vs Russia,24-03-2021,Russia,RU,2021,SUCCESS,Andrey Semenov,1800000.0,False,Data Ended before season : 2021,False,Andrey Semenov,A Semenov,single
5672,172,3291,"World Cup Qualifiers, Europe, 2022",Malta vs Russia,24-03-2021,Russia,RU,2021,SUCCESS,Aleksey Ionov,2800000.0,False,Data Ended before season : 2021,False,Aleksey Ionov,A Ionov,single
5710,210,3293,"World Cup Qualifiers, Europe, 2022",Denmark vs Moldova,28-03-2021,Moldova,MD,2021,SUCCESS,Igor Arhirii,175000.0,False,Data Ended before season : 2021,False,Igor Arhirii,I Arhirii,single
5714,214,3293,"World Cup Qualifiers, Europe, 2022",Denmark vs Moldova,28-03-2021,Moldova,MD,2021,SUCCESS,Catalin Carp,900000.0,False,Data Ended before season : 2021,False,Catalin Carp,C Carp,single
5738,238,3294,"World Cup Qualifiers, Europe, 2022",Gibraltar vs Latvia,16-11-2021,Latvia,LV,2021,SUCCESS,Martins Kigurs,275000.0,False,Data Ended before season : 2021,False,Martins Kigurs,M igurs,single
5743,243,3295,"World Cup Qualifiers, Europe, 2022",Bosnia-Herzegovina-Herzegovina vs France,31-03-2021,Bosnia-Herzegovina-Herzegovina,BA,2021,SUCCESS,Darko Todorovic,700000.0,False,Data Ended before season : 2021,False,Darko Todorovic,D Todorović,single
5849,349,3299,"World Cup Qualifiers, Europe, 2022",England vs Poland,31-03-2021,Poland,PL,2021,SUCCESS,Maciej Rybus,2000000.0,False,Data Ended before season : 2021,False,Maciej Rybus,M Rybus,single
5874,374,3301,"World Cup Qualifiers, Europe, 2022",Belarus vs Estonia,27-03-2021,Belarus,BY,2021,SUCCESS,Aleksandr Gutor,700000.0,False,Data Ended before season : 2021,False,Aleksandr Gutor,A Gutor,single
5877,377,3301,"World Cup Qualifiers, Europe, 2022",Belarus vs Estonia,27-03-2021,Belarus,BY,2021,SUCCESS,Maksim Bordachev,50000.0,False,Data Ended before season : 2021,False,Maksim Bordachev,M Bordachev,single
5879,379,3301,"World Cup Qualifiers, Europe, 2022",Belarus vs Estonia,27-03-2021,Belarus,BY,2021,SUCCESS,Yuriy Kendysh,800000.0,False,Data Ended before season : 2021,False,Yuriy Kendysh,Y Kendysh,single
5883,383,3301,"World Cup Qualifiers, Europe, 2022",Belarus vs Estonia,27-03-2021,Belarus,BY,2021,SUCCESS,Igor Stasevich,100000.0,False,Data Ended before season : 2021,False,Igor Stasevich,I Stasevich,single
5886,386,3301,"World Cup Qualifiers, Europe, 2022",Belarus vs Estonia,27-03-2021,Estonia,EE,2021,SUCCESS,Rauno Alliku,200000.0,False,Data Ended before season : 2021,False,Rauno Alliku,R Alliku,single
5947,447,3304,"World Cup Qualifiers, Europe, 2022",Albania vs Hungary,05-09-2021,Albania,AL,2021,SUCCESS,Lorenc Trashi,450000.0,False,Data Ended before season : 2021,False,Lorenc Trashi,L Trashi,single
5975,475,3305,"World Cup Qualifiers, Europe, 2022",Czech Republic vs Belarus,02-09-2021,Belarus,BY,2021,SUCCESS,Artem Rakhmanov,300000.0,False,Data Ended before season : 2021,False,Artem Rakhmanov,A Rakhmanov,single
5977,477,3305,"World Cup Qualifiers, Europe, 2022",Czech Republic vs Belarus,02-09-2021,Belarus,BY,2021,SUCCESS,Aleksandr Sachivko,50000.0,False,Data Ended before season : 2021,False,Aleksandr Sachivko,A Sachivko,single
5985,485,3306,"World Cup Qualifiers, Europe, 2022",Russia vs Cyprus,11-11-2021,Russia,RU,2021,SUCCESS,Aleksey Sutormin,2500000.0,False,Data Ended before season : 2021,False,Aleksey Sutormin,A Sutormin,single
5986,486,3306,"World Cup Qualifiers, Europe, 2022",Russia vs Cyprus,11-11-2021,Russia,RU,2021,SUCCESS,Igor Diveev,5000000.0,False,Data Ended before season : 2021,False,Igor Diveev,I Diveev,single
5988,488,3306,"World Cup Qualifiers, Europe, 2022",Russia vs Cyprus,11-11-2021,Russia,RU,2021,SUCCESS,Sergey Terekhov,1800000.0,False,Data Ended before season : 2021,False,Sergey Terekhov,S Terekhov,single
5989,489,3306,"World Cup Qualifiers, Europe, 2022",Russia vs Cyprus,11-11-2021,Russia,RU,2021,SUCCESS,Aleksandr Erokhin,2500000.0,False,Data Ended before season : 2021,False,Aleksandr Erokhin,A Erokhin,single
5993,493,3306,"World Cup Qualifiers, Europe, 2022",Russia vs Cyprus,11-11-2021,Russia,RU,2021,SUCCESS,Fedor Smolov,6000000.0,False,Data Ended before season : 2021,False,Fedor Smolov,F Smolov,single
5996,496,3306,"World Cup Qualifiers, Europe, 2022",Russia vs Cyprus,11-11-2021,Cyprus,CY,2021,SUCCESS,Paris Psaltis,400000.0,False,Data Ended before season : 2021,False,Paris Psaltis,P Psaltis,single
6094,594,3311,"World Cup Qualifiers, Europe, 2022",Lithuania vs Italy,31-03-2021,Lithuania,LT,2021,SUCCESS,Tomas Svedkauskas,600000.0,False,Data Ended before season : 2021,False,Tomas Svedkauskas,T vedkauskas,single
6116,616,3312,"World Cup Qualifiers, Europe, 2022",Bulgaria vs Italy,28-03-2021,Bulgaria,BG,2021,SUCCESS,Plamen Iliev,1000000.0,False,Data Ended before season : 2021,False,Plamen Iliev,P Iliev,single
6117,617,3312,"World Cup Qualifiers, Europe, 2022",Bulgaria vs Italy,28-03-2021,Bulgaria,BG,2021,SUCCESS,Cicinho,1200000.0,False,Data Ended before season : 2021,False,Cicinho,Cicinho,single
6119,619,3312,"World Cup Qualifiers, Europe, 2022",Bulgaria vs Italy,28-03-2021,Bulgaria,BG,2021,SUCCESS,Daniel Dimov,250000.0,False,Data Ended before season : 2021,False,Daniel Dimov,D Dimov,single
6126,626,3312,"World Cup Qualifiers, Europe, 2022",Bulgaria vs Italy,28-03-2021,Bulgaria,BG,2021,SUCCESS,Andrey Galabinov,700000.0,False,Data Ended before season : 2021,False,Andrey Galabinov,A Galabinov,single
6182,682,3315,"World Cup Qualifiers, Europe, 2022",Bulgaria vs Switzerland,25-03-2021,Bulgaria,BG,2021,SUCCESS,Plamen Iliev,1000000.0,False,Data Ended before season : 2021,False,Plamen Iliev,P Iliev,single
6183,683,3315,"World Cup Qualifiers, Europe, 2022",Bulgaria vs Switzerland,25-03-2021,Bulgaria,BG,2021,SUCCESS,Daniel Dimov,250000.0,False,Data Ended before season : 2021,False,Daniel Dimov,D Dimov,single
6185,685,3315,"World Cup Qualifiers, Europe, 2022",Bulgaria vs Switzerland,25-03-2021,Bulgaria,BG,2021,SUCCESS,Petar Zanev,100000.0,False,Data Ended before season : 2021,False,Petar Zanev,P Zanev,single
6189,689,3315,"World Cup Qualifiers, Europe, 2022",Bulgaria vs Switzerland,25-03-2021,Bulgaria,BG,2021,SUCCESS,Cicinho,1200000.0,False,Data Ended before season : 2021,False,Cicinho,Cicinho,single
6219,719,3316,"World Cup Qualifiers, Europe, 2022",Malta vs Cyprus,01-09-2021,Cyprus,CY,2021,SUCCESS,Paris Psaltis,400000.0,False,Data Ended before season : 2021,False,Paris Psaltis,P Psaltis,single
