,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
43,2143,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Wales,WA,3. Тэйлор,Taylor,"['Neil Taylor', 'Jake Taylor']",Success
44,2144,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Wales,WA,4. Честер,Chester,['James Chester'],Success
45,2145,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Wales,WA,5. Дэвис,Davis,['Ben Davies'],Success
46,2146,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Wales,WA,6. Уильямс А.,A Williams,['Ashley Williams'],Success
47,2147,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Wales,WA,8. Кинг,King,"['Andy King', 'Tom King']",Success
48,2148,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Wales,WA,11. Бэйл,Bale,['Gareth Bale'],Success
49,2149,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Wales,WA,16. Ледли,Ledley,['Joe Ledley'],Success
50,2150,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Wales,WA,18. Уильямс Д.,D Williams,['Jonny Williams'],Success
51,2151,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Wales,WA,9. Черч,Church,['Simon Church'],Success
52,2152,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Bosnia,BA,1. Бегович,Begović,['Asmir Begovic'],Success
53,2153,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Bosnia,BA,7. Бешич,Bešić,['Muhamed Besic'],Success
54,2154,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Bosnia,BA,8. Медунянин,Medunjanin,['Haris Medunjanin'],Success
55,2155,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Bosnia,BA,15. Шунич,Shunich,['Toni Sunjic'],Success
56,2156,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Bosnia,BA,16. Лулич,Lulic,['Senad Lulic'],Success
57,2157,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Bosnia,BA,9. Ибишевич,Ibishevich,"['Vedad Ibisevic', 'Elvir Ibisevic']",Success
58,2158,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Bosnia,BA,10. Пьянич,Pyanich,['Miralem Pjanic'],Success
59,2159,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Bosnia,BA,13. Муйджа,Muija,['Nihad Mujakic'],Success
60,2160,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Bosnia,BA,14. Сушич,Sushich,"['Tino-Sven Susic', 'Mateo Susic']",Success
61,2161,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Bosnia,BA,21. Хаджич,Hadzic,"['Anel Hadzic', 'Irfan Hadzic']",Success
62,2162,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Bosnia,BA,11. Джеко,Jacko,['Smail Prevljak'],Success
63,2163,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Andorra,AD,13. Ферран Поль,Ferrand Paul,['Ferran Pol'],Success
64,2164,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Andorra,AD,2. Мартинес,Martínez,"['Cristian Martínez', 'Alex Martínez']",Success
65,2165,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Andorra,AD,3. Валес,Vales,"['Marc Vales', 'Eric Vales']",Success
66,2166,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Andorra,AD,5. Эмили Гарсия,Emily Garcia,['Emili Garcia'],Success
67,2167,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Andorra,AD,6. Лима,Ildefons Lima,['Ildefons Lima'],Success
68,2168,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Andorra,AD,8. М. Виейра,M Vieira,['Márcio Vieira'],Success
69,2169,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Andorra,AD,9. Риера,Riera,['Gabi Riera'],Success
70,2170,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Andorra,AD,14. Пеппе,Peppe,['Carlos Edu Peppe'],Success
71,2171,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Andorra,AD,19. Лоренсо,Lorenzo,['Iván Lorenzo'],Success
72,2172,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Andorra,AD,22. Манейро,Maneiro,['David Maneiro'],Success
73,2173,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Andorra,AD,23. Рубио,Jordi Rubio,['Jordi Rubio'],Success
74,2174,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Israel,IL,2. Мешумар,Meshumar,['Eyal Meshumar'],Success
75,2175,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Israel,IL,3. Бен-Хаим,Ben Haim,['Tal Ben Haim'],Success
76,2176,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Israel,IL,4. Битон,Bitoon,['Oren Biton'],Success
77,2177,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Israel,IL,6. Натхо,Natho,['Bibras Natcho'],Success
78,2178,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Israel,IL,7. Захави,Zahavi,['Eran Zahavi'],Success
79,2179,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Israel,IL,12. Бен-Хаим,Ben Haim,['Tal Ben Haim'],Success
80,2180,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Israel,IL,14. Вермут,Vermouth,['Gil Vermouth'],Success
81,2181,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Israel,IL,18. Марсиано,Ofir Marciano,['Ofir Marciano'],Success
82,2182,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Israel,IL,19. Тватха,Twatha,['Taleb Tawatha'],Success
83,2183,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Israel,IL,21. Тиби,Tibi,['Eitan Tibi'],Success
84,2184,388,"Euros 2016, Qualifiers",13.10.14,Andorra vs Israel,2014,Israel,IL,22. Дамари,Omer Damari,['Omer Damari'],Success
85,2185,389,"Euros 2016, Qualifiers",13.10.14,Bosnia-Herzegovina vs Belgium,2014,Bosnia,BA,21. Хаджич,Hadzic,"['Anel Hadzic', 'Irfan Hadzic']",Success
86,2186,389,"Euros 2016, Qualifiers",13.10.14,Bosnia-Herzegovina vs Belgium,2014,Belgium,BE,6. Ненгголан,Nenggolan,['Radja Nainggolan'],Success
87,2187,389,"Euros 2016, Qualifiers",13.10.14,Bosnia-Herzegovina vs Belgium,2014,Belgium,BE,10. Азар,Azar,['Thorgan Hazard'],Success
88,2188,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Wales,WA,1. Хенесси,Hennessy,['Wayne Hennessey'],Success
89,2189,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Wales,WA,2. Гантер,Ganter,['Chris Gunter'],Success
90,2190,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Wales,WA,3. Тейлор,Taylor,"['Neil Taylor', 'Jake Taylor']",Success
91,2191,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Wales,WA,4. Честер,Chester,['James Chester'],Success
92,2192,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Wales,WA,6. Уильямс Э.,E Williams,['Ashley Williams'],Success
93,2193,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Wales,WA,8. Кинг,King,"['Andy King', 'Tom King']",Success
94,2194,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Wales,WA,9. Черч,Church,['Simon Church'],Success
95,2195,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Wales,WA,10. Робсон-Кану,Robson Kanu,['Hal Robson-Kanu'],Success
96,2196,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Wales,WA,11. Бейл,Bale,['Gareth Bale'],Success
97,2197,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Wales,WA,16. Лэдли,Ladley,['Joe Ledley'],Success
98,2198,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Wales,WA,23. Уильямс Д.,D Williams,['George Williams'],Success
99,2199,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Cyprus,CY,12. Киссас,Kissas,['Anastasios Kissas'],Success
