,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
56,1356,557,"Euros 2016, Qualifiers",09.10.15,Liechtenstein vs Sweden,2015,Liechtenstein,LI,9. Кюне,Kuhne,['Simon Kühne'],Success
57,1357,557,"Euros 2016, Qualifiers",09.10.15,Liechtenstein vs Sweden,2015,Sweden,SE,15. Антонссон,Antonsson,['Mikael Antonsson'],Success
58,1358,558,"Euros 2016, Qualifiers",09.10.15,Moldova vs Russia,2015,Moldova,MD,23. Кошелев,Koshelev,['Alexei Koselev'],Success
59,1359,558,"Euros 2016, Qualifiers",09.10.15,Moldova vs Russia,2015,Moldova,MD,9. Бордиян,Bordiyan,['Vitalie Bordian'],Success
60,1360,558,"Euros 2016, Qualifiers",09.10.15,Moldova vs Russia,2015,Moldova,MD,16. Бургиу,Burgiu,['Stefan Burghiu'],Success
61,1361,558,"Euros 2016, Qualifiers",09.10.15,Moldova vs Russia,2015,Moldova,MD,14. Спэтару,Spataru,['Danu Spataru'],Success
62,1362,558,"Euros 2016, Qualifiers",09.10.15,Moldova vs Russia,2015,Moldova,MD,17. Оникэ,Onike,0,Fail
63,1363,559,"Euros 2016, Qualifiers",09.10.15,Montenegro vs Austria,2015,Montenegro,ME,1. Полексич,Poleksić,['Vukasin Poleksic'],Success
64,1364,559,"Euros 2016, Qualifiers",09.10.15,Montenegro vs Austria,2015,Montenegro,ME,3. Родич В.,V Rodich,['Vladimir Rodic'],Success
65,1365,559,"Euros 2016, Qualifiers",09.10.15,Montenegro vs Austria,2015,Montenegro,ME,4. Вукчевич С.,S Vukcevic,['Andrija Vukcevic'],Success
66,1366,559,"Euros 2016, Qualifiers",09.10.15,Montenegro vs Austria,2015,Montenegro,ME,18. Больевич В.,V Bolyevich,['Vladimir Boljevic'],Success
67,1367,559,"Euros 2016, Qualifiers",09.10.15,Montenegro vs Austria,2015,Montenegro,ME,9. Вучинич,Vučinič,['Mirko Vucinic'],Success
68,1368,560,"Euros 2016, Qualifiers",12.10.15,Austria vs Liechtenstein,2015,Liechtenstein,LI,1. Иеле,Iele,['Gabriel Foser'],Success
69,1369,560,"Euros 2016, Qualifiers",12.10.15,Austria vs Liechtenstein,2015,Liechtenstein,LI,10. Фрик М.,M Freak,['Mario Frick'],Success
70,1370,560,"Euros 2016, Qualifiers",12.10.15,Austria vs Liechtenstein,2015,Liechtenstein,LI,14. Эхри,Ehri,0,Fail
71,1371,560,"Euros 2016, Qualifiers",12.10.15,Austria vs Liechtenstein,2015,Liechtenstein,LI,16. Рехштайнер,Rechsteiner,['Martin Rechsteiner'],Success
72,1372,560,"Euros 2016, Qualifiers",12.10.15,Austria vs Liechtenstein,2015,Liechtenstein,LI,23. Польверино,Polverino,['Michele Polverino'],Success
73,1373,560,"Euros 2016, Qualifiers",12.10.15,Austria vs Liechtenstein,2015,Liechtenstein,LI,11. Бургмайер,Burgmayer,['Franz Burgmeier'],Success
74,1374,560,"Euros 2016, Qualifiers",12.10.15,Austria vs Liechtenstein,2015,Liechtenstein,LI,19. Кибер,Cyber,0,Fail
75,1375,560,"Euros 2016, Qualifiers",12.10.15,Austria vs Liechtenstein,2015,Liechtenstein,LI,7. Бюхель,Büchel,"['Benjamin Büchel', 'Martin Büchel', 'Marcel Büchel']",Success
76,1376,561,"Euros 2016, Qualifiers",12.10.15,Russia vs Montenegro,2015,Montenegro,ME,1. Миятович,Miyatovich,['Milan Mijatovic'],Success
77,1377,561,"Euros 2016, Qualifiers",12.10.15,Russia vs Montenegro,2015,Montenegro,ME,2. Балич,Balic,['Sasa Balic'],Success
78,1378,561,"Euros 2016, Qualifiers",12.10.15,Russia vs Montenegro,2015,Montenegro,ME,3. Родич,Relative,0,Fail
79,1379,561,"Euros 2016, Qualifiers",12.10.15,Russia vs Montenegro,2015,Montenegro,ME,4. Вукчевич,Vukcevic,"['Nikola Vukcevic', 'Marko Vukcevic', 'Simon Vukcevic', 'Andrija Vukcevic']",Success
80,1380,561,"Euros 2016, Qualifiers",12.10.15,Russia vs Montenegro,2015,Montenegro,ME,7. Мандич,Mandic,['Stanisa Mandic'],Success
81,1381,561,"Euros 2016, Qualifiers",12.10.15,Russia vs Montenegro,2015,Montenegro,ME,11. Бечирай,Beciray,['Fatos Beqiraj'],Success
82,1382,561,"Euros 2016, Qualifiers",12.10.15,Russia vs Montenegro,2015,Montenegro,ME,14. Савельич,Savelyevich,['Esteban Saveljich'],Success
83,1383,561,"Euros 2016, Qualifiers",12.10.15,Russia vs Montenegro,2015,Montenegro,ME,15. Савич,Savić,"['Stefan Savic', 'Vukan Savicevic']",Success
84,1384,561,"Euros 2016, Qualifiers",12.10.15,Russia vs Montenegro,2015,Montenegro,ME,16. Кашчелан,Kashchelan,['Mladen Kascelan'],Success
85,1385,561,"Euros 2016, Qualifiers",12.10.15,Russia vs Montenegro,2015,Montenegro,ME,20. Николич,Nikolic,['Nemanja Nikolic'],Success
86,1386,561,"Euros 2016, Qualifiers",12.10.15,Russia vs Montenegro,2015,Montenegro,ME,22. Симч,Simch,['Marko Simic'],Success
87,1387,562,"Euros 2016, Qualifiers",12.10.15,Sweden vs Moldova,2015,Sweden,SE,15. Антонссон,Antonsson,['Mikael Antonsson'],Success
88,1388,562,"Euros 2016, Qualifiers",12.10.15,Sweden vs Moldova,2015,Moldova,MD,1. Чебану,Cheban,['Ilie Cebanu'],Success
89,1389,562,"Euros 2016, Qualifiers",12.10.15,Sweden vs Moldova,2015,Moldova,MD,4. Ерхан,Erkhan,['Iulian Erhan'],Success
90,1390,562,"Euros 2016, Qualifiers",12.10.15,Sweden vs Moldova,2015,Moldova,MD,5. Головатенко,Golovatenko,['Victor Golovatenco'],Success
91,1391,562,"Euros 2016, Qualifiers",12.10.15,Sweden vs Moldova,2015,Moldova,MD,16. Бургиу,Burgiu,['Stefan Burghiu'],Success
92,1392,562,"Euros 2016, Qualifiers",12.10.15,Sweden vs Moldova,2015,Moldova,MD,21. Потырнике,Potyrnik,['Maxim Potirniche'],Success
93,1393,562,"Euros 2016, Qualifiers",12.10.15,Sweden vs Moldova,2015,Moldova,MD,9. Бордиян,Bordiyan,['Vitalie Bordian'],Success
94,1394,562,"Euros 2016, Qualifiers",12.10.15,Sweden vs Moldova,2015,Moldova,MD,20. Время,Time,0,Fail
95,1395,562,"Euros 2016, Qualifiers",12.10.15,Sweden vs Moldova,2015,Moldova,MD,18. Патраш,Patrash,['Artur Patras'],Success
96,1396,562,"Euros 2016, Qualifiers",12.10.15,Sweden vs Moldova,2015,Moldova,MD,19. Истрати,Istrati,['Sergiu Istrati'],Success
97,1397,565,"Euros 2016, Qualifiers",09.09.14,Norway vs Italy,2014,Norway,NO,12. Нюланн,Nyland,['Ørjan Nyland'],Success
98,1398,565,"Euros 2016, Qualifiers",09.09.14,Norway vs Italy,2014,Norway,NO,6. Нордтвейт,Nordtveit,['Håvard Nordtveit'],Success
99,1399,565,"Euros 2016, Qualifiers",09.09.14,Norway vs Italy,2014,Norway,NO,7. Кинг,King,['Joshua King'],Success
