,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
44,944,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Finland,FI,4. Тойво,Toivo,['Henri Toivomäki'],Success
45,945,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Finland,FI,7. Еременко,Eremenko,['Roman Eremenko'],Success
46,946,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Finland,FI,8. Хетемай,Hetemai,"['Mehmet Hetemaj', 'Perparim Hetemaj']",Success
47,947,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Finland,FI,10. Пукки,Pukki,['Teemu Pukki'],Success
48,948,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Finland,FI,13. Аркивуо,Arquivuo,['Kari Arkivuo'],Success
49,949,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Finland,FI,14. Спарв,Sparv,['Tim Sparv'],Success
50,950,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Finland,FI,19. Ринг,Boxing ring,['Alexander Ring'],Success
51,951,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Finland,FI,21. Хямяляйнен,Hämäläinen,"['Kasper Hämäläinen', 'Niko Hämäläinen']",Success
52,952,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Finland,FI,22. Хурме,Hurme,['Jarkko Hurme'],Success
53,953,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Romania,RO,12. Тэтэрушану,Teterushanu,['Ciprian Tătărușanu'],Success
54,954,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Romania,RO,3. Рац,Rats,['Răzvan Raţ'],Success
55,955,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Romania,RO,4. Лукин,Lukin,0,Fail
56,956,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Romania,RO,5. Хобан,Hoban,['Ovidiu Hoban'],Success
57,957,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Romania,RO,6. Кирикеш,Introduction,['No matches found even with the lowest threshold.'],Success
58,958,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Romania,RO,7. Кипчу,Kipchu,0,Fail
59,959,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Romania,RO,8. Пинтилий,Pintilius,['Mihai Pintilii'],Success
60,960,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Romania,RO,10. Тэнасе,Tanase,"['Florin Tănase', 'Cristian Tănase']",Success
61,961,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Romania,RO,11. Торже,Torje,['Gabriel Torje'],Success
62,962,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Romania,RO,19. Станку,Stanku,['Bogdan Stancu'],Success
63,963,510,"Euros 2016, Qualifiers",14.10.14,Finland vs Romania,2014,Romania,RO,21. Григоре,Grigore,['Dragoș Grigore'],Success
64,964,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,Greece,GR,1. Карнезис,Orestis Karnezis,['Orestis Karnezis'],Success
65,965,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,Greece,GR,2. Маниатис,Maniatis,['Giannis Maniatis'],Success
66,966,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,Greece,GR,4. Манолас,Manolas,['Konstantinos Manolas'],Success
67,967,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,Greece,GR,7. Самарас,Samaras,['Georgios Samaras'],Success
68,968,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,Greece,GR,9. Митроглу,Mitroglou,['Konstantinos Mitroglou'],Success
69,969,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,Greece,GR,11. Винтра,Vintra,['Loukas Vyntra'],Success
70,970,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,Greece,GR,15. Торосидис,Torosidis,['Vasilios Torosidis'],Success
71,971,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,Greece,GR,17. Анастасиадис,Anastasiadis,['Anastasios Donis'],Success
72,972,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,Greece,GR,18. Карелис,Karelis,['Nikolaos Karelis'],Success
73,973,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,Greece,GR,19. Папастатопулос,Papastathopoulos,['Sokratis Papastathopoulos'],Success
74,974,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,Greece,GR,23. Тахцидис,Tahcidis,['Panagiotis Tachtsidis'],Success
75,975,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,North. Ireland, NI,1. Кэролл,Carroll,['Roy Carroll'],Success
76,976,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,North. Ireland, NI,2. Маклафлин,Mc Laughlin,"['Conor McLaughlin', 'Ryan McLaughlin']",Success
77,977,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,North. Ireland, NI,4. Макаули,Makauli,['Gareth McAuley'],Success
78,978,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,North. Ireland, NI,6. Бэйрд,Baird,['Chris Baird'],Success
79,979,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,North. Ireland, NI,8. Дэвис,Davis,['Steven Davis'],Success
80,980,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,North. Ireland, NI,10. Лафферти,Lafferty,"['Danny Lafferty', 'Kyle Lafferty']",Success
81,981,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,North. Ireland, NI,11. Фергюсон,Ferguson,['Shane Ferguson'],Success
82,982,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,North. Ireland, NI,13. Эванс,Evans,"['Jonny Evans', 'Corry Evans']",Success
83,983,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,North. Ireland, NI,16. Норвуд,Norwood,['Oliver Norwood'],Success
84,984,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,North. Ireland, NI,18. Хьюз,Hughes,"['Aaron Hughes', 'Liam Hughes']",Success
85,985,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,North. Ireland, NI,19. Уорд,Ward,['Jamie Ward'],Success
86,986,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,1. Нильсен,Nielsen,"['Gunnar Nielsen', 'Eli Nielsen']",Success
87,987,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,2. Нес,Nes,0,Fail
88,988,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,5. Наттестад,Nattestad,['Sonni Nattestad'],Success
89,989,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,6. Ханссон,Hansson,['Hallur Hansson'],Success
90,990,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,7. Беньяминсен,Benjaminsen,"['Fródi Benjaminsen', 'Jann Benjaminsen']",Success
91,991,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,8. Хенриксен,Henriksen,0,Fail
92,992,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,9. Серенсен,Serensen,['Hanus Sørensen'],Success
93,993,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,10. Хольст,Holst,['Christian Holst'],Success
94,994,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,11. Эдмундсон,Edmundson,"['Jóan Símun Edmundsson', 'Andrias Edmundsson']",Success
95,995,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,14. Ванхамар,Vanhamar,"['Sölvi Vatnhamar', 'Gunnar Vatnhamar']",Success
96,996,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,15. Фере,Fere,0,Fail
97,997,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,North. Ireland, NI,1. Макговерн,Mc Govern,['Michael McGovern'],Success
98,998,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,North. Ireland, NI,2. Маклафлин,Mc Laughlin,"['Conor McLaughlin', 'Ryan McLaughlin']",Success
99,999,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,North. Ireland, NI,4. Макаули,Makauli,['Gareth McAuley'],Success
