,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
67,2367,11,"U-20 World Cup, 2015",10.06.15,Ukraine U-20 vs Senegal U-20,2015,Senegal,SN,13. А. Силла,A Silla,['Alhassane Sylla'],Success
68,2368,11,"U-20 World Cup, 2015",10.06.15,Ukraine U-20 vs Senegal U-20,2015,Senegal,SN,14. М. Коне,M Kone,['Moussa Koné'],Success
69,2369,11,"U-20 World Cup, 2015",10.06.15,Ukraine U-20 vs Senegal U-20,2015,Senegal,SN,15. М. Ваге,M Vage,['Moussa Wagué'],Success
70,2370,11,"U-20 World Cup, 2015",10.06.15,Ukraine U-20 vs Senegal U-20,2015,Senegal,SN,17. Роджер Гомис,Roger Gomis,['Roger Gomis'],Success
71,2371,11,"U-20 World Cup, 2015",10.06.15,Ukraine U-20 vs Senegal U-20,2015,Senegal,SN,19. М. Тиам,M Tiam,['Mame Thiam'],Success
72,2372,11,"U-20 World Cup, 2015",10.06.15,Ukraine U-20 vs Senegal U-20,2015,Senegal,SN,20. Реми Нассалан,Remi Nassalan,['Rémi Nassalan'],Success
73,2373,11,"U-20 World Cup, 2015",10.06.15,Ukraine U-20 vs Senegal U-20,2015,Senegal,SN,7. Ваджи,Vaji,['Ibrahima Wadji'],Success
74,2374,16,"U-20 World Cup, 2015",30.05.15,New Zealand U-20 vs Ukraine U-20,2015,New Zealand,NZ,2. Эдж,Edge,['Jesse Edge'],Success
75,2375,16,"U-20 World Cup, 2015",30.05.15,New Zealand U-20 vs Ukraine U-20,2015,New Zealand,NZ,3. Винн,Winn,['Deklan Wynne'],Success
76,2376,16,"U-20 World Cup, 2015",30.05.15,New Zealand U-20 vs Ukraine U-20,2015,New Zealand,NZ,4. Бразертон,Brotherton,['Sam Brotherton'],Success
77,2377,16,"U-20 World Cup, 2015",30.05.15,New Zealand U-20 vs Ukraine U-20,2015,New Zealand,NZ,7. Стивенс,Stevens,['Joel Stevens'],Success
78,2378,16,"U-20 World Cup, 2015",30.05.15,New Zealand U-20 vs Ukraine U-20,2015,New Zealand,NZ,5. Митчелл,Mitchell,['Adam Mitchell'],Success
79,2379,16,"U-20 World Cup, 2015",30.05.15,New Zealand U-20 vs Ukraine U-20,2015,New Zealand,NZ,6. Туилома,Tuiloma,['Bill Tuiloma'],Success
80,2380,16,"U-20 World Cup, 2015",30.05.15,New Zealand U-20 vs Ukraine U-20,2015,New Zealand,NZ,8. Дайер,Dyer,['Moses Dyer'],Success
81,2381,16,"U-20 World Cup, 2015",30.05.15,New Zealand U-20 vs Ukraine U-20,2015,New Zealand,NZ,10. Льюис,Lewis,['Clayton Lewis'],Success
82,2382,16,"U-20 World Cup, 2015",30.05.15,New Zealand U-20 vs Ukraine U-20,2015,New Zealand,NZ,11. Ридентон,Ridenton,['Matthew Ridenton'],Success
83,2383,16,"U-20 World Cup, 2015",30.05.15,New Zealand U-20 vs Ukraine U-20,2015,New Zealand,NZ,9. Руфер,Alex Rufer,['Alex Rufer'],Success
84,2384,16,"U-20 World Cup, 2015",30.05.15,New Zealand U-20 vs Ukraine U-20,2015,New Zealand,NZ,20. Биллингсли,Billingsley,['Noah Billingsley'],Success
85,2385,18,"U-20 World Cup, 2015",02.06.15,Myanmar U-20 vs Ukraine U-20,2015,Myanmar,MM,3. Хтике Хтике Аунг,Htike Htike Aung,['Htike Htike Aung'],Success
86,2386,18,"U-20 World Cup, 2015",02.06.15,Myanmar U-20 vs Ukraine U-20,2015,Myanmar,MM,5. Нанда Кьяу,Nanda Kyaw,['Nanda Kyaw'],Success
87,2387,18,"U-20 World Cup, 2015",02.06.15,Myanmar U-20 vs Ukraine U-20,2015,Myanmar,MM,17. Тиха Хтет Аунг,Tiha Htet Aung,"['Thiha Htet Aung', 'Than Htet Aung']",Success
88,2388,18,"U-20 World Cup, 2015",02.06.15,Myanmar U-20 vs Ukraine U-20,2015,Myanmar,MM,6. Кьяу Мин Оо,Kyau Min Oo,['Kyaw Min Oo'],Success
89,2389,18,"U-20 World Cup, 2015",02.06.15,Myanmar U-20 vs Ukraine U-20,2015,Myanmar,MM,15. Ян Наинг Оо,Yang Naing Oo,['Yan Naing Oo'],Success
90,2390,18,"U-20 World Cup, 2015",02.06.15,Myanmar U-20 vs Ukraine U-20,2015,Myanmar,MM,16. Мио Ко Тун,Mio Ko Tun,['Myo Ko Tun'],Success
91,2391,18,"U-20 World Cup, 2015",02.06.15,Myanmar U-20 vs Ukraine U-20,2015,Myanmar,MM,8. Маунг Маунг Сое,Maung Maung Soe,['Maung Maung Soe'],Success
92,2392,18,"U-20 World Cup, 2015",02.06.15,Myanmar U-20 vs Ukraine U-20,2015,Myanmar,MM,9. Аунг Ту,Aung Tu,['Aung Thu'],Success
93,2393,18,"U-20 World Cup, 2015",02.06.15,Myanmar U-20 vs Ukraine U-20,2015,Myanmar,MM,10. Тан Паинг,Tan Paing,['Than Paing'],Success
94,2394,18,"U-20 World Cup, 2015",02.06.15,Myanmar U-20 vs Ukraine U-20,2015,Myanmar,MM,11. Мг Мг Лвин,Mg Mg Lwin,"['Khin Maung Lwin', 'Maung Maung Lwin']",Success
95,2395,18,"U-20 World Cup, 2015",02.06.15,Myanmar U-20 vs Ukraine U-20,2015,Myanmar,MM,14. Нан Ваи Мин,Nan Wai Min,0,Fail
96,2396,21,"U-20 World Cup, 2015",05.06.15,Ukraine U-20 vs United States U-20,2015,United States,US,2. Мур,Moore,['Shaq Moore'],Success
97,2397,21,"U-20 World Cup, 2015",05.06.15,Ukraine U-20 vs United States U-20,2015,United States,US,4. Картер-Уикерс,Carter Wickers,['Cameron Carter-Vickers'],Success
98,2398,21,"U-20 World Cup, 2015",05.06.15,Ukraine U-20 vs United States U-20,2015,United States,US,18. Палмер-Браун,Palmer Brown,['Erik Palmer-Brown'],Success
99,2399,21,"U-20 World Cup, 2015",05.06.15,Ukraine U-20 vs United States U-20,2015,United States,US,6. Акоста,Acosta,['Kellyn Acosta'],Success
