"interval","sum_rank_prediction_correct","average_rank_prediction_correct","sample_size","seasons"
17,82,0.463276836158192,177,"2013_2014"
19,95,0.47029702970297,202,"2013_2014"
21,105,0.47085201793722,223,"2013_2014"
23,115,0.473251028806584,243,"2013_2014"
25,125,0.478927203065134,261,"2013_2014"
27,137,0.489285714285714,280,"2013_2014"
29,144,0.491467576791809,293,"2013_2014"
31,153,0.490384615384615,312,"2013_2014"
33,163,0.495440729483283,329,"2013_2014"
35,166,0.482558139534884,344,"2013_2014"
37,173,0.480555555555556,360,"2013_2014"
39,185,0.493333333333333,375,"2013_2014"
41,188,0.494736842105263,380,"2013_2014"
43,192,0.491048593350384,391,"2013_2014"
45,197,0.4925,400,"2013_2014"
47,210,0.501193317422434,419,"2013_2014"
49,216,0.503496503496504,429,"2013_2014"
51,225,0.506756756756757,444,"2013_2014"
53,230,0.509977827050998,451,"2013_2014"
55,235,0.5119825708061,459,"2013_2014"
57,241,0.516059957173448,467,"2013_2014"
59,242,0.514893617021277,470,"2013_2014"
61,245,0.513626834381551,477,"2013_2014"
63,248,0.516666666666667,480,"2013_2014"
65,254,0.520491803278688,488,"2013_2014"
67,258,0.521212121212121,495,"2013_2014"
69,261,0.516831683168317,505,"2013_2014"
71,265,0.518590998043053,511,"2013_2014"
73,269,0.521317829457364,516,"2013_2014"
75,271,0.522157996146435,519,"2013_2014"
77,272,0.523076923076923,520,"2013_2014"
79,278,0.525519848771267,529,"2013_2014"
81,284,0.529850746268657,536,"2013_2014"
83,287,0.531481481481481,540,"2013_2014"
85,288,0.532347504621072,541,"2013_2014"
87,290,0.530164533820841,547,"2013_2014"
89,295,0.532490974729242,554,"2013_2014"
91,296,0.533333333333333,555,"2013_2014"
93,296,0.530465949820789,558,"2013_2014"
95,299,0.532976827094474,561,"2013_2014"
97,306,0.536842105263158,570,"2013_2014"
99,308,0.537521815008726,573,"2013_2014"
101,310,0.539130434782609,575,"2013_2014"
103,313,0.538726333907057,581,"2013_2014"
105,315,0.540308747855918,583,"2013_2014"
107,320,0.543293718166384,589,"2013_2014"
109,327,0.548657718120805,596,"2013_2014"
111,329,0.549248747913189,599,"2013_2014"
113,329,0.548333333333333,600,"2013_2014"
115,332,0.550580431177446,603,"2013_2014"
117,332,0.550580431177446,603,"2013_2014"
119,336,0.552631578947368,608,"2013_2014"
121,337,0.552459016393443,610,"2013_2014"
123,338,0.553191489361702,611,"2013_2014"
125,340,0.554649265905383,613,"2013_2014"
127,341,0.555374592833876,614,"2013_2014"
129,342,0.555194805194805,616,"2013_2014"
131,343,0.555016181229773,618,"2013_2014"
133,344,0.555735056542811,619,"2013_2014"
135,347,0.557877813504823,622,"2013_2014"
137,350,0.56,625,"2013_2014"
139,353,0.562101910828026,628,"2013_2014"
141,354,0.562798092209857,629,"2013_2014"
143,356,0.56418383518225,631,"2013_2014"
145,360,0.566929133858268,635,"2013_2014"
147,361,0.567610062893082,636,"2013_2014"
149,362,0.56828885400314,637,"2013_2014"
151,362,0.56828885400314,637,"2013_2014"
153,362,0.56828885400314,637,"2013_2014"
155,362,0.56828885400314,637,"2013_2014"
157,362,0.56828885400314,637,"2013_2014"
159,364,0.569640062597809,639,"2013_2014"
161,364,0.569640062597809,639,"2013_2014"
163,364,0.569640062597809,639,"2013_2014"
165,364,0.569640062597809,639,"2013_2014"
167,364,0.569640062597809,639,"2013_2014"
169,365,0.569422776911076,641,"2013_2014"
171,367,0.570762052877138,643,"2013_2014"
173,369,0.572093023255814,645,"2013_2014"
175,369,0.572093023255814,645,"2013_2014"
177,369,0.572093023255814,645,"2013_2014"
179,369,0.572093023255814,645,"2013_2014"
181,370,0.572755417956656,646,"2013_2014"
183,370,0.572755417956656,646,"2013_2014"
185,370,0.572755417956656,646,"2013_2014"
187,370,0.572755417956656,646,"2013_2014"
189,371,0.573415765069552,647,"2013_2014"
191,371,0.573415765069552,647,"2013_2014"
193,371,0.573415765069552,647,"2013_2014"
195,372,0.574074074074074,648,"2013_2014"
197,372,0.574074074074074,648,"2013_2014"
199,373,0.574730354391371,649,"2013_2014"
201,374,0.575384615384615,650,"2013_2014"
203,374,0.575384615384615,650,"2013_2014"
205,375,0.576036866359447,651,"2013_2014"
207,375,0.576036866359447,651,"2013_2014"
209,375,0.576036866359447,651,"2013_2014"
1,8,0.421052631578947,19,"2015_2016"
3,23,0.433962264150943,53,"2015_2016"
5,39,0.433333333333333,90,"2015_2016"
7,51,0.408,125,"2015_2016"
9,60,0.408163265306122,147,"2015_2016"
11,76,0.415300546448087,183,"2015_2016"
13,88,0.42512077294686,207,"2015_2016"
15,98,0.433628318584071,226,"2015_2016"
17,111,0.437007874015748,254,"2015_2016"
19,124,0.439716312056738,282,"2015_2016"
21,141,0.449044585987261,314,"2015_2016"
23,153,0.458083832335329,334,"2015_2016"
25,164,0.459383753501401,357,"2015_2016"
27,177,0.472,375,"2015_2016"
29,193,0.483709273182957,399,"2015_2016"
31,207,0.490521327014218,422,"2015_2016"
33,219,0.48993288590604,447,"2015_2016"
35,229,0.491416309012876,466,"2015_2016"
37,241,0.490835030549898,491,"2015_2016"
39,246,0.489065606361829,503,"2015_2016"
41,259,0.494274809160305,524,"2015_2016"
43,268,0.49721706864564,539,"2015_2016"
45,278,0.5,556,"2015_2016"
47,286,0.502636203866432,569,"2015_2016"
49,296,0.509466437177281,581,"2015_2016"
51,304,0.506666666666667,600,"2015_2016"
53,317,0.511290322580645,620,"2015_2016"
55,325,0.508607198748044,639,"2015_2016"
57,337,0.513719512195122,656,"2015_2016"
59,349,0.517804154302671,674,"2015_2016"
61,358,0.518840579710145,690,"2015_2016"
63,372,0.525423728813559,708,"2015_2016"
65,385,0.531034482758621,725,"2015_2016"
67,394,0.532432432432432,740,"2015_2016"
69,399,0.532,750,"2015_2016"
71,420,0.541935483870968,775,"2015_2016"
73,429,0.545801526717557,786,"2015_2016"
75,435,0.549242424242424,792,"2015_2016"
77,449,0.555006180469716,809,"2015_2016"
79,452,0.554601226993865,815,"2015_2016"
81,461,0.555421686746988,830,"2015_2016"
83,471,0.55938242280285,842,"2015_2016"
85,480,0.562719812426729,853,"2015_2016"
87,483,0.560975609756098,861,"2015_2016"
89,487,0.561707035755479,867,"2015_2016"
91,493,0.562785388127854,876,"2015_2016"
93,499,0.565118912797282,883,"2015_2016"
95,505,0.568053993250844,889,"2015_2016"
97,515,0.571587125416204,901,"2015_2016"
99,519,0.572847682119205,906,"2015_2016"
101,527,0.575956284153005,915,"2015_2016"
103,530,0.576086956521739,920,"2015_2016"
105,538,0.579741379310345,928,"2015_2016"
107,544,0.581818181818182,935,"2015_2016"
109,551,0.584305408271474,943,"2015_2016"
111,555,0.586061246040127,947,"2015_2016"
113,558,0.587368421052632,950,"2015_2016"
115,563,0.589528795811518,955,"2015_2016"
117,566,0.588969823100936,961,"2015_2016"
119,568,0.589823468328141,963,"2015_2016"
121,569,0.590248962655602,964,"2015_2016"
123,573,0.591331269349845,969,"2015_2016"
125,578,0.593429158110883,974,"2015_2016"
127,580,0.593047034764826,978,"2015_2016"
129,583,0.593686354378819,982,"2015_2016"
131,586,0.59492385786802,985,"2015_2016"
133,589,0.595551061678463,989,"2015_2016"
135,589,0.595551061678463,989,"2015_2016"
137,590,0.595358224016145,991,"2015_2016"
139,593,0.596579476861167,994,"2015_2016"
141,594,0.596984924623116,995,"2015_2016"
143,596,0.597793380140421,997,"2015_2016"
145,600,0.599400599400599,1001,"2015_2016"
147,601,0.599202392821535,1003,"2015_2016"
149,602,0.599601593625498,1004,"2015_2016"
151,604,0.600397614314115,1006,"2015_2016"
153,604,0.600397614314115,1006,"2015_2016"
155,608,0.601980198019802,1010,"2015_2016"
157,609,0.602373887240356,1011,"2015_2016"
159,610,0.602766798418972,1012,"2015_2016"
161,610,0.602766798418972,1012,"2015_2016"
163,610,0.602766798418972,1012,"2015_2016"
165,611,0.603158933859822,1013,"2015_2016"
167,614,0.604330708661417,1016,"2015_2016"
169,614,0.604330708661417,1016,"2015_2016"
171,617,0.60549558390579,1019,"2015_2016"
173,620,0.60665362035225,1022,"2015_2016"
175,621,0.607038123167155,1023,"2015_2016"
177,621,0.607038123167155,1023,"2015_2016"
179,622,0.607421875,1024,"2015_2016"
181,623,0.60780487804878,1025,"2015_2016"
183,625,0.60856864654333,1027,"2015_2016"
185,626,0.608949416342412,1028,"2015_2016"
187,627,0.60932944606414,1029,"2015_2016"
189,627,0.60932944606414,1029,"2015_2016"
191,627,0.60932944606414,1029,"2015_2016"
193,627,0.60932944606414,1029,"2015_2016"
195,627,0.60932944606414,1029,"2015_2016"
197,629,0.610087293889428,1031,"2015_2016"
199,630,0.61046511627907,1032,"2015_2016"
201,630,0.61046511627907,1032,"2015_2016"
203,631,0.610842207163601,1033,"2015_2016"
205,633,0.611594202898551,1035,"2015_2016"
207,633,0.611594202898551,1035,"2015_2016"
209,633,0.611594202898551,1035,"2015_2016"
1,5,0.3125,16,"2017_2018"
3,16,0.41025641025641,39,"2017_2018"
5,28,0.4375,64,"2017_2018"
7,40,0.449438202247191,89,"2017_2018"
9,51,0.425,120,"2017_2018"
11,63,0.443661971830986,142,"2017_2018"
13,68,0.427672955974843,159,"2017_2018"
15,77,0.423076923076923,182,"2017_2018"
17,88,0.429268292682927,205,"2017_2018"
19,99,0.452054794520548,219,"2017_2018"
21,105,0.450643776824034,233,"2017_2018"
23,111,0.449392712550607,247,"2017_2018"
25,118,0.443609022556391,266,"2017_2018"
27,126,0.448398576512456,281,"2017_2018"
29,133,0.449324324324324,296,"2017_2018"
31,147,0.465189873417722,316,"2017_2018"
33,155,0.468277945619335,331,"2017_2018"
35,169,0.480113636363636,352,"2017_2018"
37,175,0.482093663911846,363,"2017_2018"
39,184,0.48936170212766,376,"2017_2018"
41,192,0.486075949367089,395,"2017_2018"
43,200,0.491400491400491,407,"2017_2018"
45,202,0.486746987951807,415,"2017_2018"
47,209,0.489461358313817,427,"2017_2018"
49,217,0.488738738738739,444,"2017_2018"
51,222,0.492239467849224,451,"2017_2018"
53,235,0.501066098081023,469,"2017_2018"
55,239,0.50104821802935,477,"2017_2018"
57,242,0.5,484,"2017_2018"
59,245,0.501022494887526,489,"2017_2018"
61,246,0.494969818913481,497,"2017_2018"
63,248,0.49500998003992,501,"2017_2018"
65,251,0.494094488188976,508,"2017_2018"
67,253,0.49317738791423,513,"2017_2018"
69,256,0.495164410058027,517,"2017_2018"
71,267,0.502824858757062,531,"2017_2018"
73,272,0.502772643253235,541,"2017_2018"
75,275,0.500910746812386,549,"2017_2018"
77,279,0.502702702702703,555,"2017_2018"
79,280,0.502692998204668,557,"2017_2018"
81,281,0.502683363148479,559,"2017_2018"
83,288,0.506151142355009,569,"2017_2018"
85,293,0.508680555555556,576,"2017_2018"
87,298,0.509401709401709,585,"2017_2018"
89,299,0.509369676320273,587,"2017_2018"
91,305,0.513468013468014,594,"2017_2018"
93,307,0.514237855946399,597,"2017_2018"
95,309,0.515859766277129,599,"2017_2018"
97,309,0.51414309484193,601,"2017_2018"
99,312,0.515702479338843,605,"2017_2018"
101,315,0.517241379310345,609,"2017_2018"
103,317,0.51797385620915,612,"2017_2018"
105,321,0.520259319286872,617,"2017_2018"
107,323,0.520967741935484,620,"2017_2018"
109,323,0.520967741935484,620,"2017_2018"
111,325,0.522508038585209,622,"2017_2018"
113,326,0.522435897435897,624,"2017_2018"
115,330,0.525477707006369,628,"2017_2018"
117,332,0.526148969889065,631,"2017_2018"
119,333,0.5260663507109,633,"2017_2018"
121,334,0.525984251968504,635,"2017_2018"
123,338,0.528951486697966,639,"2017_2018"
125,342,0.531881804043546,643,"2017_2018"
127,346,0.533950617283951,648,"2017_2018"
129,348,0.535384615384615,650,"2017_2018"
131,350,0.53680981595092,652,"2017_2018"
133,351,0.537519142419602,653,"2017_2018"
135,351,0.537519142419602,653,"2017_2018"
137,351,0.537519142419602,653,"2017_2018"
139,352,0.53822629969419,654,"2017_2018"
141,355,0.540334855403349,657,"2017_2018"
143,355,0.540334855403349,657,"2017_2018"
145,355,0.540334855403349,657,"2017_2018"
147,356,0.541033434650456,658,"2017_2018"
149,357,0.541729893778452,659,"2017_2018"
151,357,0.541729893778452,659,"2017_2018"
153,357,0.540909090909091,660,"2017_2018"
155,357,0.540909090909091,660,"2017_2018"
157,358,0.54160363086233,661,"2017_2018"
159,359,0.542296072507553,662,"2017_2018"
161,361,0.543674698795181,664,"2017_2018"
163,362,0.544360902255639,665,"2017_2018"
165,363,0.545045045045045,666,"2017_2018"
167,363,0.545045045045045,666,"2017_2018"
169,363,0.545045045045045,666,"2017_2018"
171,363,0.545045045045045,666,"2017_2018"
173,364,0.545727136431784,667,"2017_2018"
175,365,0.546407185628742,668,"2017_2018"
177,368,0.548435171385991,671,"2017_2018"
179,369,0.549107142857143,672,"2017_2018"
181,370,0.549777117384844,673,"2017_2018"
183,370,0.549777117384844,673,"2017_2018"
185,370,0.549777117384844,673,"2017_2018"
187,370,0.549777117384844,673,"2017_2018"
189,370,0.549777117384844,673,"2017_2018"
191,370,0.549777117384844,673,"2017_2018"
193,370,0.549777117384844,673,"2017_2018"
195,370,0.549777117384844,673,"2017_2018"
197,371,0.550445103857567,674,"2017_2018"
199,371,0.550445103857567,674,"2017_2018"
201,372,0.551111111111111,675,"2017_2018"
203,372,0.551111111111111,675,"2017_2018"
205,372,0.551111111111111,675,"2017_2018"
207,372,0.551111111111111,675,"2017_2018"
209,372,0.551111111111111,675,"2017_2018"
1,4,0.266666666666667,15,"2019_2020"
3,18,0.409090909090909,44,"2019_2020"
5,26,0.448275862068966,58,"2019_2020"
7,35,0.443037974683544,79,"2019_2020"
9,43,0.457446808510638,94,"2019_2020"
11,58,0.479338842975207,121,"2019_2020"
13,68,0.482269503546099,141,"2019_2020"
15,77,0.475308641975309,162,"2019_2020"
17,89,0.497206703910615,179,"2019_2020"
19,99,0.475961538461538,208,"2019_2020"
21,112,0.478632478632479,234,"2019_2020"
23,119,0.476,250,"2019_2020"
25,132,0.48,275,"2019_2020"
27,145,0.498281786941581,291,"2019_2020"
29,154,0.498381877022654,309,"2019_2020"
31,167,0.498507462686567,335,"2019_2020"
33,173,0.5,346,"2019_2020"
35,183,0.504132231404959,363,"2019_2020"
37,189,0.5,378,"2019_2020"
39,203,0.515228426395939,394,"2019_2020"
41,216,0.524271844660194,412,"2019_2020"
43,228,0.527777777777778,432,"2019_2020"
45,238,0.532438478747204,447,"2019_2020"
47,242,0.528384279475983,458,"2019_2020"
49,251,0.531779661016949,472,"2019_2020"
51,256,0.532224532224532,481,"2019_2020"
53,263,0.533468559837728,493,"2019_2020"
55,268,0.534930139720559,501,"2019_2020"
57,277,0.538910505836576,514,"2019_2020"
59,287,0.542533081285444,529,"2019_2020"
61,299,0.545620437956204,548,"2019_2020"
63,310,0.548672566371681,565,"2019_2020"
65,317,0.550347222222222,576,"2019_2020"
67,325,0.556506849315068,584,"2019_2020"
69,336,0.563758389261745,596,"2019_2020"
71,344,0.568595041322314,605,"2019_2020"
73,349,0.569331158238173,613,"2019_2020"
75,353,0.571197411003236,618,"2019_2020"
77,357,0.569377990430622,627,"2019_2020"
79,359,0.568938193343899,631,"2019_2020"
81,365,0.5703125,640,"2019_2020"
83,373,0.572964669738863,651,"2019_2020"
85,379,0.575113808801214,659,"2019_2020"
87,386,0.577844311377245,668,"2019_2020"
89,389,0.578008915304606,673,"2019_2020"
91,394,0.580265095729013,679,"2019_2020"
93,400,0.582241630276565,687,"2019_2020"
95,404,0.583815028901734,692,"2019_2020"
97,408,0.585365853658537,697,"2019_2020"
99,413,0.587482219061166,703,"2019_2020"
101,417,0.58981612446959,707,"2019_2020"
103,422,0.591865357643759,713,"2019_2020"
105,425,0.593575418994413,716,"2019_2020"
107,430,0.595567867036011,722,"2019_2020"
109,436,0.598079561042524,729,"2019_2020"
111,444,0.602442333785617,737,"2019_2020"
113,445,0.602165087956698,739,"2019_2020"
115,447,0.603238866396761,741,"2019_2020"
117,452,0.605898123324397,746,"2019_2020"
119,453,0.605614973262032,748,"2019_2020"
121,454,0.606141522029373,749,"2019_2020"
123,456,0.607190412782956,751,"2019_2020"
125,460,0.609271523178808,755,"2019_2020"
127,464,0.61133069828722,759,"2019_2020"
129,466,0.611548556430446,762,"2019_2020"
131,467,0.612057667103539,763,"2019_2020"
133,470,0.613577023498694,766,"2019_2020"
135,474,0.615584415584416,770,"2019_2020"
137,476,0.616580310880829,772,"2019_2020"
139,476,0.616580310880829,772,"2019_2020"
141,477,0.617076326002587,773,"2019_2020"
143,478,0.617571059431525,774,"2019_2020"
145,478,0.617571059431525,774,"2019_2020"
147,480,0.618556701030928,776,"2019_2020"
149,480,0.618556701030928,776,"2019_2020"
151,480,0.618556701030928,776,"2019_2020"
153,482,0.619537275064267,778,"2019_2020"
155,483,0.62002567394095,779,"2019_2020"
157,484,0.62051282051282,780,"2019_2020"
159,485,0.620998719590269,781,"2019_2020"
161,487,0.621966794380587,783,"2019_2020"
163,488,0.622448979591837,784,"2019_2020"
165,490,0.623409669211196,786,"2019_2020"
167,493,0.624841571609632,789,"2019_2020"
169,494,0.625316455696203,790,"2019_2020"
171,495,0.625790139064475,791,"2019_2020"
173,498,0.6272040302267,794,"2019_2020"
175,500,0.628140703517588,796,"2019_2020"
177,500,0.628140703517588,796,"2019_2020"
179,500,0.628140703517588,796,"2019_2020"
181,500,0.628140703517588,796,"2019_2020"
183,502,0.629072681704261,798,"2019_2020"
185,503,0.629536921151439,799,"2019_2020"
187,504,0.63,800,"2019_2020"
189,504,0.63,800,"2019_2020"
191,504,0.63,800,"2019_2020"
193,504,0.63,800,"2019_2020"
195,504,0.63,800,"2019_2020"
197,504,0.63,800,"2019_2020"
199,504,0.63,800,"2019_2020"
201,504,0.63,800,"2019_2020"
203,504,0.63,800,"2019_2020"
205,504,0.63,800,"2019_2020"
207,504,0.63,800,"2019_2020"
209,505,0.630461922596754,801,"2019_2020"
1,6,0.375,16,"2021_2022"
3,17,0.369565217391304,46,"2021_2022"
5,33,0.402439024390244,82,"2021_2022"
7,52,0.416,125,"2021_2022"
9,70,0.443037974683544,158,"2021_2022"
11,89,0.454081632653061,196,"2021_2022"
13,109,0.463829787234043,235,"2021_2022"
15,123,0.465909090909091,264,"2021_2022"
17,141,0.471571906354515,299,"2021_2022"
19,161,0.477744807121662,337,"2021_2022"
21,174,0.472826086956522,368,"2021_2022"
23,187,0.462871287128713,404,"2021_2022"
25,211,0.473094170403587,446,"2021_2022"
27,228,0.471074380165289,484,"2021_2022"
29,245,0.477582846003899,513,"2021_2022"
31,259,0.476102941176471,544,"2021_2022"
33,273,0.478947368421053,570,"2021_2022"
35,287,0.482352941176471,595,"2021_2022"
37,296,0.482084690553746,614,"2021_2022"
39,311,0.489763779527559,635,"2021_2022"
41,326,0.493192133131619,661,"2021_2022"
43,345,0.504385964912281,684,"2021_2022"
45,353,0.502849002849003,702,"2021_2022"
47,372,0.510288065843621,729,"2021_2022"
49,385,0.515394912985274,747,"2021_2022"
51,398,0.515544041450777,772,"2021_2022"
53,416,0.522613065326633,796,"2021_2022"
55,431,0.526894865525672,818,"2021_2022"
57,440,0.528846153846154,832,"2021_2022"
59,461,0.538551401869159,856,"2021_2022"
61,474,0.542955326460481,873,"2021_2022"
63,487,0.546576879910213,891,"2021_2022"
65,500,0.551267916207277,907,"2021_2022"
67,514,0.553879310344828,928,"2021_2022"
69,521,0.554845580404686,939,"2021_2022"
71,530,0.555555555555556,954,"2021_2022"
73,541,0.560621761658031,965,"2021_2022"
75,545,0.561855670103093,970,"2021_2022"
77,555,0.564024390243902,984,"2021_2022"
79,562,0.564824120603015,995,"2021_2022"
81,570,0.566600397614314,1006,"2021_2022"
83,575,0.566502463054187,1015,"2021_2022"
85,584,0.568646543330088,1027,"2021_2022"
87,594,0.572806171648988,1037,"2021_2022"
89,601,0.575670498084291,1044,"2021_2022"
91,608,0.577397910731244,1053,"2021_2022"
93,614,0.578154425612053,1062,"2021_2022"
95,620,0.579981290926099,1069,"2021_2022"
97,623,0.580615097856477,1073,"2021_2022"
99,623,0.577922077922078,1078,"2021_2022"
101,631,0.580496780128795,1087,"2021_2022"
103,635,0.582034830430797,1091,"2021_2022"
105,643,0.584545454545455,1100,"2021_2022"
107,649,0.586799276672694,1106,"2021_2022"
109,653,0.587230215827338,1112,"2021_2022"
111,659,0.589445438282648,1118,"2021_2022"
113,661,0.589126559714795,1122,"2021_2022"
115,664,0.589698046181172,1126,"2021_2022"
117,668,0.591150442477876,1130,"2021_2022"
119,673,0.59295154185022,1135,"2021_2022"
121,676,0.593503072870939,1139,"2021_2022"
123,682,0.595633187772926,1145,"2021_2022"
125,684,0.596338273757629,1147,"2021_2022"
127,687,0.597391304347826,1150,"2021_2022"
129,689,0.598090277777778,1152,"2021_2022"
131,692,0.598615916955017,1156,"2021_2022"
133,696,0.599483204134367,1161,"2021_2022"
135,699,0.600515463917526,1164,"2021_2022"
137,701,0.600685518423308,1167,"2021_2022"
139,703,0.60136869118905,1169,"2021_2022"
141,706,0.602389078498293,1172,"2021_2022"
143,707,0.60221465076661,1174,"2021_2022"
145,709,0.602891156462585,1176,"2021_2022"
147,709,0.602891156462585,1176,"2021_2022"
149,711,0.603565365025467,1178,"2021_2022"
151,713,0.604237288135593,1180,"2021_2022"
153,718,0.605907172995781,1185,"2021_2022"
155,720,0.606571187868576,1187,"2021_2022"
157,720,0.606571187868576,1187,"2021_2022"
159,722,0.607232968881413,1189,"2021_2022"
161,722,0.607232968881413,1189,"2021_2022"
163,723,0.607563025210084,1190,"2021_2022"
165,726,0.608549874266555,1193,"2021_2022"
167,727,0.608877721943049,1194,"2021_2022"
169,727,0.608877721943049,1194,"2021_2022"
171,729,0.609531772575251,1196,"2021_2022"
173,730,0.609857978279031,1197,"2021_2022"
175,730,0.609857978279031,1197,"2021_2022"
177,730,0.609857978279031,1197,"2021_2022"
179,731,0.610183639398998,1198,"2021_2022"
181,732,0.610508757297748,1199,"2021_2022"
183,733,0.610833333333333,1200,"2021_2022"
185,733,0.610833333333333,1200,"2021_2022"
187,735,0.611480865224626,1202,"2021_2022"
189,735,0.611480865224626,1202,"2021_2022"
191,735,0.611480865224626,1202,"2021_2022"
193,735,0.611480865224626,1202,"2021_2022"
195,735,0.611480865224626,1202,"2021_2022"
197,735,0.611480865224626,1202,"2021_2022"
199,735,0.611480865224626,1202,"2021_2022"
201,735,0.611480865224626,1202,"2021_2022"
203,735,0.611480865224626,1202,"2021_2022"
205,736,0.611803823773899,1203,"2021_2022"
207,737,0.612126245847176,1204,"2021_2022"
209,737,0.612126245847176,1204,"2021_2022"
1,2,0.666666666666667,3,"2023_2024"
3,10,0.769230769230769,13,"2023_2024"
5,15,0.681818181818182,22,"2023_2024"
7,18,0.620689655172414,29,"2023_2024"
