,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
61,2261,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Cyprus,CY,15. Антониадес,Antoniades,['Marios Antoniadis'],Success
62,2262,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Cyprus,CY,19. Лаифис,Laifis,['Konstantinos Laifis'],Success
63,2263,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Cyprus,CY,21. Макрис,Makris,['Andreas Makris'],Success
64,2264,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Cyprus,CY,23. Николау,Nikolaou,"['Marios Nikolaou', 'Thomas Nikolaou']",Success
65,2265,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,1. Хенесси,Hennessy,['Wayne Hennessey'],Success
66,2266,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,2. Гантер,Ganter,['Chris Gunter'],Success
67,2267,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,3. Тейлор,Taylor,"['Neil Taylor', 'Jake Taylor']",Success
68,2268,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,4. Ричардс,Richards,['Jazz Richards'],Success
69,2269,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,6. Уильямс,Williams,"['Owain Fôn Williams', 'Ashley Williams', 'Jonathan Williams', 'George Williams', 'MJ Williams', 'Neco Williams']",Success
70,2270,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,7. Эдвардс,Edwards,"['David Edwards', 'Gwion Edwards']",Success
71,2271,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,8. Кинг,King,"['Andy King', 'Tom King']",Success
72,2272,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,9. Робсон-Кану,Robson Kanu,['Hal Robson-Kanu'],Success
73,2273,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,10. Рэмси,Ramsey,['Aaron Ramsey'],Success
74,2274,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,11. Бэйл,Bale,['Gareth Bale'],Success
75,2275,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,18. Девис,Davis,['Ben Davies'],Success
76,2276,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,18. Марсиано,Ofir Marciano,['Ofir Marciano'],Success
77,2277,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,3. Бен-Хаим,Ben Haim,['Tal Ben Haim'],Success
78,2278,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,4. Биттон,Bitton,"['Nir Bitton', 'Ben Bitton']",Success
79,2279,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,6. Натхо,Natho,['Bibras Natcho'],Success
80,2280,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,7. Захави,Zahavi,['Eran Zahavi'],Success
81,2281,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,9. Даббур,Munas Dabbur,['Munas Dabbur'],Success
82,2282,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,10. Хемед,Hemed,['Tomer Hemed'],Success
83,2283,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,12. Бен-Хаим-2,Ben Haim,['Tal Ben Haim'],Success
84,2284,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,16. Даса,Dasa,['Eli Dasa'],Success
85,2285,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,21. Тиби,Tibi,['Eitan Tibi'],Success
86,2286,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,22. Рикан,Rikan,['Avi Rikan'],Success
87,2287,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,13. Ферран,Ferran,['Ferran Pol'],Success
88,2288,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,2. Мартинес,Martínez,"['Cristian Martínez', 'Alex Martínez']",Success
89,2289,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,3. Сан-Николас,San Nicolas,['Luigi San Nicolas'],Success
90,2290,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,5. Гарсия Э.,E Garcia,['Emili Garcia'],Success
91,2291,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,6. Лима,Ildefons Lima,['Ildefons Lima'],Success
92,2292,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,8. Виейра,Vieira,"['Márcio Vieira', 'Xavier Vieira']",Success
93,2293,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,10. Санчес,Sanchez,['Juli Sánchez'],Success
94,2294,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,11. Морено,Moreno,['Sergi Moreno'],Success
95,2295,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,16. Ребес,Rebes,['Marc Rebés'],Success
96,2296,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,21. Гарсия М.,M Garcia,['Christian Garcia'],Success
97,2297,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,22. Родригес,Rodriguez,['Víctor Rodríguez'],Success
98,2298,404,"Euros 2016, Qualifiers",06.09.15,Wales vs Israel,2015,Wales,WA,1. Хенесси,Hennessy,['Wayne Hennessey'],Success
99,2299,404,"Euros 2016, Qualifiers",06.09.15,Wales vs Israel,2015,Wales,WA,2. Гантер,Ganter,['Chris Gunter'],Success
